premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
"Dans une économie à fort réinvestissement, que se passera-t-il si nous pouvons tirer parti de nos avantages commerciaux et réinvestir tout excédent afin de pouvoir créer plus de pommes et de poires que ce avec quoi nous avons démarré?",Nous ne pouvons commercer avec nos personnes proches.,2,contradiction,"In a high-reinvestment economy, what would happen if we could leverage our trade advantages and reinvest any surplus to grow more apples and pears than we started with?",We cannot trade with our close associates.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: In a high-reinvestment economy, what would happen if we could leverage our trade advantages and reinvest any surplus to grow more apples and pears than we started with?

Translated English Hypothesis: We cannot trade with our close associates.

English NLI Label: Contradiction",3.85980486869812,
Nous continuons à renforcer la formation de bons avocats.,"Nous pouvons éduquer les avocats, j'en suis sûr!",0,entailment,We continue to strengthen the training of good lawyers.,"We can educate lawyers, I am sure!",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: We continue to strengthen the training of good lawyers.

Translated English Hypothesis: We can educate lawyers, I am sure!

English NLI Label: Entailment.",2.5847535133361816,
"Le destinataire final au Pakistan irait alors à l'hawaladar pakistanais et recevrait son argent, en roupies, de tout argent que l'hawaladar pakistanais a à sa disposition.",Le bénéficiaire final devrait se déplacer en Turquie pour recevoir son argent.,2,contradiction,"The final recipient in Pakistan would then go to the Pakistani hawaladar and receive his money, in rupees, of any money that the Pakistani hawaladar has at his disposal.",The final beneficiary should travel to Turkey to receive his money.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The final recipient in Pakistan would then go to the Pakistani hawaladar and receive his money, in rupees, of any money that the Pakistani hawaladar has at his disposal.

Translated English Hypothesis: The final beneficiary should travel to Turkey to receive his money.

English NLI Label: Contradiction",4.697255611419678,
La véritable cause de préoccupation est que les HMO peuvent ne pas contrôler les coûts à long terme.,Tout le monde comprend que les organisations du maintien de santé seront en mesure de contrôler les coûts à long terme.,2,contradiction,The true concern is that HMOs may not be able to control costs in the long term.,Everyone understands that health maintenance organizations will be able to control costs in the long term.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The true concern is that HMOs may not be able to control costs in the long term.

Translated English Hypothesis: Everyone understands that health maintenance organizations will be able to control costs in the long term.

English NLI Label: Contradiction",4.3549277782440186,
et ça m'a encore fait peur,J'avais juste un peu peur.,1,neutral,And that scared me again.,I was just a little bit scared.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: And that scared me again.

Translated English Hypothesis: I was just a little bit scared.

English NLI Label: Entailment",2.321107864379883,
Ma parole ! Ça me semble bien aventureux.,Cela ressemble à une expérience épouvantable.,2,contradiction,My word! That sounds very adventurous.,It resembles a terrifying experience.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: My word! That sounds very adventurous.
Translated English Hypothesis: It resembles a terrifying experience.
English NLI Label: Entailment",2.021637201309204,
"Basé sur l'estimation des risques, Centerlink a développé tout un éventail de stratégies spécifiques de prévention destinées à apprendre aux bénéficiaires et aux employés des éléments au sujet de la déclaration de revenus.",Centrelink avait beaucoup de stratégies pour enseigner aux gens comment déclarer leurs revenus parce que les erreurs coûtaient beaucoup d'argent au gouvernement.,1,neutral,"Based on risk estimation, Centerlink has developed a range of specific prevention strategies aimed at teaching beneficiaries and employees about income declaration.",Centrelink had many strategies to teach people how to declare their income because errors cost the government a lot of money.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Based on risk estimation, Centerlink has developed a range of specific prevention strategies aimed at teaching beneficiaries and employees about income declaration.

Translated English Hypothesis: Centrelink had many strategies to teach people how to declare their income because errors cost the government a lot of money.

English NLI Label: Entailment",4.229905128479004,
"Ceci est extrêmement important pour la survie à long terme des éléphants grâce aux soins humains, ainsi que pour la nature.",Il n'y a rien qui puisse être fait pour aider les éléphants.,2,contradiction,"This is extremely important for the long-term survival of elephants due to human care, as well as for nature.",There is nothing that can be done to help elephants.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: This is extremely important for the long-term survival of elephants due to human care, as well as for nature.

Translated English Hypothesis: There is nothing that can be done to help elephants.

English NLI Label: Contradiction",3.092824935913086,
Nous supposons une relation linéaire forte entre le volume par habitant et les pièces possibles par,Nous savons qu'il n'y a pas de lien entre le volume par habitant et les pièces par possible.,2,contradiction,We assume a strong linear relationship between per-capita volume and possible rooms.,We know that there is no link between per-capita volume and possible rooms.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: We assume a strong linear relationship between per-capita volume and possible rooms.

Translated English Hypothesis: We know that there is no link between per-capita volume and possible rooms.

English NLI Label: Contradiction",3.317396640777588,
"À l'heure actuelle, il est peut-être préférable de laisser ces petites îles moins développées tranquilles.",Les gens pensent que les îles devraient être laissées seules.,0,entailment,"As of now, it may be best to leave these less developed small islands undisturbed.",People believe that the islands should be left alone.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: As of now, it may be best to leave these less developed small islands undisturbed.

Translated English Hypothesis: People believe that the islands should be left alone.

English NLI Label: Entailment",2.7668347358703613,
"Cependant, une chose dont M. Tesniares n'a pas tenu compte est l'apport anglo-saxon.",M. Tesniares apporte une contribution anglo-saxonne.,2,contradiction,"However, one thing that Mr. Tesniares failed to account for was the input from Anglo-Saxons.",Mr. Tesniares is making an Anglo-Saxon contribution.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: However, one thing that Mr. Tesniares failed to account for was the input from Anglo-Saxons.

Translated English Hypothesis: Mr. Tesniares is making an Anglo-Saxon contribution.

English NLI Label: Neutral.",3.366642951965332,
Mon nom est Wade - Seigneur Julian Wade.,Son nom n'était pas Wade mais bien Smith.,2,contradiction,My name is Wade – Lord Julian Wade.,His name wasn't Wade but Smith.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: My name is Wade – Lord Julian Wade.

Translated English Hypothesis: His name wasn't Wade but Smith.

English NLI Label: Contradiction",2.4089930057525635,
"Il serait extrêmement difficile pour un avocat des services juridiques californiens de savoir si un client qui a travaillé au sein du flux de migration en Arizona, a franchi temporairement la frontière mexicaine.",L'avocat peut obtenir les informations à travers le réseau des travailleurs migrants.,1,neutral,It would be extremely difficult for a California legal services attorney to determine whether a client who worked within the migrant labor stream in Arizona temporarily crossed the Mexican border.,The lawyer can obtain the information through the network of migrant workers.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: It would be extremely difficult for a California legal services attorney to determine whether a client who worked within the migrant labor stream in Arizona temporarily crossed the Mexican border.

Translated English Hypothesis: The lawyer can obtain the information through the network of migrant workers.

English NLI Label: Neutral.",3.5448434352874756,
"De même, les statistiques des tableaux A2 et A3 montrent que les routes ayant un volume de routes de transport élevé se trouvent dans des codes postaux avec des niveaux plus élevés de revenus par ménage et de niveaux de scolarité.",Les régions à volume élevé ont également des revenus élevés.,0,entailment,"""Similarly, the statistics in tables A2 and A3 show that roads with a high volume of transportation-related roads are located in postal codes with higher levels of household income and educational attainment.""","""High-volume regions also have high incomes.""",neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: ""Similarly, the statistics in tables A2 and A3 show that roads with a high volume of transportation-related roads are located in postal codes with higher levels of household income and educational attainment.""

Translated English Hypothesis: ""High-volume regions also have high incomes.""

English NLI Label: Neutral.",4.546694040298462,
Et elle a toujours été là pour nous,Elle nous a donné tout l'argent dont nous avions besoin.,1,neutral,And she has always been there for us.,She gave us all the money we needed.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: And she has always been there for us.

Translated English Hypothesis: She gave us all the money we needed.

English NLI Label: entailment",2.368607759475708,
"Um, et elle a dit, elle a dit, elle a dit, bébé, elle a dit, Vous ne comprenez pas  la vie de la façon dont je la comprends.",Elle m'a dit que je n'avais aucune idée de comment le monde réel fonctionnait vraiment et que je devrais la suivre.,1,neutral,"""Um, and she said, she said, she said, baby, she said, You don't understand life the way I understand it.""","""She told me that I had no idea how the real world worked and that I should follow her lead.""",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: ""Um, and she said, she said, she said, baby, she said, You don't understand life the way I understand it.""

Translated English Hypothesis: ""She told me that I had no idea how the real world worked and that I should follow her lead.""

English NLI Label: Entailment",4.006500244140625,
"La propriété est une succession interminable de bulles dans l'espace, ou le cyberespace, avec des personnes différentes revendiquant une variété infinie d'intérêts en eux.","La propriété, ce n'est que des personnes disant qu'elles possèdent quelque chose.",0,entailment,"Property is an endless succession of bubbles in space, or cyberspace, with different people claiming a variety of interests in them.",Property is just people saying they own something.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Property is an endless succession of bubbles in space, or cyberspace, with different people claiming a variety of interests in them. 

Translated English Hypothesis: Property is just people saying they own something. 

English NLI Label: Contradiction.",2.898681640625,
"Ces travailleurs n'étaient pas bloqués, mais contrairement à la plupart des occupants des étages supérieurs, ils avaient choisi de ne pas descendre immédiatement après l'impact.",Certains travailleurs pensaient que la situation ne dégénérerait pas.,1,neutral,"These workers were not blocked, but unlike most occupants of the upper floors, they had chosen not to immediately descend after the impact.",Some workers thought the situation would not escalate.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: These workers were not blocked, but unlike most occupants of the upper floors, they had chosen not to immediately descend after the impact.

Translated English Hypothesis: Some workers thought the situation would not escalate.

English NLI Label: Neutral.",3.0900919437408447,
"Rien ne souligne les complexités subtiles du langage de façon plus frappante que les problèmes de communication entre les pilotes, les membres d'équipage et les contrôleurs de la circulation aérienne.",Les pilotes sont toujours des communicateurs parfaits.,2,contradiction,"Nothing highlights the subtle complexities of language more strikingly than the communication issues between pilots, crew members, and air traffic controllers.",Pilots are always perfect communicators.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Nothing highlights the subtle complexities of language more strikingly than the communication issues between pilots, crew members, and air traffic controllers.

Translated English Hypothesis: Pilots are always perfect communicators.

English NLI Label: Contradiction",2.8406341075897217,
"Yousef a pu s'enfuir au Pakistan, mais son complice Murad, dont KSM dit qu'il a envoyé $3 000 pour aider à financer l'opération, a été arrêté et a révélé des infirmations sur le complot lors de l'interrogatoire.",Murad a dit aux enquêteurs où localiser Yousef au Pakistan.,1,neutral,"Yousef was able to flee to Pakistan, but his accomplice Murad, whom KSM stated sent $3,000 to help fund the operation, was arrested and revealed incriminating information about the plot during interrogation.",Murad told investigators where to find Yousef in Pakistan.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: Yousef was able to flee to Pakistan, but his accomplice Murad, whom KSM stated sent $3,000 to help fund the operation, was arrested and revealed incriminating information about the plot during interrogation.

Translated English Hypothesis: Murad told investigators where to find Yousef in Pakistan.

English NLI Label: Neutral.",4.733841896057129,
"On peut imaginer un conducteur de bulldozer en train de préparer une route pour un nouveau développement, salué par le développeur Hey, Loyd ...",Vous pouvez imaginer un conducteur de bulldozer démarrer un bulldozer.,1,neutral,"One can imagine a bulldozer operator preparing a road for a new development, greeted by the developer Hey, Loyd ...",You can imagine a bulldozer operator starting a bulldozer.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: One can imagine a bulldozer operator preparing a road for a new development, greeted by the developer Hey, Loyd ...

Translated English Hypothesis: You can imagine a bulldozer operator starting a bulldozer.

English NLI Label: Neutral.",3.5989696979522705,
"Bon, quoi qu'il en soit, Papa va me préparer un bon grand verre de lait chocolaté.",Papa m'a donné du lait au chocolat du frigo.,1,neutral,"Well, whatever happens, Dad will make me a big glass of chocolate milk.",Dad gave me chocolate milk from the fridge.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: Well, whatever happens, Dad will make me a big glass of chocolate milk.

Translated English Hypothesis: Dad gave me chocolate milk from the fridge.

English NLI Label: Neutral.",2.791613817214966,
"eh bien soi-disant dans sept jours, ils vont, ils vont éplucher votre parcours et s'assurez que vous n'êtes pas un ancien détenu ou n'avez",Ils vont soi-disant faire une vérification des antécédents au cours des sept prochains jours.,0,entailment,"Well, supposedly within seven days, they will, they will check your background and make sure you are not a former prisoner or haven't been.'",They will supposedly check your background within the next seven days.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Well, supposedly within seven days, they will, they will check your background and make sure you are not a former prisoner or haven't been.'
Translated English Hypothesis: They will supposedly check your background within the next seven days.
English NLI Label: Entailment",3.758950710296631,
