id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_model_response_single_prompt,error_message,runtime_sec
sw-validation-104,Vita vya pili vya dunia viliisha mwaka gani?,"Vita Kuu ya Pili ya Dunia ilikuwa vita iliyodumu kuanzia mwaka 1939 hadi 1945 kati ya Ujerumani, Italia, Japani na mataifa yaliyoshikamana nazo (Romania, Hungaria na Bulgaria) dhidi ya nchi nyingi za dunia (ziliitwa mataifa ya ushirikiano) kati yake hasa Uingereza, Uchina, Urusi na Marekani. ",['1945'],What year was the Second World War?,"The second world war affected many countries and regions across the globe. It began in 1939 and ended in 1945, involving major powers such as",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What year was the Second World War?
English Context: The second world war affected many countries and regions across the globe. It began in 1939 and ended in 1945, involving major powers such as",,1.4934890270233154
sw-validation-261,Wangari Muta Maathai alizaliwa wapi?,"Wangari Muta Maathai (1 Aprili 1940 – 25 Septemba 2011) alikuwa mwanaharakati wa masuala ya mazingira na haki za wanawake kutoka nchini Kenya. Mwaka wa 2004 alikuwa mshindi wa Tuzo ya Nobel ya Amani.[1]  Yeye ni mwanamke Mwafrika wa kwanza kupokea tuzo hilo. Pia, aliwahi kuwa mbunge wa Kenya na waziri msaidizi katika serikali ya Mwai Kibaki kati ya Januari 2003 hadi Novemba 2005.",['Kenya'],Where was Wangari Maathai born?,Wangari Maathai (1 April 1940 – 25 September 2011) was a Kenyan environmental activist who was awarded the Nobel,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Where was Wangari Maathai born?
English Context: Wangari Maathai (1 April 1940 – 25 September 2011) was a Kenyan environmental activist who was awarded the Nobel",,1.48126220703125
sw-validation-352,"Je,popo ni ndege ama mnyama?",Popo ni mamalia kama panya mwenye mabawa. ,['mamalia kama panya mwenye mabawa'],Are the popos birds or mammals?,Popos are mammals like the panyas with wings.,"Yes, they are mammals.","Je, popo ni mamalia.",,,,"English Question: Are the popos birds or mammals?
English Context: Popos are mammals like the panyas with wings.
English Answer: Yes, they are mammals.
Swahili Answer: Je, popo ni mamalia.",,1.450777530670166
sw-validation-192,Pathojeni ni nini?,"Pathojeni ni jina kwa bakteria, virusi au fungi zinazoweza kusababisha ugonjwa. Si kila bakteria au fungi inasababisha ugonjwa, kinyume chake tunaishi kwa kuwa na mamilioni ya bakteria katika utumbo ambazo ni lazima kuwepo kwa afya yetu. Vidubini hivi vyote ni vidogo mno, havionekani kwa macho.","['i jina kwa bakteria, virusi au fungi zinazoweza kusababisha ugonjwa']",What are pathogens?,"Pathogens are names given to bacteria, viruses, or fungi that can cause disease. If any of these can cause illness, it is important to protect our health by avoiding contact with them.",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What are pathogens? 
English Context: Pathogens are names given to bacteria, viruses, or fungi that can cause disease. If any of these can cause illness, it is important to protect our health by avoiding contact with them.",,1.4725604057312012
sw-validation-101,Mhariri mkuu wa gazeti la The Era mwaka 1838 anaitwa nani?,"The Era ilianzishwa katika mwaka wa 1838 na muungano wa wanahisa ,baadhi yao waliokuwa wasambazaji wa bidhaa na watu wengine waliohusika na biashara yao. Jarida hili lilikuwa likilengwa kuwa chombo cha kuwasilisha habari ya kila wiki kama vile gazeti la Morning Advertiser lilivyokuwa chombo cha kutumika kila siku. Katika miaka miwili mitatu hivi ya kuwepo kwa gazeti hili, msimamo wake wa kisiasa ulikuwa wa kukubali siasa yoyote. Mhariri wake wa kwanza, Leitch Ritchie, alionekana kuwa huru sana na bodi ya wakurugenzi na kuongezea migogoro ya wahariri, gazeti hilo lilifeli. Frederick Ledger alichukua nafasi ya Ritchie na akawa mwendeshaji pekee na, vilevile, mhariri wa gazeti hilo. Alihariri jarida hili kwa zaidi ya miaka thelathini, likibadilisha siasa yake kutoka kukosa msimamo wowote hadi kuwa na msimamo wa uhafidina. Siasa, hata hivyo, ilikoma kuwa suala kubwa kwa The Era. Habari zake kuu, ikiwa chini ya Ledger,zilikuwa michezo ,dini ya freemason</i>na michezo ya kuigiza. Msomaji wa kisasa alisema kuwa, ""Katika habari za maigizo ,gazeti hili limezipa nafasi kubwa sana. Katika uhusiano wa kiwango na usahihi wa habari zake za maigizo, gazeti hili ni bora kuliko magazeti mengine ya kila wiki.",['Leitch Ritchie'],Who was the first editor of The Era newspaper in 1838?,The Era was established in the year 1838 and was owned by a gentleman named Frederick Ledger who also served as its editor,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who was the first editor of The Era newspaper in 1838?
English Context: The Era was established in the year 1838 and was owned by a gentleman named Frederick Ledger who also served as its editor",,1.564091682434082
sw-validation-407,"Je,ndimu iko katika familia gani ya mimea?","Ndimu ni matunda ya mndimu (Citrus aurantiifolia), mti wa familia ya michungwa (Rutaceae). Umbo lake ni mduara wenye rangi ya majani mpaka manjano, na kipenyo cha sm 3-6. Zina ladha ya uchachu kwa sababu ya asidi ndani yao. Ndimu mara nyingi hutumika kuongeza ladha kwenye chakula na vinywaji. Kwa kawaida ni ndogo kuliko limau, na chanzo kizuri pia cha vitamini C. Katika kanda za tropiki na nusutropiki mindimu inaweza kumea mwaka wote kama maji yakiwapo. Ndimu ni chungu kidogo kuliko malimau.",['michungwa'],What family does the fruit you eat belong to?,"You are a type of citrus fruit (Citrus aurantiifolia), belonging to the rutaceae family. Your seeds are enclosed by flesh with a green to yellow color",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What family does the fruit you eat belong to?
English Context: You are a type of citrus fruit (Citrus aurantiifolia), belonging to the rutaceae family. Your seeds are enclosed by flesh with a green to yellow color",,1.4995243549346924
sw-validation-454,Sayari kubwa kuliko zingine inaitwaje?,Sayari za jua letu hutofautiana kwa ukubwa na muundo. Mshtarii (Jupiter) ni sayari kubwa na masi yake ni mara 318 masi ya dunia yetu. Sayari ndogo ni Utaridi na masi yake ni takriban nusu ya dunia.,['Mshtarii'],What are the largest planets compared to others like them?,"The planets in our solar system have different sizes and characteristics. Jupiter, the fifth planet from the Sun, is a gas giant with a massive size and a complex",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What are the largest planets compared to others like them?
English Context: The planets in our solar system have different sizes and characteristics. Jupiter, the fifth planet from the Sun, is a gas giant with a massive size and a complex",,1.4671721458435059
sw-validation-30,Osama Bin Laden alizaliwa mwaka upi?,"Osama bin Mohammed bin Awad bin Laden (kwa Kiarabu: أسامة بن محمد بن عوض بن لادن‎ ʾusāmah bin muḥammad bin ʿawaḍ bin lādin); * 10 Machi 1957 – + 2 Mei 2011, alikuwa mwanzilishi na kiongozi wa kundi la kigaidi la Al Qaida. ",['1957'],When was Osama Bin Laden born?,Osama bin Mohammed bin Awad bin Laden (in Swahili: أسامة بن محمد بن عوض بن لادن‎ ʾusāmah bin muḥammad bin ʿawaḍ bin,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Osama Bin Laden born?
English Context: Osama bin Mohammed bin Awad bin Laden (in Swahili: أسامة بن محمد بن عوض بن لادن‎ ʾusāmah bin muḥammad bin ʿawaḍ bin",,1.470374345779419
sw-validation-137,"Je,msitu wa Mau una ukubwa kiasi gani?",Msitu wa Mau  ni misitu tata katika Bonde la Ufanchini Kenya. Ni msitu asili wa milimani ulio mkubwa zaidi katika Afrika Mashariki. Msitu tata wa Mau una eneo wa hektari 273300 [0],['hektari 273300'],What type of land does Mau own?,Mau's land is a type of land found in East Africa. It is a type of land that is more common in Eastern Africa. Mau's land covers an area of,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What type of land does Mau own?
English Context: Mau's land is a type of land found in East Africa. It is a type of land that is more common in Eastern Africa. Mau's land covers an area of",,1.466167688369751
sw-validation-489,Mary Lynn Rajskub alizaliwa mwaka upi?,"
Mary Lynn Rajskub (muda mwigine hujiita kama Marylynn Rajskub)  (amezalia tar. 22 Juni 1971) ni mwigizaji wa filamu na tamthilia kutoka nchini Marekani. Huyu ni msanii na mchekashaji wa vitimbi vya kusimama. Ana asili ya Kicheki na Kiireland. Anafahamika zaidi kwa kucheza kama Chloe O'Brian kutoka katika mfululizo wa kipindi cha televisheni cha Kimarekani maarufu kama 24.",['1971'],Was Mary Lynn Rajskub born in 1971?,"Mary Lynn Rajskub (born July 22, 1971) is an American actress and voice artist. She is best",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Was Mary Lynn Rajskub born in 1971?
English Context: Mary Lynn Rajskub (born July 22, 1971) is an American actress and voice artist. She is best",,1.4857568740844727
sw-validation-266,Kampuni isambazayo umeme nchini Kenya inaitwaje?,"Kenya Power and Lighting (KPLC)  ni kampuni inayohusika na maambukizi ya umeme na usambazaji wa umeme nchini Kenya. KPLC ni kampuni ya kitaifa ya shirika la umeme inayosimamia upimaji wa mita ya umeme, toleo ya leseni, fakturering, huduma ya umeme wa dharura na mahusiano ya mteja.[1]. Makao makuu ya KPLC yako katika Electricity House, Harambee Avenue jijini Nairobi; inaendesha ofisi mingi kote nchini Kenya.",['Kenya Power and Lighting'],Are there any companies that supply electricity in Kenya that you are aware of?,Kenya Power and Lighting (KPLC) is a company that supplies electricity and lighting in Kenya. KPLC is a parastatal company that,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Are there any companies that supply electricity in Kenya that you are aware of?
English Context: Kenya Power and Lighting (KPLC) is a company that supplies electricity and lighting in Kenya. KPLC is a parastatal company that",,1.4778368473052979
sw-validation-289,Mji mkubwa Burundi ni upi?,"Burundi (mji mkuu Bujumbura)
Djibouti (mji mkuu Jibuti (mji))
Eritrea (mji mkuu Asmara)
Ethiopia (mji mkuu Addis Abeba)
Kenya (mji mkuu Nairobi)
 Komori (mji mkuu Moroni)
 Madagaska (mji mkuu Antananarivo)
Malawi (mji mkuu Lilongwe)
 Morisi (mji mkuu Port Louis)
Mozambique (mji mkuu Maputo
Rwanda (mji mkuu Kigali)
Zambia (mji mkuu Lusaka)
 Shelisheli (mji mkuu Victoria)
Zimbabwe (mji mkuu Harare)
Somalia (mji mkuu Mogadishu)
 Sudan Kusini (mji mkuu Juba)
Tanzania (mji mkuu Dodoma)
Uganda (mji mkuu Kampala)",['Bujumbura'],What is the name of a large town in Burundi?,"Burundi (mji mkuu Bujumbura)
Djibouti (mji mkuu Jibuti (mji))
Eritrea (",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the name of a large town in Burundi?
English Context: Burundi (mji mkuu Bujumbura)
Djibouti (mji mkuu Jibuti (mji))
Eritrea (",,1.504206657409668
sw-validation-493,"Je,Hoteli ya Fairmont Royal York ilizinduliwa lini?","Ilifunguliwa tarehe 11 Juni 1929, mipango ya Royal York ilichorwa na kupangwa na wataalamu wa kazi hiyo Ross na Macdonald(pamoja na Sproatt na Rolph) na ikajengwa na shirika la reli la Canadian Pacific Railway karibu na stesheni ya Union Station. Likiwa ma magorofa 28, jengo hilo lenye muundo wa Château lilikuwa jengo kubwa kabisa katika ufalme wa Uingereza mpaka walipojenga mnara wa Benki ya Kanada jijini Toronto kwenye barabara ya King Street.",['11 Juni 1929'],When was the Fairmont Royal York Hotel established?,"The hotel was founded on June 11, 1929, and its rooms were designed by Ross and Macdonald (with Sproatt and Rolph) and",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was the Fairmont Royal York Hotel established?
English Context: The hotel was founded on June 11, 1929, and its rooms were designed by Ross and Macdonald (with Sproatt and Rolph) and",,1.4808933734893799
sw-validation-72,"Je,mkoa wa Morogoro ina idadi ya watu wangapi?","Eneo lake ni km² 72 939, ambapo kuna wakazi 2,218,492 (mwaka 2012). Hivyo Morogoro ni kati ya mikoa mikubwa zaidi ya Tanzania. ","['2,218,492']",What is the population of Morogoro?,Morogoro is a region in Tanzania with a population of over 2 million people as of 2012. It is one of the largest regions in the,[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the population of Morogoro?
English Context: Morogoro is a region in Tanzania with a population of over 2 million people as of 2012. It is one of the largest regions in the",,1.4764411449432373
sw-validation-63,Sehemu ya juu ya nyumba huitwaje?,Nyumba huwa na ukuta na paa. Kila nyumba inahitaji mlango; kama nyumba ni ndogo mlango huu unaweza kutosheleza pia mahitaji ya mwanga. Nyumba nyingi huwa pia na madirisha kwa kuingiza nuru na hewa. ,['paa'],What is the ninth house like?,"The house has a roof and feet. Every house needs a language; if a house is small, it can only speak one language. Many houses also have a teacher who teaches them",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: What is the ninth house like?
English Context: The house has a roof and feet. Every house needs a language; if a house is small, it can only speak one language. Many houses also have a teacher who teaches them",,1.4674153327941895
sw-validation-93,"Je,nani mwanzilishi wa mashindano ya WWE?","Ubingwa wa WWE ulianzishwa mwaka 1963 huku Rogers Buddy akiwa bingwa wa uzinduzi 29 Aprili. Hata hivyo, asili yake inahusishwa na matukio ambayo yaliyoanzia Wrestling National Alliance (NWA), daraja dotterbolag mbalimbali. Katika miaka ya 1950, Capitol Wrestling Corporation (CWC) ilikuwa kampuni ndogo inayomilikiwa na NWA na mpaka mwaka 1963, viongozi wa CWC walikuwa wanamiliki sehemu kubwa ya NWA na wakati huohuo katika bodi ya wakurugenzi ya NWA. Wakati huo, Buddy Rogers alikuwa anashikilia ubingwa wa dunia wa uzito wa juu wa NWA, taji la dunia la NWA pamoja na kampuni zake ndogondogo, mpaka 24 Januari, wakati amalishindwa Lou Thesz Rogers kwa championship. Hatimaye CWC ilijitoa kutoka NWA na ikawa World Wide Wrestling Federation (WWWF). Hivyo ubingwa wa dunia wa uzito wa juu wa WWWF  ulianzishwa ukiwa kama kama akiwa mwibuko kutoka taji la NWA. Utambulisho wa taji alipatiwa Buddy Rogers tarehe 29 Aprili kufuatia michuano iliyokuwa na utata iliyofanyika katika Rio de Janeiro, na kumshinda Antonino Rocca katika fainali. Ikishirikiana na NWA tena, WWWF ilibadilishwa jina na kuwa World Wrestling Federation (WWF) mwaka 1979, na baada ya kumaliza kabisa uhusiano wake na NWA mnamo mwaka 1983, ubingwa ukawa unajulikana kama WWF World Heavyweight Championship  na baadaye tu kama WWF Bingwa  mnamo miaka ya 1990.",['Rogers Buddy'],Who is the current champion of the WWE?,"The WWE, or World Wrestling Entertainment, is a professional wrestling promotion company that was founded in 1952 and is currently headquartered in Stamford, Connecticut. It is",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who is the current champion of the WWE?
English Context: The WWE, or World Wrestling Entertainment, is a professional wrestling promotion company that was founded in 1952 and is currently headquartered in Stamford, Connecticut. It is",,1.567495346069336
sw-validation-370,Emmaus Shule ya Biblia iko sehemu gani?,Dodoma kuna makao makuu ya Kanisa la Biblia Publishers pamoja na Emmaus Shule ya Biblia.,['Dodoma'],Where is the Bible School of Emmaus?,"There are many churches in Dodoma, including those affiliated with the Bible Publishers and the Emmaus Bible School.",The Bible School of Emmaus is in,[SP_Extract_Error_LRL_A],,,,"English Question: Where is the Bible School of Emmaus?
English Context: There are many churches in Dodoma, including those affiliated with the Bible Publishers and the Emmaus Bible School.
English Answer: The Bible School of Emmaus is in",,1.4541771411895752
sw-validation-482,"Je,inchi ya Iceland ina idadi ya watu wangapi?","Eneo lake ni km² 103,000 lakini idadi ya watu ni laki tatu pekee. ",['laki tatu'],What is the population of the people in Iceland?,"The area of the country is 103,000 square kilometers but the population is only three hundred thousand.",The population of Iceland,[SP_Extract_Error_LRL_A],,,,"English Question: What is the population of the people in Iceland?
English Context: The area of the country is 103,000 square kilometers but the population is only three hundred thousand.
English Answer: The population of Iceland",,1.4536335468292236
sw-validation-77,Philip Emeagwali alizaliwa mwaka upi?,"Philip Emeagwali  (amezaliwa 23 Agosti 1954) ni mhandisi ,Igbo kutoka Nigeria na mwanasayansi wa kompyuta/ Mwanajiolojia ambaye alikuwa mmoja wa washindi wawili wa Tuzo la mwaka wa 1989 la Gordon Bell, zawadi kutoka IEEE, kwa matumizi yake ya kompyuta yenye nguvu zaidi - mashine ilitokuwa na visindukaji 65000 - iliyosaidia katika uchambuzi maeneo ya petroli .",['1954'],When was Philip Emeagwali born?,"Philip Emeagwali (born August 23, 1954) is a Nigerian-American computer engineer and inventor. He was one of the first African-",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Philip Emeagwali born?
English Context: Philip Emeagwali (born August 23, 1954) is a Nigerian-American computer engineer and inventor. He was one of the first African-",,1.4788286685943604
sw-validation-68,Jeff Koinange alizaliwa mwaka upi?,"Jeff Koinange (alizaliwa 7 Januari 1966) ni mwandishi wa habari wa televisheni, anayejulikana kuwahi kufanya kazi CNN kama mwandishi wa habari za kutoka Afrika, na kwa CNN International mnamo 2001-2007.",['1966'],When was Jeff Koinange born?,"Jeff Koinange (born January 7, 1966) is a news presenter on television, he was previously with CNN as a news reporter based in Africa",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: When was Jeff Koinange born?
English Context: Jeff Koinange (born January 7, 1966) is a news presenter on television, he was previously with CNN as a news reporter based in Africa",,1.468945026397705
sw-validation-442,"Je,mwanamziki Profesa Jay ni mbunge wa wapi nchini Tanzania?","
Joseph Leonard Haule (amezaliwa tarehe 29 Desemba 1975) ni Mtanzania msanii wa muziki wa hip hop na vilevile mwanasiasa wa Chama cha kisiasa cha Chama cha Demokrasia na Maendeleo (CHADEMA). Amechaguliwa kuwa mbunge wa Mikumi kwa miaka 2015 – 2020. [1]",['Mikumi'],Who is the Professor Jay of the Chademu party?,"Joseph Leonard Haule (born December 29, 1975) is a Tanzanian hip-hop musician and a former member of the Ch",[SP_Extract_Error_EN_A],[SP_Extract_Error_LRL_A],,,,"English Question: Who is the Professor Jay of the Chademu party?
English Context: Joseph Leonard Haule (born December 29, 1975) is a Tanzanian hip-hop musician and a former member of the Ch",,1.473733901977539
