id,lrl_question,lrl_context,lrl_ground_truth_answers_list,en_question_model,en_context_model,en_answer_model_intermediate,lrl_answer_model_final,comet_lrl_q_to_en,comet_lrl_c_to_en,comet_en_a_to_lrl,raw_model_response_single_prompt,error_message,runtime_sec
fi-validation-192,Milloin Carl Sagan on syntynyt?,"
Carl Edward Sagan (9. marraskuuta 1934 – 20. joulukuuta 1996) oli yhdysvaltalainen tähtitieteilijä, astrofyysikko, astrobiologi ja tieteen yleistajuistaja. Suurimman osan urastaan hän työskenteli Cornellin yliopistossa, jonka professorina hän toimi vuodesta 1971 aina kuolemaansa asti. Sagan tunnetaan lukuisista tutkimuksistaan ja teorioistaan eksobiologian saralla ja suuresta vaikutuksestaan maan ulkopuolisen älyn etsintään tähtäävän SETI-ohjelman aloittamiseen. Töissään hän pyrki toistuvasti edistämään tieteellisiä tutkimusmenetelmiä.[1]",['9. marraskuuta 1934'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: Milloin Carl Sagan on syntynyt?
English Context: 
Carl Edward Sagan (9. marraskuuta",,1.3212954998016357
fi-validation-738,Missä Oliver Wolf Sacks kuoli?,"
Oliver Wolf Sacks (9. heinäkuuta 1933 Lontoo, Britannia – 30. elokuuta 2015 New York, Yhdysvallat[1]) oli neurologian professori, joka tunnettiin tieteenalansa popularisoijana. Hän kirjoitti kliinisiä tapauskertomuksia helposti ymmärrettävällä, välillä lähes anekdoottimaisella tyylillä mutta tieteellisyydestä tinkimättä. Sacks osasi nähdä neurologiset oireet inhimillisessä valossa ja kirjoittaa niistä elävästi. Hän pyrki ”inhimillistämään” nykyajan lääketiedettä selvittämällä jokaisen sairauden takaa kunkin yksilön kohtalon ja kyseenalaistamalla ns. normaaliuden ja sairauden välisiä rajoja.","['New York, Yhdysvallat']",[Your English Translation of the Question],[Your English Translation of the Context],[Your English Answer based on the English Context and Question],[Your Finnish Translation of the English,,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
Finnish Answer: [Your Finnish Translation of the English",,1.3210554122924805
fi-validation-234,Milloin Half-Life 2 julkaistiin?,"Half-Life 2:n kehittäminen alkoi jo vuonna 1999, mutta syyskuussa 2003 Valven tietokoneet joutuivat tietomurron kohteiksi ja pelin lähdekoodi vuoti internetiin. Pelin kehitys oli muutenkin myöhässä, joten koodivuoto johti pelin julkaisun lykkäämiseen.[2] Half-Life 2 julkaistiin 16. marraskuuta 2004. Peli osoittautui suurmenestykseksi niin arvosteluissa kuin myyntilistoillakin.[3][4]",['16. marraskuuta 2004'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: Half-Life 2 was released on what date?
English Context: The development of Half-Life 2 began as early as 19",,1.2942256927490234
fi-validation-626,Milloin Lenin kuoli?,"
Vladimir Iljitš Lenin (; yleensä V. I. Lenin), alkuperäiseltä nimeltään Vladimir Iljitš Uljanov, ( ) (22. huhtikuuta (J: 10. huhtikuuta) 1870 Simbirsk – 21. tammikuuta 1924 Gorki) oli venäläinen vallankumouksellinen, bolševikkipuolueen johtaja ja leninistisen ideologian perustaja.",['21. tammikuuta 1924'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: Vladimir Lenin was born in which year?
English Context: Vladimir Il'ich Lenin (commonly known as V.I. Lenin), originally",,1.2872931957244873
fi-validation-768,Milloin Kaleva on perustettu?,"


Kaleva on Oulussa ilmestyvä sitoutumaton sanomalehti. Toimittaja Juho Raappanan vuonna 1899 perustama Kaleva on nykyisin Suomen neljänneksi suurin seitsenpäiväinen sanomalehti.",['1899'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: When was Kaleva founded?
English Context: Kaleva is an independent newspaper that will appear in Oulu. The Kaleva, which was",,1.2787199020385742
fi-validation-155,Milloin Jokerit on perustettu?,"Helsingin Jokerit[1] on vuonna 1967 perustettu helsinkiläinen jääkiekkoseura, jonka edustusjoukkue pelaa KHL:ssä. Ennen KHL:ää Jokerit pelasi pääosin Suomen pääsarjassa. Jokerit koostuu kahdesta erillisestä organisaatiosta. Edustusjoukkueen taustayhtiö on Jokerit Hockey Club Oy ja juniorijoukkueiden vastaava Helsingin Jokerit ry. Juniorijoukkueet pelaavat edelleen Suomen sarjoissa.",['1967'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: When was the Helsinki Jokerit founded?
English Context: Helsinki Jokerit[1] is a Helsinki ice hockey club that was established in",,1.291382074356079
fi-validation-514,Milloin höyrylaiva SS Edmund Fitzgerald upposi?,"
Höyrylaiva SS Edmund Fitzgerald (usein pelkästään Fitzgerald, Fitz tai Big Fitz) oli Yhdysvalloissa rakennettu oman aikansa mittapuun mukaan suurikokoinen Suurten järvien malminkuljetuksiin tarkoitettu rahtialus, joka katosi miehistöineen syysmyrskyssä Yläjärvellä 10. marraskuuta 1975. Alus upposi niin nopeasti, että sen 29-henkinen miehistö ei ehtinyt lähettää minkäänlaista hätäsanomaa. Aluksen hylky lepää Yläjärven pohjassa 162 metrin syvyydessä Kanadan aluevesillä, sijainnissa 46°59.9′N 85°6.6′W, noin 27 kilometriä Whitefish Bayn suulta länteen. Myöhemmin Gordon Lightfootin säveltämä balladi ""The Wreck of the Edmund Fitzgerald"" teki tapauksesta Suurten järvien tunnetuimman haaksirikon.",['10. marraskuuta 1975'],[Your English Translation of the Question],[Your English Translation of the Context],[Your English Answer based on the English Context and Question],[Your Finnish Translation of the English,,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
Finnish Answer: [Your Finnish Translation of the English",,1.3305046558380127
fi-validation-67,Mikä on uraanin järjestysluku?,"

Uraani on alkuaine ja myrkyllinen raskasmetalli, jonka kaikki luonnossa esiintyvät ja keinotekoiset isotoopit ovat radioaktiivisia, useimmiten alfa-säteilijöitä. Jaksollisessa järjestelmässä sen kemiallinen merkki on U (lat. uranium), järjestysluku 92 ja CAS-numero 7440-61-1. Merkittävimmät isotoopit ovat 235U ja 238U, jotka ovat 234U ohella ainoat isotoopit, joita löydetään luonnosta. Luonnonuraanin sulamispiste on 1135°C ja tiheys 19050kg/m³. 235U-isotooppia voidaan käyttää ydinpolttoaineena energiantuotantoon ja ydinaseiden valmistamiseen.",['92'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: What is the atomic number of uranium?
English Context: Uranium is an element and a toxic heavy metal, where all naturally occurring and",,1.32326340675354
fi-validation-196,Milloin Sima Qian syntyi?,"Sima Qian (司馬遷, n. 145 eaa. – 90 eaa.) oli historioitsija ja astrologi. Häntä pidetään Kiinan historiankirjoituksen isänä. Hänen tunnetuin teoksensa on Shiji (史記, ""Muistiinmerkintöjä historiasta""), joka oli ensimmäinen yleiskatsaus Kiinan historiaan.",['90 eaa'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: When was Sima Qian born?
English Context: Sima Qian (司馬遷, n. 145 e",,1.282850742340088
fi-validation-109,Milloin Philadelphia on perustettu?,"William Penn perusti Philadelphian 1682, ja se on ollut historiansa aikana poliittisesti, kulttuurisesti ja taloudellisesti Yhdysvaltain merkittävimpiä kaupunkeja. Kaupungissa allekirjoitettiin Yhdysvaltain itsenäisyysjulistus vuonna 1776, ja se toimi myös Yhdysvaltain pääkaupunkina 1790–1800. Vaikka New York ja Washington ajoivat sen ohi talouden ja politiikan keskuksina, Philadelphia säilytti asemansa merkittävän alueellisena teollisuuskeskuksena. Nykyään sen talous on monipuolista, ja keskeisempiä aloja ovat informaatioala, lääketieteellinen tutkimus ja palvelut. Turismi on myös merkittävässä asemassa, sillä harvassa Yhdysvaltain kaupungissa on yhtä monta historiallista nähtävyyttä.",['1682'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


---

English Question: When was Philadelphia founded?
English Context: William Penn founded Philadelphia in 1682, and it has been one of the",,1.3262920379638672
fi-validation-66,Mitä tarkoittaa hovimarsalkka?,"Hovifuriiri on hovipalvelija, joka hovin palvelusväen eli hovikunnan esimiehenä toimivan hovimarsalkan alaisuudessa hoitaa talousasioita ja valvoo palveluskunnan toimia.[3]",['hovikunnan esimiehenä toimiva'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: Hovimarsalkka on virkamies, joka ohjaa talousasioiden hallintaa hov",,1.2785890102386475
fi-validation-199,Milloin Calle Jularbo kuoli?,"
Carl ""Calle"" Jularbo (oik. Karl Oskar Karlsson, 6. kesäkuuta 1893 Avesta – 13. helmikuuta 1966 Nacka) oli ruotsalainen harmonikansoittaja, jota on nimitetty jopa Ruotsin ""harmonikkakuninkaaksi"".[1]",['13. helmikuuta 1966'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: When did Carl ""Calle"" Jularbo die?
English Context: Carl ""Calle"" Jularbo (full name Karl O",,1.2809152603149414
fi-validation-78,Miten Kurt Cobain kuoli?,"
Lopun alku käynnistyi kun Cobain katosi vieroitusklinikalta maaliskuussa 1994. Courtney Love palkkasi yksityisetsivät paikantamaan miehen. Courtney teki katoamisilmoituksen Kurtin äidin nimellä, jossa varoiteltiin muusikon olevan itsetuhoinen. Kukaan ei löytänyt Cobainia. Ennustettavissa ollut toteutui 5. huhtikuuta 1994: Cobainin verestä löydettiin kolminkertainen yliannos heroiinia. Hän oli myös väitetysti ampunut itseään haulikolla. Jostain syystä haulikosta ei löydetty Cobainin sormenjälkiä. Hänet löysi hälytysjärjestelmän asentaja kahden ja puolen päivän päästä ampumisesta. Asentaja huomasi lasiruudun läpi paitaan, farkkuihin ja kenkiin pukeutuneen ruumiin huoneessa, jonka ikkunassa oli kyltti, jossa luki ""Sovun valtakunta"". Kurt Cobain makasi selällään lattialla. Kurt oli jättänyt myös itsemurhaviestin, jonka hän oli omistanut lapsuuden mielikuvitusystävälleen Boddahille. Paperissa oli pätkä Neil Youngin kappaleesta ""My My, Hey Hey (Out Of The Blue)"". Cobain oli kirjoittanut lappuun ""It's better to burn out than to fade away"" (suom. ""On parempi palaa loppuun kuin hiipua pois"").",['Cobainin verestä löydettiin kolminkertainen yliannos heroiinia. Hän oli myös väitetysti ampunut itseään haulikolla'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...

---

English Question: How did Kurt Cobain die?
English Context: The beginning of the end started when Cobain checked out of a rehab clinic in March",,1.3497788906097412
fi-validation-470,Mikä oli ensimmäinen Tähtien sota kirja?,"Ensimmäinen Tähtien sota -kirja oli vuonna 1976, puoli vuotta ennen elokuvaa, julkaistu Tähtien sodan romaaniversio. Kirja ilmestyi George Lucasin nimissä, mutta sen todellinen tekijä on Alan Dean Foster. Foster kirjoitti myöhemmin Tähtien sota -aiheisen kirjan Splinter of the Mind’s Eye, joka ilmestyi Suomessa 1980-luvulla nimellä Mustan lordin paluu.",['Tähtien sodan romaaniversio'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: What was the first Star Wars novel?
English Context: The first Star Wars novel was published in 1976, half a",,1.2903993129730225
fi-validation-23,Kuka on ohjannut elokuvan Joulubileet?,"
Jari Juhani Halonen (s. 30. syyskuuta 1962)[1] on suomalainen elokuva- ja teatteriohjaaja. Halonen on tunnettu kärkevänä kapinasieluna ja omaleimaisena ohjaajana. Elokuvansa hän on tavallisesti kirjoittanut itse ja ollut niissä merkittävissä sivuosissa. Halonen on ohjannut viisi pitkää elokuvaa, joista teatterielokuvia Back to the USSR – takaisin Ryssiin (1992), Lipton Cockton in the Shadows of Sodoma (1995), Joulubileet (1996), Aleksis Kiven elämä (2002) ja Kalevala – Uusi aika (2013).",['Jari Juhani Halonen'],...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: Who directed the movie Joulubileet?
English Context: Jari Juhani Halonen (born September 30,",,1.3205375671386719
fi-validation-338,Kuka on Ihmenelosten vihollinen?,"Ihmeneloset taistelivat monia vihollisia vastaan, joihin kuuluivat muukalaistyranni Kurrgo; mieliä hallitseva Nukkemestari, jonka tytärpuolesta Aliciasta – sokea kuvanveistäjä – tuli Ihmenelosten hyvä ystävä ja Benin pitkäaikainen tyttöystävä; muotoa muuttavan Ihmemiehen, erikoisen muukalaisen josta myöhemmin tuli ryhmän hyvä ystävä; uskomattoman Hulkin; aineettoman Punaisen Haamun ja hänen Superapinansa, jotka saivat voimansa matkimalla Ihmenelosten alkuperää; kieroutuneen neron Hullun Haihattelijan ja hänen Ällistyttävän Androidinsa; Superskrullin (Kl'rt), Ihmenelosten yhdistetyt voimat saaneen skrullin; ajassa matkustavan tyrannin Rama-Tutin, joka tunnettiin myös Kangina; materiaa järjestävän Molekyylimiehen; Hitler-klooni Vihankylväjän; alkemisti Diablon; atlantislaisen sotaherra Attuman; vallasta hullun miljonäärin Gregory Gideonin; ja hirviömäisen androidin Lohikäärmemiehen. Matkan varrella he ystävystyivät sarjakuvan tekijöiden Stan Leen ja Jack Kirbyn ja toisten sankareiden kuten Hämähäkkimiehen (joka yritti turhaan liittyä Ihmenelosiin), Muurahaismiehen (Hank Pym), Nick Furyn, Kostajien, Tohtori Oudon, Ryhmä-X:n ja Daredevilin kanssa. Jopa Namor lämpeni viimein ryhmälle ja hänestä tuli arvokas liittolainen huolimatta faktasta, että Sue valitsi Reedin hänen sijastaan. Seuraaja Uatu kiinnostui erityisesti Ihmenelosista rikkoen jopa valansa olla sekaantumatta asioihin toistuvasti auttaakseen ryhmää vuosien varrella.","[""Ihmeneloset taistelivat monia vihollisia vastaan, joihin kuuluivat muukalaistyranni Kurrgo; mieliä hallitseva Nukkemestari, jonka tytärpuolesta Aliciasta – sokea kuvanveistäjä – tuli Ihmenelosten hyvä ystävä ja Benin pitkäaikainen tyttöystävä; muotoa muuttavan Ihmemiehen, erikoisen muukalaisen josta myöhemmin tuli ryhmän hyvä ystävä; uskomattoman Hulkin; aineettoman Punaisen Haamun ja hänen Superapinansa, jotka saivat voimansa matkimalla Ihmenelosten alkuperää; kieroutuneen neron Hullun Haihattelijan ja hänen Ällistyttävän Androidinsa; Superskrullin (Kl'rt), Ihmenelosten yhdistetyt voimat saaneen skrullin; ajassa matkustavan tyrannin Rama-Tutin, joka tunnettiin myös Kangina; materiaa järjestävän Molekyylimiehen; Hitler-klooni Vihankylväjän; alkemisti Diablon; atlantislaisen sotaherra Attuman; vallasta hullun miljonäärin Gregory Gideonin; ja hirviömäisen androidin Lohikäärmemiehen""]",...,...,...,...,,,,"English Question: ...
English Context: ...
English Answer: ...
Finnish Answer: ...


English Question: Who are the heroes' enemies?
English Context: The heroes fought against many enemies, including the foreign tyrant Kurggo; the",,1.372694730758667
fi-validation-704,Milloin Abraham Lincoln syntyi?,"

Abraham Lincoln (12. helmikuuta 1809 Hardinin piirikunta, Kentucky, Yhdysvallat – 15. huhtikuuta 1865 Washington, Yhdysvallat) oli yhdysvaltalainen poliitikko ja Yhdysvaltain presidentti vuosina 1861–65. Hän toimi ennen poliittista uraansa muun muassa lautturina, sekatavarakaupan myyjänä ja postitoimiston johtajana. Toisin kuin aiemmat presidentit, hän oli kongressiedustajana vain yhden kauden. Armeijassakin hän palveli vain lyhyen aikaa vapaaehtoisena ja oli sotilasarvoltaan pelkkä sotamies.",['12. helmikuuta 1809'],[Your English Translation of the Question],[Your English Translation of the Context],[Your English Answer based on the English Context and Question],[Your Finnish Translation of the English,,,,"English Question: [Your English Translation of the Question]
English Context: [Your English Translation of the Context]
English Answer: [Your English Answer based on the English Context and Question]
Finnish Answer: [Your Finnish Translation of the English",,1.3184773921966553
