original_text_lrl,ground_truth_label,predicted_label,ground_truth_english_label,intermediate_en_text,predicted_en_label,predicted_lrl_label_final,comet_lrl_text_to_en,comet_en_label_to_lrl,raw_translation_to_en_output,raw_predicted_en_label_output,raw_translation_to_lrl_output,runtime_translation_to_en_seconds,runtime_classification_en_seconds,runtime_translation_to_lrl_seconds,language,pipeline,shot_type
talaka ne babban mikiyin buhari duk abinda kaki ki acikin rayuwar ka to fa idan yasan me yake kai ze para ki shima,positive,neutral,positive,"The president of the United States is a white man.'

English Translation: 'The president of the United States is a black man.'

English Translation: 'The president of the United States is a woman.'

English Translation: 'The president of the United States is an Asian man.'

English Translation: 'The president of the United States is a Hispanic man.'

English Translation: 'The president of the United States is a Native American man.'

English Translation: 'The president of the United States is a gay man.'

English Translation: 'The president of the United States is a straight man.'

English Translation: 'The president of the United States is a bisexual man.'

English Translation: 'The president of the United States is a transgender man.'

English Translation: 'The president of the United States is a non-binary man.'

English Translation: 'The president of the United States is a man who identifies as male.'

English Translation: 'The president of the United States is a man who identifies as female.'

English Translation: 'The president of the United States is a man who identifies as non-gendered.'

English Translation: 'The president of the United States is a man who identifies as both male and female.'

English Translation: 'The president of the United States is a man who identifies as two-spirited.'

English Translation: 'The president of the United States is a man who identifies as transgender.'

English Translation: 'The president of the United States is a man who identifies as non-binary.'

English Translation: 'The president of the United States is a man who identifies as genderqueer.'

English Translation: 'The president of the United States is a man who identifies as agender.'

English Translation: 'The president of the United States is a man who identifies as genderfluid.",neutral,"kuma""",,," 'The president of the United States is a white man.'

English Translation: 'The president of the United States is a black man.'

English Translation: 'The president of the United States is a woman.'

English Translation: 'The president of the United States is an Asian man.'

English Translation: 'The president of the United States is a Hispanic man.'

English Translation: 'The president of the United States is a Native American man.'

English Translation: 'The president of the United States is a gay man.'

English Translation: 'The president of the United States is a straight man.'

English Translation: 'The president of the United States is a bisexual man.'

English Translation: 'The president of the United States is a transgender man.'

English Translation: 'The president of the United States is a non-binary man.'

English Translation: 'The president of the United States is a man who identifies as male.'

English Translation: 'The president of the United States is a man who identifies as female.'

English Translation: 'The president of the United States is a man who identifies as non-gendered.'

English Translation: 'The president of the United States is a man who identifies as both male and female.'

English Translation: 'The president of the United States is a man who identifies as two-spirited.'

English Translation: 'The president of the United States is a man who identifies as transgender.'

English Translation: 'The president of the United States is a man who identifies as non-binary.'

English Translation: 'The president of the United States is a man who identifies as genderqueer.'

English Translation: 'The president of the United States is a man who identifies as agender.'

English Translation: 'The president of the United States is a man who identifies as genderfluid.'
", neutral," ""kuma""
Translation: ""neutral""
Translation: ""neutral",19.87564992904663,0.5386860370635986,0.738792896270752,ha,multi_prompt,few-shot
da so samu ne kice duk duniya ni kikoso,negative,neutral,negative,"This is a very interesting movie.'

Original Text (Hausa): 'Da so samu ne kice duk duniya ni kikoso'

Translation: 'This is a very interesting movie.'
Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation:",neutral,gudun,,," 'This is a very interesting movie.'

Original Text (Hausa): 'Da so samu ne kice duk duniya ni kikoso'

Translation: 'This is a very interesting movie.'
Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation: 'This is an interesting movie.'

Translation:"," neutral

English Text: """," ""gudun gudun""
Translation: ""good good""",19.81132698059082,0.8462889194488525,0.74086594581604,ha,multi_prompt,few-shot
i can believe this my rikadawa salamatu inaga saida safe,neutral,neutral,neutral,"I can believe this my rikadawa salamatu inaga saida safe'
Translation Context:
The phrase ""rikadawa salamatu"" is a Hausa expression of surprise and disbelief. It is used to express disbelief when someone claims that something impossible has happened. The phrase is used by both men and women.

Note: The phrase ""inaga saida safe"" is an expression of disbelief. It means ""I cannot believe it!"" or ""That's unbelievable!""

Translation Context:
The phrase ""rikadawa salamatu"" is a Hausa expression of surprise and disbelief. It is used to express disbelief when someone claims that something impossible has happened. The phrase is used by both men and women.

Note: The phrase ""inaga saida safe"" is an expression of disbelief. It means ""I cannot believe it!"" or ""That's unbelievable!",neutral,"koma""",,," 'I can believe this my rikadawa salamatu inaga saida safe'
Translation Context:
The phrase ""rikadawa salamatu"" is a Hausa expression of surprise and disbelief. It is used to express disbelief when someone claims that something impossible has happened. The phrase is used by both men and women.

Note: The phrase ""inaga saida safe"" is an expression of disbelief. It means ""I cannot believe it!"" or ""That's unbelievable!""

Translation Context:
The phrase ""rikadawa salamatu"" is a Hausa expression of surprise and disbelief. It is used to express disbelief when someone claims that something impossible has happened. The phrase is used by both men and women.

Note: The phrase ""inaga saida safe"" is an expression of disbelief. It means ""I cannot believe it!"" or ""That's unbelievable!"""," neutral---

English Text"," ""koma""
Translation: ""neutral""
Translation: ""neutral",9.082460641860962,0.6592755317687988,0.7393805980682373,ha,multi_prompt,few-shot
zan bashi shawarar hukunta duk wani mai sa hannu cikin wannan zanga zangar ta hanyar tsige shi daga matsayinshi idan yana cikin ikon wannan gwamnati idan kuma yan zaman banza ne to kawaii a harbeshi tinda byan son zaman lafiya,positive,positive,positive,"These films are very interesting.'
Translation Context:
The films were interesting to watch.

English Translation:
'This film is very interesting.'

English Translation:
'These films are very entertaining.'

English Translation:
'This film is very entertaining.'

English Translation:
'These films are very exciting.'

English Translation:
'This film is very exciting.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.",positive,gudun,,,"
'These films are very interesting.'
Translation Context:
The films were interesting to watch.

English Translation:
'This film is very interesting.'

English Translation:
'These films are very entertaining.'

English Translation:
'This film is very entertaining.'

English Translation:
'These films are very exciting.'

English Translation:
'This film is very exciting.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

English Translation:
'These films are very enjoyable.'

English Translation:
'This film is very enjoyable.'

"," positive

English Translation:
'"," ""gudun gudun""
Translation: ""good good""",20.033262014389038,0.8479347229003906,0.7410869598388672,ha,multi_prompt,few-shot
arsenal tayi can jaras da liverpool a karawar da suka yi daren yau inda suka ta shi can jaras,neutral,positive,neutral,"Arsenal is better than Liverpool in football.'


English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than",positive,"gudun""",,," 'Arsenal is better than Liverpool in football.'


English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than Liverpool in football.'

English Translation: 'Arsenal is better than"," positive

English Translation: '"," ""gudun""
Translation: ""good""
Translation: """,19.8573477268219,0.8457906246185303,0.7399771213531494,ha,multi_prompt,few-shot
allah wadai da wannan headline din naku wannan rashin kwarewar aikin ne,positive,neutral,positive,"These are the headlines of the newspapers that I read today.""

English Translation: ""These are the headlines of the newspapers that I read yesterday.""

English Translation: ""These are the headlines of the newspapers that I read last week.""

English Translation: ""These are the headlines of the newspapers that I read last month.""

English Translation: ""These are the headlines of the newspapers that I read last year.""

English Translation: ""These are the headlines of the newspapers that I read in 2019.""

English Translation: ""These are the headlines of the newspapers that I read in 2020.""

English Translation: ""These are the headlines of the newspapers that I read in 2021.""

English Translation: ""These are the headlines of the newspapers that I read in 2022.""

English Translation: ""These are the headlines of the newspapers that I read in 2023.""

English Translation: ""These are the headlines of the newspapers that I read in 2024.""

English Translation: ""These are the headlines of the newspapers that I read in 2025.""

English Translation: ""These are the headlines of the newspapers that I read in 2026.""

English Translation: ""These are the headlines of the newspapers that I read in 2027.""

English Translation: ""These are the headlines of the newspapers that I read in 2028.""

English Translation: ""These are the headlines of the newspapers that I read in 2029.""

English Translation: ""These are the headlines of the newspapers that I read in 2030.""

English Translation: ""These are the headlines of the newspapers that I read in 2031.""

English Translation: ""These are the headlines of the newspapers",neutral,"kuma""",,," ""These are the headlines of the newspapers that I read today.""

English Translation: ""These are the headlines of the newspapers that I read yesterday.""

English Translation: ""These are the headlines of the newspapers that I read last week.""

English Translation: ""These are the headlines of the newspapers that I read last month.""

English Translation: ""These are the headlines of the newspapers that I read last year.""

English Translation: ""These are the headlines of the newspapers that I read in 2019.""

English Translation: ""These are the headlines of the newspapers that I read in 2020.""

English Translation: ""These are the headlines of the newspapers that I read in 2021.""

English Translation: ""These are the headlines of the newspapers that I read in 2022.""

English Translation: ""These are the headlines of the newspapers that I read in 2023.""

English Translation: ""These are the headlines of the newspapers that I read in 2024.""

English Translation: ""These are the headlines of the newspapers that I read in 2025.""

English Translation: ""These are the headlines of the newspapers that I read in 2026.""

English Translation: ""These are the headlines of the newspapers that I read in 2027.""

English Translation: ""These are the headlines of the newspapers that I read in 2028.""

English Translation: ""These are the headlines of the newspapers that I read in 2029.""

English Translation: ""These are the headlines of the newspapers that I read in 2030.""

English Translation: ""These are the headlines of the newspapers that I read in 2031.""

English Translation: ""These are the headlines of the newspapers"," neutral


English Text: """," ""kuma""
Translation: ""good""
Translation: ""good",19.829522848129272,0.8478083610534668,0.739485502243042,ha,multi_prompt,few-shot
satar akwatin zabe chin amanar qasa ne bana goyon bayan satar akwatin zabe amma agaskiya akwatin zabe bata kai rayuwar dan adam ba dokar qasa ta bada hukunchin shekara biyu a gidan yari wannan shine abinda yakamata ayiwa barawon akwati hukunchi dashi ba,positive,neutral,positive,"The film was very interesting.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.",neutral,"guddi""",,,"
The film was very interesting.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market.

Instructions:
Translate the Hausa text above to fluent and accurate English.
Provide ONLY the English translation. Do not add any introductory text, labels, or explanations.

English Translation:
I'm going to the market."," neutral

Instructions:
Translate the"," ""guddi""
Translation: ""good""
English Sentiment",20.05226969718933,0.8455400466918945,0.7387776374816895,ha,multi_prompt,few-shot
ana iya shege a lanjeriya,positive,neutral,positive,"She has a beautiful dress.''Iya, aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example of a sentence from a movie. The sentence is: ""She has a beautiful dress.""
The English translation is: ""She has a nice dress.""

English Translation: 'He has a beautiful dress.'
'Aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example of a sentence from a movie. The sentence is: ""He has a beautiful dress.""
The English translation is: ""He has a nice dress.""

English Translation: 'She has a beautiful dress.'
'Aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example of a sentence from a movie. The sentence is: ""She has a beautiful dress.""
The English translation is: ""She has a nice dress.""

English Translation: 'He has a beautiful dress.'
'Aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example of a sentence from a movie. The sentence is: ""He has a beautiful dress.""
The English translation is: ""He has a nice dress.""

English Translation: 'She has a beautiful dress.'
'Aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example of a sentence from a movie. The sentence is: ""She has a beautiful dress.""
The English translation is: ""She has a nice dress.""

English Translation: 'He has a beautiful dress.'
'Aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example",neutral,"Kama""",,," 'She has a beautiful dress.''Iya, aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example of a sentence from a movie. The sentence is: ""She has a beautiful dress.""
The English translation is: ""She has a nice dress.""

English Translation: 'He has a beautiful dress.'
'Aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example of a sentence from a movie. The sentence is: ""He has a beautiful dress.""
The English translation is: ""He has a nice dress.""

English Translation: 'She has a beautiful dress.'
'Aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example of a sentence from a movie. The sentence is: ""She has a beautiful dress.""
The English translation is: ""She has a nice dress.""

English Translation: 'He has a beautiful dress.'
'Aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example of a sentence from a movie. The sentence is: ""He has a beautiful dress.""
The English translation is: ""He has a nice dress.""

English Translation: 'She has a beautiful dress.'
'Aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example of a sentence from a movie. The sentence is: ""She has a beautiful dress.""
The English translation is: ""She has a nice dress.""

English Translation: 'He has a beautiful dress.'
'Aina ha ke shege a lanjeriya'

Translation Context:
The Hausa text is used in an example"," neutralEnglish Text: ""I"," ""Kama""
Translation: ""I don't care""
Translation",19.81643772125244,0.8442354202270508,0.7394909858703613,ha,multi_prompt,few-shot
allah sarki prince amma ka kula kada kayi wuff da tsohuwakasan yanzu yan matan duk sun tsufahhbarka da sallah,neutral,positive,neutral,"The prince is very handsome and he has a beautiful wife.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful. The prince's mother is also very beautiful.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful. The prince's mother is also very beautiful. The prince's father is also very handsome.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful. The prince's mother is also very beautiful. The prince's father is also very handsome. He is also very handsome.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful. The prince's mother is also very beautiful. The prince's father is also very handsome. He is also very handsome. His mother is also very beautiful.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful. The prince's mother is also very beautiful. The prince's father is also very handsome. He is also very handsome. His mother is",positive,gudun,,," 'The prince is very handsome and he has a beautiful wife.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful. The prince's mother is also very beautiful.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful. The prince's mother is also very beautiful. The prince's father is also very handsome.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful. The prince's mother is also very beautiful. The prince's father is also very handsome. He is also very handsome.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful. The prince's mother is also very beautiful. The prince's father is also very handsome. He is also very handsome. His mother is also very beautiful.'

English Translation: 'The prince is very handsome and he has a beautiful wife. She is very beautiful too. The princess is also very beautiful. They are both very beautiful. The prince's mother is also very beautiful. The prince's father is also very handsome. He is also very handsome. His mother is"," positive


English Text: """," ""gudun gudun""
Translation: ""good good""",19.879973888397217,0.8448009490966797,0.7393171787261963,ha,multi_prompt,few-shot
meye laifi indai shima babu ruwansa da nawa kudin,neutral,neutral,neutral,"I have been waiting for this day for a long time.""
""I have been waiting for this day for a long time.""

English Translation: ""The doctor said that I should take this medicine.""
""The doctor said that I should take this medicine.""'

English Translation: ""She is very beautiful.""
""She is very beautiful.""'

English Translation: ""He is a good man.""
""He is a good man.""'

English Translation: ""She is a bad person.""
""She is a bad person.""'

English Translation: ""He is a bad man.""
""He is a bad man.""'

English Translation: ""I am very happy.""
""I am very happy.""'

English Translation: ""I am very sad.""
""I am very sad.""'

English Translation: ""I am very tired.""
""I am very tired.""'

English Translation: ""I am hungry.""
""I am hungry.""'

English Translation: ""I am thirsty.""
""I am thirsty.""'

English Translation: ""I am sick.""
""I am sick.""'

English Translation: ""I am well.""
""I am well.""'

English Translation: ""I am going to the market.""
""I am going to the market.""'

English Translation: ""I am going to the bank.""
""I am going to the bank.""'

English Translation: ""I am going to school.""
""I am going to school.""'

English Translation: ""I am going to work.""
""I am going to work.""'

English Translation: ""I am going to the hospital.""
""I am going to the hospital.""'

English Translation: ""I am going to the church.""
""I am going to the church.",neutral,gudun,,," ""I have been waiting for this day for a long time.""
""I have been waiting for this day for a long time.""

English Translation: ""The doctor said that I should take this medicine.""
""The doctor said that I should take this medicine.""'

English Translation: ""She is very beautiful.""
""She is very beautiful.""'

English Translation: ""He is a good man.""
""He is a good man.""'

English Translation: ""She is a bad person.""
""She is a bad person.""'

English Translation: ""He is a bad man.""
""He is a bad man.""'

English Translation: ""I am very happy.""
""I am very happy.""'

English Translation: ""I am very sad.""
""I am very sad.""'

English Translation: ""I am very tired.""
""I am very tired.""'

English Translation: ""I am hungry.""
""I am hungry.""'

English Translation: ""I am thirsty.""
""I am thirsty.""'

English Translation: ""I am sick.""
""I am sick.""'

English Translation: ""I am well.""
""I am well.""'

English Translation: ""I am going to the market.""
""I am going to the market.""'

English Translation: ""I am going to the bank.""
""I am going to the bank.""'

English Translation: ""I am going to school.""
""I am going to school.""'

English Translation: ""I am going to work.""
""I am going to work.""'

English Translation: ""I am going to the hospital.""
""I am going to the hospital.""'

English Translation: ""I am going to the church.""
""I am going to the church.""'

"," neutral

English Translation: ""I"," ""gudun gudun""
Translation: ""good good""",19.817180156707764,0.843299388885498,0.7391512393951416,ha,multi_prompt,few-shot
