premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
"At the moment, the thinking is that it's perhaps best to leave these smaller, less developed islands in peace.",People think the islands should be left alone.,0,entailment,"At the moment, the thinking is that it's perhaps best to leave these smaller, less developed islands in peace.",People think that the islands should be left alone.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: At the moment, the thinking is that it's perhaps best to leave these smaller, less developed islands in peace.

Translated English Hypothesis: People think that the islands should be left alone.

English NLI Label: Entailment",3.4709572792053223,
"One thing M. Tesniares hasn't reckoned with, though, is the Anglo-Saxon input.",M. Tesniares performs Anglo-Saxon input.,2,contradiction,"One thing M. Tesniares hasn't reckoned with, though, is the Anglo-Saxon input.",M. Tesniares performs Anglo-Saxon input.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: One thing M. Tesniares hasn't reckoned with, though, is the Anglo-Saxon input.

Translated English Hypothesis: M. Tesniares performs Anglo-Saxon input.

English NLI Label: Contradiction",3.9677720069885254,
My name is Wade--Lord Julian Wade.,"His name was not Wade but instead, Smith.",2,contradiction,My name is Wade—Lord Julian Wade.,"His name was not Wade but instead, Smith.",contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: My name is Wade—Lord Julian Wade.

Translated English Hypothesis: His name was not Wade but instead, Smith.

English NLI Label: Contradiction",2.307483673095703,
"It would be extremely difficult for a legal services attorney in California to know whether a client, who has been working in the migrant stream in Arizona, has temporarily crossed the border into Mexico.",The attorney can get the information through the migrant worker network.,1,neutral,"It would be extremely difficult for a legal services attorney in California to know whether a client, who has been working in the migrant stream in Arizona, has temporarily crossed the border into Mexico.",The attorney can get the information through the migrant worker network.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: It would be extremely difficult for a legal services attorney in California to know whether a client, who has been working in the migrant stream in Arizona, has temporarily crossed the border into Mexico.

Translated English Hypothesis: The attorney can get the information through the migrant worker network.

English NLI Label: Contradiction",4.038854598999023,
"Likewise, the statistics in Tables A2 and A3 show that routes with high carrier route volume reside in ZIP Codes with higher levels of household income and education attainment.",High volume areas also have high incomes.,0,entailment,"Likewise, the statistics in Tables A2 and A3 show that routes with high carrier route volume reside in ZIP codes with higher levels of household income and education attainment.",High-volume areas also have high incomes.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Likewise, the statistics in Tables A2 and A3 show that routes with high carrier route volume reside in ZIP codes with higher levels of household income and education attainment.

Translated English Hypothesis: High-volume areas also have high incomes.

English NLI Label: Contradiction.",4.138717412948608,
And she was always there for us,She gave us all the money we needed.,1,neutral,And she was always there for us.,She gave us all the money we needed.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: And she was always there for us.

Translated English Hypothesis: She gave us all the money we needed.

English NLI Label: Contradiction.",2.347773551940918,
"Um, and she said, she said, she said, Baby, she said, You don't understand about life the way I understand about life.",She told me I didn't have a clue how the real world worked and I should follow her.,1,neutral,"Um, and she said, she said, she said, Baby, she said, ""You don't understand about life the way I understand about life.""",She told me that I didn't have a clue about how the real world works and that I should follow her lead.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Um, and she said, she said, she said, Baby, she said, ""You don't understand about life the way I understand about life.""

Translated English Hypothesis: She told me that I didn't have a clue about how the real world works and that I should follow her lead.

English NLI Label: Contradiction",5.019392728805542,
"Property is an endless succession of bubbles in space, or cyberspace, with different people claiming an endless variety of interests in them.",Property is just people saying they own something.,0,entailment,"Property is an endless succession of bubbles in space, or cyberspace, with different people claiming an endless variety of interests in them.",Property is just people saying they own something.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Property is an endless succession of bubbles in space, or cyberspace, with different people claiming an endless variety of interests in them.

Translated English Hypothesis: Property is just people saying they own something.

English NLI Label: Contradiction.",3.6052281856536865,
"These workers were not trapped, yet unlike most occupants on the upper floors, they had chosen not to descend immediately after impact.",Some workers thought that the situation wouldn't escalate.,1,neutral,"These workers were not trapped, yet unlike most occupants on the upper floors, they had chosen not to descend immediately after impact.",Some workers thought that the situation wouldn't escalate.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: These workers were not trapped, yet unlike most occupants on the upper floors, they had chosen not to descend immediately after impact.

Translated English Hypothesis: Some workers thought that the situation wouldn't escalate.

English NLI Label: Neutral.",3.651087522506714,
"Nothing underscores the subtle complexities of language more strikingly than the miscommunications that occur among pilots, crew members, and air traffic controllers.",Pilots are always perfect communicators.,2,contradiction,"Nothing underscores the subtle complexities of language more strikingly than the miscommunications that occur among pilots, crew members, and air traffic controllers.",Pilots are always perfect communicators.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Nothing underscores the subtle complexities of language more strikingly than the miscommunications that occur among pilots, crew members, and air traffic controllers.

Translated English Hypothesis: Pilots are always perfect communicators.

English NLI Label: Contradiction",3.582282066345215,
"Yousef managed to escape to Pakistan, but his accomplice, Murad-whom KSM claims to have sent to Yousef with $3,000 to help fund the operation-was arrested and disclosed details of the plot while under interrogation.",Murad told investigators where to locate Yousef in Pakistan.,1,neutral,"Yousef managed to escape to Pakistan, but his accomplice, Murad—whom KSM claims to have sent to Yousef with $3,000 to help fund the operation—was arrested and disclosed details of the plot while under interrogation.",Murad told investigators where to locate Yousef in Pakistan.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Yousef managed to escape to Pakistan, but his accomplice, Murad—whom KSM claims to have sent to Yousef with $3,000 to help fund the operation—was arrested and disclosed details of the plot while under interrogation.

Translated English Hypothesis: Murad told investigators where to locate Yousef in Pakistan.

English NLI Label: Contradiction.",5.396822452545166,
"One can imagine a bulldozer operator as he blades out a road for a new development being hailed by the developer   Hey, Loyd ...",You can imagine a bulldozer operator starting a bulldozer.,1,neutral,"One can imagine a bulldozer operator as he blades out a road for a new development being hailed by the developer. Hey, Loyd...",You can imagine a bulldozer operator starting a bulldozer.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: One can imagine a bulldozer operator as he blades out a road for a new development being hailed by the developer. Hey, Loyd...

Translated English Hypothesis: You can imagine a bulldozer operator starting a bulldozer. 

English NLI Label: Neutral.",3.8719327449798584,
"So anyway, Dad goes and makes this nice big glass of chocolate milk for me.",Dad got me some chocolate milk from the fridge.,1,neutral,"So anyway, Dad goes and makes this nice big glass of chocolate milk for me.",Dad got me some chocolate milk from the fridge.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: So anyway, Dad goes and makes this nice big glass of chocolate milk for me.

Translated English Hypothesis: Dad got me some chocolate milk from the fridge.

English NLI Label: Contradiction",3.1508851051330566,
well supposedly in seven days they're going they're going to look through y our background and make sure you are not an ex-con or don't have,They will supposedly do a background check over the next seven days.,0,entailment,"Well, supposedly, in seven days, they're going to look through your background and make sure you are not an ex-con or don't have any criminal record.",They will supposedly do a background check over the next seven days.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Well, supposedly, in seven days, they're going to look through your background and make sure you are not an ex-con or don't have any criminal record. 

Translated English Hypothesis: They will supposedly do a background check over the next seven days. 

English NLI Label: Entailment.",4.785065174102783,
"I'm uh, Chief Master Sergeant, retired, as Rick said.",Rick told you I was retired.,0,entailment,"I'm a chief master sergeant, retired, just like Rick said.",Rick told you that I am retired.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: I'm a chief master sergeant, retired, just like Rick said.

Translated English Hypothesis: Rick told you that I am retired.

English NLI Label: Entailment.",2.9542620182037354,
Anyhow the man comes in.,The man entered the room.,0,entailment,"Anyway, the man comes in.",The man entered the room.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Anyway, the man comes in.

Translated English Hypothesis: The man entered the room.

English NLI Label: Entailment",2.3006465435028076,
"Of course, not every typographical error should be ascribed to a hidden unconscious motive on the part of the typesetter (or typist).",Typesetters and typists never make typographical errors.,2,contradiction,"Of course, not every typographical error should be ascribed to a hidden unconscious motive on the part of the typesetter (or typist).",Typesetters and typists never make typographical errors.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Of course, not every typographical error should be ascribed to a hidden unconscious motive on the part of the typesetter (or typist).

Translated English Hypothesis: Typesetters and typists never make typographical errors.

English NLI Label: Contradiction.",4.30498194694519,
"If you would like additional information about the IU School of Medicine campaign or Dr. Field's research, please call 274-3270.",Dr. Field works as a dentist at University of Florida.,2,contradiction,"If you would like additional information about the IU School of Medicine campaign or Dr. Field's research, please call 274-3270.",Dr. Field works as a dentist at the University of Florida.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: If you would like additional information about the IU School of Medicine campaign or Dr. Field's research, please call 274-3270.

Translated English Hypothesis: Dr. Field works as a dentist at the University of Florida.

English NLI Label: Contradiction.",4.50259256362915,
"Although even some o' they should know better, for there's still a few was on Barbados with us, and are acquainted like me and you with Colonel Bishop.",We are also acquainted with Captain Blood.,1,neutral,"Although even some of them should know better, for there's still a few was on Barbados with us, and are acquainted like me and you with Colonel Bishop.",We are also acquainted with Captain Blood.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: Although even some of them should know better, for there's still a few was on Barbados with us, and are acquainted like me and you with Colonel Bishop.

Translated English Hypothesis: We are also acquainted with Captain Blood.

English NLI Label: Neutral.",4.049200773239136,
