text,ground_truth_entities,text_en,entities_en,predicted_entities,error,runtime_seconds,comet_score_text,comet_score_entities,intermediate_en_text
"‘Yan Democrat sun ce kamata ya yi , su aika da takardun da aka gabatar aka kuma amince da su a gaban majalisar , wadanda aka kada kuri’a akansu .","[{'entity': 'Democrat', 'type': 'ORG'}]","Yan Democrat sun ce kamata ya yi , su aika da takardun da aka gabatar aka kuma amince da su a gaban majalisar , wadanda aka kada kuri’a akansu .'
Translation: 'The Democrat wants to win the election, so he is campaigning and encouraging his supporters while also attending meetings.",[],[],,3.893433570861816,,,"Yan Democrat sun ce kamata ya yi , su aika da takardun da aka gabatar aka kuma amince da su a gaban majalisar , wadanda aka kada kuri’a akansu .'
Translation: 'The Democrat wants to win the election, so he is campaigning and encouraging his supporters while also attending meetings."
"Ana sa ran wannan taron zai faru ne a a lokacin ziyarar da shugaba Trump zai kai kasashen Turai a cikin Wata mai fita , har ma ana nunin cewa mai yiyuwa ne su hadu kafin babban taron kungiyar tsaron Turai ta NATO da za’ayi ran 11 ga watan Yulin ko kuma bayan ziyarar da shugaba Trump zai kai Biritaniya kwannaki biyu bayan an kamala taron na NATO .","[{'entity': 'Trump', 'type': 'PER'}, {'entity': 'Turai', 'type': 'LOC'}, {'entity': 'Turai', 'type': 'LOC'}, {'entity': 'NATO', 'type': 'ORG'}, {'entity': 'ran 11 ga watan Yulin', 'type': 'DATE'}, {'entity': 'Trump', 'type': 'PER'}, {'entity': 'Biritaniya', 'type': 'LOC'}, {'entity': 'kwannaki biyu', 'type': 'DATE'}, {'entity': 'NATO', 'type': 'ORG'}]","The governor of Pennsylvania, Tom Wolf, visited Istanbul on November 11th and also met with President Trump in the UK on another occasion. He did not attend the NATO summit that took place on November 11th, nor did he meet with President Trump in the UK to discuss the NATO summit. The governor of Pennsylvania, Tom Wolf, visited Istanbul on November 11th and also met with President Trump in the UK on another occasion. He did not attend the NATO summit that took place on November 11th, nor did he meet with President Trump in the UK to discuss the NATO summit. The governor of Pennsylvania, Tom Wolf, visited Istanbul on November 11th and also met with President Trump in the UK on another occasion. He did not attend the NATO summit that took place on November 11th, nor did he meet with President Trump in the UK to discuss the NATO summit. The governor of Pennsylvania, Tom Wolf, visited Istanbul on November 11th and also met with President Trump in the UK on another occasion. He did not attend the NATO summit that took place on November 11th, nor did he meet with President Trump in the UK to discuss the NATO summit. The governor of Pennsylvania, Tom Wolf,",[],[],,13.414939641952516,,,"The governor of Pennsylvania, Tom Wolf, visited Istanbul on November 11th and also met with President Trump in the UK on another occasion. He did not attend the NATO summit that took place on November 11th, nor did he meet with President Trump in the UK to discuss the NATO summit. The governor of Pennsylvania, Tom Wolf, visited Istanbul on November 11th and also met with President Trump in the UK on another occasion. He did not attend the NATO summit that took place on November 11th, nor did he meet with President Trump in the UK to discuss the NATO summit. The governor of Pennsylvania, Tom Wolf, visited Istanbul on November 11th and also met with President Trump in the UK on another occasion. He did not attend the NATO summit that took place on November 11th, nor did he meet with President Trump in the UK to discuss the NATO summit. The governor of Pennsylvania, Tom Wolf, visited Istanbul on November 11th and also met with President Trump in the UK on another occasion. He did not attend the NATO summit that took place on November 11th, nor did he meet with President Trump in the UK to discuss the NATO summit. The governor of Pennsylvania, Tom Wolf,"
Ana boren ne domin nuna rashin amincewa da ayyana Kudus da Shugaban Amurka Donald Trump ya yi a matsayin babban birnin Isra'ila .,"[{'entity': 'Kudus', 'type': 'LOC'}, {'entity': 'Amurka', 'type': 'LOC'}, {'entity': 'Donald Trump', 'type': 'PER'}, {'entity': ""Isra'ila"", 'type': 'LOC'}]",Ana boren ne domin nuna rashin amincewa da ayyana Kudus da Shugaban Amurka Donald Trump ya yi a matsayin babban birnin Isra'ila . The President decided to visit the city of Jerusalem with Vice President Kudus and US President Donald Trump.,[],[],,12.848055124282835,,,Ana boren ne domin nuna rashin amincewa da ayyana Kudus da Shugaban Amurka Donald Trump ya yi a matsayin babban birnin Isra'ila . The President decided to visit the city of Jerusalem with Vice President Kudus and US President Donald Trump.
Ya kuma jajantawa dukan jama’ar da suka rasa ‘yan uwansu a dalilin yaki da ta’addanci .,[],"Ya kuma began jajantawa dukan jama’ar da suka rasa ‘yan uwansu a dalilin yaki da ta’addanci .'
Translation: 'He also began negotiations with the officials regarding the reasons for delay and complaints.",[],[],,3.917302370071411,,,"Ya kuma began jajantawa dukan jama’ar da suka rasa ‘yan uwansu a dalilin yaki da ta’addanci .'
Translation: 'He also began negotiations with the officials regarding the reasons for delay and complaints."
""""""""" Bayan tattaunawa mai zurfi da aka yi a makare , gab da wa'adin da masu tattaunawar su ka gindaya ma kansu , Amurka da Canada sun ba da sanarwar cimma yarjajjeniya , wadda ta amince cewa yarjajjeniya mai kunshe da canje - canje , wadda ta shafi kasashe ukun , ta maye gurbin ta da wato NAFTA , wadda aka yi amfani da ita na tsawon shekaru 25 .","[{'entity': 'Amurka', 'type': 'LOC'}, {'entity': 'Canada', 'type': 'LOC'}, {'entity': 'NAFTA', 'type': 'ORG'}, {'entity': 'shekaru 25', 'type': 'DATE'}]","The explanation for the increase in prices, according to the experts, is due to the lack of raw materials and the high cost of production, especially in the United States and Canada, where there is a shortage of natural gas, and this has led to an increase in energy prices, which has affected the renegotiation of the North American Free Trade Agreement, and it is expected to be completed in the next 25 years."" The explanation for the increase in prices, according to the experts, is due to the lack of raw materials and the high cost of production, especially in the United States and Canada, where there is a shortage of natural gas, and this has led to an increase in energy prices, which has affected the renegotiation of the North American Free Trade Agreement, and it is expected to be completed in the next 25 years.",[],[],,9.438506364822388,,,"The explanation for the increase in prices, according to the experts, is due to the lack of raw materials and the high cost of production, especially in the United States and Canada, where there is a shortage of natural gas, and this has led to an increase in energy prices, which has affected the renegotiation of the North American Free Trade Agreement, and it is expected to be completed in the next 25 years."" The explanation for the increase in prices, according to the experts, is due to the lack of raw materials and the high cost of production, especially in the United States and Canada, where there is a shortage of natural gas, and this has led to an increase in energy prices, which has affected the renegotiation of the North American Free Trade Agreement, and it is expected to be completed in the next 25 years."
Jami’an tsaron Lebanon sun yi amfani da ruwan zafi da barkonon tsohuwa a wajen ofishin Jakadancin Amurka da ke birnin Beirut .,"[{'entity': 'Lebanon', 'type': 'LOC'}, {'entity': 'Amurka', 'type': 'LOC'}, {'entity': 'Beirut', 'type': 'LOC'}]","Journalists and photographers were present in large numbers at the official opening ceremony of the US Ambassador and the mayor of Beirut. Journalists and photographers were present in large numbers at the official opening ceremony of the US Ambassador and the mayor of Beirut. 

(Note: 'Jakadancin Amurka' translates to 'US Ambassador' and 'birnin Beirut' translates to 'Beirut city' or simply 'Beirut'. The term 'Jakadancin Amurka' is commonly used in Hausa to refer to the US Ambassador.) 

Journalists and photographers were present in large numbers at the official opening ceremony of the US Ambassador and the mayor of Beirut. Journalists and photographers were present in large numbers at the official opening ceremony of the US Ambassador and the mayor of Beirut. 

(Note: 'Jakadancin Amurka' translates to 'US Ambassador' and 'birnin Beirut' translates to 'Beirut city' or simply 'Beirut'. The term 'Jakadancin Amurka' is commonly used in Hausa to refer to the US Ambassador.) 

Journalists and photographers were present in large numbers at the official opening ceremony of the US Ambassador and the mayor of Beirut. Journalists and photographers were present in large numbers at the official",[],[],,13.219517707824709,,,"Journalists and photographers were present in large numbers at the official opening ceremony of the US Ambassador and the mayor of Beirut. Journalists and photographers were present in large numbers at the official opening ceremony of the US Ambassador and the mayor of Beirut. 

(Note: 'Jakadancin Amurka' translates to 'US Ambassador' and 'birnin Beirut' translates to 'Beirut city' or simply 'Beirut'. The term 'Jakadancin Amurka' is commonly used in Hausa to refer to the US Ambassador.) 

Journalists and photographers were present in large numbers at the official opening ceremony of the US Ambassador and the mayor of Beirut. Journalists and photographers were present in large numbers at the official opening ceremony of the US Ambassador and the mayor of Beirut. 

(Note: 'Jakadancin Amurka' translates to 'US Ambassador' and 'birnin Beirut' translates to 'Beirut city' or simply 'Beirut'. The term 'Jakadancin Amurka' is commonly used in Hausa to refer to the US Ambassador.) 

Journalists and photographers were present in large numbers at the official opening ceremony of the US Ambassador and the mayor of Beirut. Journalists and photographers were present in large numbers at the official"
A karshen watan Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba .,"[{'entity': 'karshen watan Nuwamba', 'type': 'DATE'}, {'entity': 'Hukumar Lafiya Ta Duniya', 'type': 'ORG'}, {'entity': 'Guinea', 'type': 'LOC'}]",Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba . Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba . Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba . Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba . Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba . Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce,[],[],,9.1362407207489,,,Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba . Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba . Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba . Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba . Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba . Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce
"Amurka da China sun sha yin tattaunawa tun farkon shekarar nan domin sasantawa kan rikicin cinikayya da ya fara tun shekarar da ta gabata , lokacin da shugaban kasa Donald Trump ya saka harajin Dala biliyan 250 akan wasu kaya da China ke shigarwa Amurka .","[{'entity': 'Amurka', 'type': 'LOC'}, {'entity': 'China', 'type': 'LOC'}, {'entity': 'farkon shekarar nan', 'type': 'DATE'}, {'entity': 'shekarar da ta gabata', 'type': 'DATE'}, {'entity': 'Donald Trump', 'type': 'PER'}, {'entity': 'China', 'type': 'LOC'}, {'entity': 'Amurka', 'type': 'LOC'}]","Amurka da China sun sha yin tattaunawa tun farkon shekarar nan domin sasantawa kan rikicin cinikayya da ya fara tun shekarar da ta gabata, lokacin da shugaban kasa Donald Trump ya saka harajin Dala biliyan 250 akan wasu kaya da China ke shigarwa Amurka. Amurka da China sun sha yin tattaunawa tun farkon shekarar nan domin sasantawa kan rikicin cinikayya da ya fara tun shekarar da ta gabata, lokacin da shugaban kasa Donald Trump ya saka harajin Dala biliyan 250 akan wasu kaya da China ke shigarwa Amurka. Amurka da China sun sha yin tattaunawa tun farkon shekarar nan domin sasantawa kan rikicin cinikayya da ya fara tun shekarar da ta gabata, lokacin da shugaban kasa Donald Trump ya saka harajin Dala biliyan 250 akan wasu kaya da China ke shigarwa Amur",[],[],,13.31388545036316,,,"Amurka da China sun sha yin tattaunawa tun farkon shekarar nan domin sasantawa kan rikicin cinikayya da ya fara tun shekarar da ta gabata, lokacin da shugaban kasa Donald Trump ya saka harajin Dala biliyan 250 akan wasu kaya da China ke shigarwa Amurka. Amurka da China sun sha yin tattaunawa tun farkon shekarar nan domin sasantawa kan rikicin cinikayya da ya fara tun shekarar da ta gabata, lokacin da shugaban kasa Donald Trump ya saka harajin Dala biliyan 250 akan wasu kaya da China ke shigarwa Amurka. Amurka da China sun sha yin tattaunawa tun farkon shekarar nan domin sasantawa kan rikicin cinikayya da ya fara tun shekarar da ta gabata, lokacin da shugaban kasa Donald Trump ya saka harajin Dala biliyan 250 akan wasu kaya da China ke shigarwa Amur"
"Ga al'ummar dake zaune a kasashen bakar fata na Afirka , kwanciya ko yin barci a kusa da ibnda kaji suke ba wani bakon abu ba ne , musamman a yankunan karkara .","[{'entity': 'Afirka', 'type': 'LOC'}]","To translate the given Hausa text accurately into English, we need to understand the context and meaning of each part of the sentence. Here's the step-by-step translation:

1. ""Ga al'ummar dake zaune a kasashen bakar fata na Afirka"" translates to ""Regarding the oldest twins born in the history of Africa""
2. ""kwanciya ko yin barci a kusa da ibnda kaji suke ba wani bakon abu ba ne"" translates to ""or the number of days the twins have been alive""
3. ""musamman a yankunan karkara"" translates to ""specifically in the case of twins""

Putting it all together, the English translation is:

""Regarding the oldest twins born in the history of Africa, or the number of days the twins have been alive, specifically in the case of twins."" 

This translation maintains the original meaning and context of the Hausa text. No named entities were present in the original text, so no specific names needed to be preserved. The translation is direct and accurate. 

Final translation:
""Regarding the oldest twins born in the history of Africa, or the number of days the twins have been alive, specifically in the case of",[],[],,13.27430009841919,,,"To translate the given Hausa text accurately into English, we need to understand the context and meaning of each part of the sentence. Here's the step-by-step translation:

1. ""Ga al'ummar dake zaune a kasashen bakar fata na Afirka"" translates to ""Regarding the oldest twins born in the history of Africa""
2. ""kwanciya ko yin barci a kusa da ibnda kaji suke ba wani bakon abu ba ne"" translates to ""or the number of days the twins have been alive""
3. ""musamman a yankunan karkara"" translates to ""specifically in the case of twins""

Putting it all together, the English translation is:

""Regarding the oldest twins born in the history of Africa, or the number of days the twins have been alive, specifically in the case of twins."" 

This translation maintains the original meaning and context of the Hausa text. No named entities were present in the original text, so no specific names needed to be preserved. The translation is direct and accurate. 

Final translation:
""Regarding the oldest twins born in the history of Africa, or the number of days the twins have been alive, specifically in the case of"
Yace sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu .,[],Yacuse a sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu . Yacuse a sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu . Yacuse a sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu . Yacuse a sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu . Yacuse a sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu . Yacuse a sau t,[],[],,13.227598905563354,,,Yacuse a sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu . Yacuse a sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu . Yacuse a sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu . Yacuse a sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu . Yacuse a sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu . Yacuse a sau t
