premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
Kiti cha kubeba kinapendwa sana,Hakuna anayependa kipandishi.,2,contradiction,The car wash is very popular.,There is no liking for washing machines.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original Swahili Premise: 'Kiti cha kubeba kinapendwa sana'
Original Swahili Hypothesis: 'Hakuna anayependa kipandishi.'

Translated English Premise: The car wash is very popular.
Translated English Hypothesis: There is no liking for washing machines.
English NLI Label: contradiction
--- Explanation ---
The premise states that a car wash service is very popular, while the hypothesis claims there is no liking for washing machines. These two statements contradict each other since popularity of a car wash does not imply disliking washing machines; they are different contexts. Therefore, the correct NLI label is contradiction. --- Original Swahili Premise: 'Mwanamke alikosa chakula na mchuzi wa nyama.'
Original Swahili Hypothesis: 'Alikuwa akosha chakula na mchuzi wa nyama.'

Translated English Premise: The woman cooked food and meat stew.
Translated English Hypothesis: She was cooking food and meat stew.
English NLI Label: entailment
--- Explanation ---
The premise states that the woman cooked food and meat stew, which directly implies that she was in the act of cooking them. Thus, the hypothesis is entailed by the premise. --- Original Swahili Premise: 'Asante sana kwa ujumla.'
Original Swahili Hypothesis: 'Sijapenda kuwasiliana.'

Translated English Premise: Thank you very much.
Translated English Hypothesis: I like communication.
English NLI Label: neutral
--- Explanation ---
The premise expresses gratitude, while the hypothesis expresses a preference for communication.",19.745123386383057,
"Kwa kutoa msaada kwa uokoaji wa Septemba 11, ona, kwa mfano . mahojiano ya mwananchi 14 (Apr.",Hakuna msaada unaopatikana kwa upande wa uokoaji wa Septemba 11.,2,contradiction,"'For donating to the September 11th investigation, he was, for example. 14 civilian casualties (Apr.'",'There was no donation recorded at the site of the September 11th incident.',contradiction,N/A_SP_EN_eval,contradiction,"---

Original Swahili Premise: 'Kwa kutoa msaada kwa uokoaji wa Septemba 11, ona, kwa mfano . mahojiano ya mwananchi 14 (Apr.'
Original Swahili Hypothesis: 'Hakuna msaada unaopatikana kwa upande wa uokoaji wa Septemba 11.'

Translated English Premise: 'For donating to the September 11th investigation, he was, for example. 14 civilian casualties (Apr.'
Translated English Hypothesis: 'There was no donation recorded at the site of the September 11th incident.'
English NLI Label: contradiction",8.636880159378052,
Mpeanaji habari wa Tennesse alitumia hali ya hewa ya mbwa kwa 'hali ya hewa ya joto bila mvua'  ambayo inatokana na msemo wa siku za mbwa inayomaanisha mwezi wa Agosti iliyo na hali ya anga kavu.,Juni na Julai pia zian joto sana Tennessee.,1,neutral,The news reporter from Tennessee used the phrase 'the legend of the ghost without a dog' which refers to the belief that dogs did not howl during the nights of the months when wolves were present.,June and July also had strong legends in Tennessee.,neutral,N/A_SP_EN_eval,neutral,"---

Original Swahili Premise: 'Mpeanaji habari wa Tennesse alitumia hali ya hewa ya mbwa kwa 'hali ya hewa ya joto bila mvua'  ambayo inatokana na msemo wa siku za mbwa inayomaanisha mwezi wa Agosti iliyo na hali ya anga kavu.'
Original Swahili Hypothesis: 'Juni na Julai pia zian joto sana Tennessee.'

Translated English Premise: The news reporter from Tennessee used the phrase 'the legend of the ghost without a dog' which refers to the belief that dogs did not howl during the nights of the months when wolves were present.
Translated English Hypothesis: June and July also had strong legends in Tennessee.
English NLI Label: neutral
--- Explanation ---
The premise talks about a specific phrase related to beliefs about dogs and wolves in Tennessee, while the hypothesis makes a general statement about strong legends in June and July in Tennessee. There's no direct logical connection between the two statements, hence they are neutral to each other. --- Original Swahili Premise: 'Mpeanaji habari wa Tennesse alitumia hali ya hewa ya mbwa kwa 'hali ya hewa ya joto bila mvua'  ambayo inatokana na msemo wa siku za mbwa inayomaanisha mwezi wa Agosti iliyo na hali ya anga kavu.'
Original Swahili Hypothesis: 'Juni na Julai pia zian joto sana Tennessee.'

Translated English",20.06576943397522,
"Nilimuua, ni kweli.",Maisha ya mwanaume huyo yaliokolewa.,2,contradiction,"We checked, it's true.",The life of that person has improved.,neutral,N/A_SP_EN_eval,neutral,"---

Original Swahili Premise: 'Nilimuua, ni kweli.'
Original Swahili Hypothesis: 'Maisha ya mwanaume huyo yaliokolewa.'

Translated English Premise: We checked, it's true.
Translated English Hypothesis: The life of that person has improved.
English NLI Label: neutral
--- Explanation ---
- The premise states a fact about something being true after checking.
- The hypothesis makes a claim about someone's life improving.
- There is no direct logical connection between these two statements, hence they are neutral. --- Original Swahili Premise: 'Nilimuua, ni kweli.'
Original Swahili Hypothesis: 'Maisha ya mwanaume huyo yaliokolewa.'

Translated English Premise: We checked, it's true.
Translated English Hypothesis: The life of that person has improved.
English NLI Label: neutral
---",10.908605575561523,
Lakini nilikuwa haraka kukupa.,Mtu ule alitaka mpenzi.,1,neutral,But we were moving quickly.,The person wanted a partner.,neutral,N/A_SP_EN_eval,neutral,"---

Original Swahili Premise: 'Lakini nilikuwa haraka kukupa.'
Original Swahili Hypothesis: 'Mtu ule alitaka mpenzi.'

Translated English Premise: But we were moving quickly.
Translated English Hypothesis: The person wanted a partner.
English NLI Label: neutral
--- Explanation ---
- The premise states that they were moving quickly but does not specify who or what was involved.
- The hypothesis talks about someone wanting a partner, which is unrelated to the premise.
- Therefore, there is no direct entailment or contradiction between the two statements, making it neutral. --- Original Swahili Premise: 'Lakini nilikuwa haraka kukupa.'
Original Swahili Hypothesis: 'Mtu ule alitaka mpenzi.'

Translated English Premise: But we were moving quickly.
Translated English Hypothesis: The person wanted a partner.
English NLI Label: neutral",11.279045820236206,
"Kama unasikia una uwezo wa kuifanya, sukuma kandokando ya ukungu wa njia, nyuma ya bwawa la Emerald, hadi kwenye vuli la Nevada, ndipo utaanza kupoteza makundi ya watu.","Nevada Falls ni eneo nzuri ambalo halina watu wengi, na ni pahala pazuri pa kutembea.",1,neutral,"If we can do it, we will travel across the mountain range, through Emerald Valley, until we reach the lake in Nevada, and then we will start hiking among people.","Nevada Falls is a beautiful place where many people visit, and it is pleasant to go there.",neutral,N/A_SP_EN_eval,neutral,"---

Original Swahili Premise: 'Kamaunasikiauna uwezawakuifanya, sukuma kandokando yaukunguwanjia, nyumabwavalaeEmerald,hadi kwenyevuli laNevada,ndiputaanzakupotezamakundiyawatuwengi.'
Original Swahili Hypothesis: 'NevadaFallsnieneonzuriambalohalinawatuwewengi,pahalazuriapatembea.'

Translated English Premise: If we can do it, we will travel across the mountain range, through Emerald Valley, until we reach the lake in Nevada, and then we will start hiking among people.
Translated English Hypothesis: Nevada Falls is a beautiful place where many people visit, and it is pleasant to go there.
English NLI Label: neutral
--- Explanation ---
- The premise talks about traveling to Nevada via Emerald Valley and starting to hike among people.
- The hypothesis states that Nevada Falls is a beautiful place visited by many people, which is not directly supported or contradicted by the premise. Therefore, the relationship is neutral. --- Original Swahili Premise: 'Kamaunasikiauna uwezawakuifanya, sukuma kandokando yaukunguwanjia, nyumabwavalaeEmerald,hadi kwenyevuli laNevada,ndiputaanzakupotezamakundiyawatuwengi.'
Original Swahili Hypothesis: 'NevadaFallsnieneonzuriambalohalinawatuwewengi,pahalaz",20.01345157623291,
"Niliripoti hili kwa barua kwa Daktari, ilionekana kumchekesha, na alinitumia keki ndogo ya matunda Krismasi hio.",Daktari alinitumia chupa la pombe krismasi hio.,2,contradiction,"I sent this via email to Doctor, who saw it and used small Christmas fruits cake.",Doctor used Christmas bread.,neutral,N/A_SP_EN_eval,neutral,"---

Original Swahili Premise: 'Niliripoti hili kwa barua kwa Daktari, ilionekana kumchekesha, na alinitumia keki ndogo ya matunda Krismasi hio.'
Original Swahili Hypothesis: 'Daktari alinitumia chupa la pombe krismasi hio.'

Translated English Premise: I sent this via email to Doctor, who saw it and used small Christmas fruits cake.
Translated English Hypothesis: Doctor used Christmas bread.
English NLI Label: neutral
--- Explanation ---
The premise states that the Doctor received an email and used a small Christmas fruit cake. The hypothesis claims that the Doctor used Christmas bread. While both involve using something related to Christmas, there's no direct information linking the specific item mentioned in the premise (a fruit cake) to the item in the hypothesis (bread). Therefore, the relationship between the two statements is neutral. --- Original Swahili Premise: 'Niliripoti hili kwa barua kwa Daktari, ilionekana kumchekesha, na alinitumia keki ndogo ya matunda Krismasi hio.'
Original Swahili Hypothesis: 'Daktari alinitumia chupa la pombe krismasi hio.'

Translated English Premise: I sent this via email to Doctor, who saw it and used small Christmas fruits cake.
Translated English Hypothesis: Doctor used Christmas bread.
English NLI Label: neutral
---",18.443158626556396,
Maana kwamba daftari ni hundi tupu tu unayojua na ni fedha zisizo na ukomo si kwamba yeye huenda na hutumia bila ukomo lakini ni karibu na mtazamo huo,Anahisi kuwa anaweza kutumia zaidi ya dola za Marekani 1000 kila usiku.,1,neutral,'This means that the budget does not exceed the initial estimate and includes some reserves but is close to the current budget.','He was able to use more than $1000 US dollars every night.',neutral,N/A_SP_EN_eval,neutral,"---

Original Swahili Premise: 'Maana kwamba daftari ni hundi tupu tu unayojua na ni fedha zisizo na ukomo si kwamba yeye huenda na hutumia bila ukomo lakini ni karibu na mtazamo huo'
Original Swahili Hypothesis: 'Anahisi kuwa anaweza kutumia zaidi ya dola za Marekani 1000 kila usiku.'

Translated English Premise: 'This means that the budget does not exceed the initial estimate and includes some reserves but is close to the current budget.'
Translated English Hypothesis: 'He was able to use more than $1000 US dollars every night.'
English NLI Label: neutral
--- Explanation ---
The premise talks about a budget that doesn't exceed its initial estimate and has some reserves, while the hypothesis discusses someone using more than $1000 USD every night. There's no direct connection between these two statements, making them neutral in relation to each other. --- Original Swahili Premise: 'Maana kwamba daftari ni hundi tupu tu unayojua na ni fedha zisizo na ukomo si kwamba yeye huenda na hutumia bila ukomo lakini ni karibu na mtazamo huo'
Original Swahili Hypothesis: 'Anahisi kuwa anaweza kutumia zaidi ya dola za Marekani 1000 kila usiku.'

Translated English Premise: 'This means that the budget does not exceed the initial estimate and includes some reserves but is close to the current",20.00476574897766,
"Hata hivyo, shujaa wangu ni Richard Heseltine, mwenyekiti wa Overseas Investment Trust, ambaye alijiuzulu mapema mwezi huu kwa upinzani na mpango wa biashara ambao alilazimishwa na wakuu wake.",Heseltine aliacha kazi yake.,0,entailment,"However, my hero is Richard Heseltine, the chairman of Overseas Investment Trust, who has been actively involved recently in business projects that are needed by his people.",Heseltine is doing his job.,entailment,N/A_SP_EN_eval,entailment,"---

Original Swahili Premise: 'Hata hivyo, shujaa wangu ni Richard Heseltine, mwenyekiti wa Overseas Investment Trust, ambaye alijiuzulu mapema mwezi huu kwa upinzani na mpango wa biashara ambao alilazimishwa na wakuu wake.'
Original Swahili Hypothesis: 'Heseltine aliacha kazi yake.'

Translated English Premise: However, my hero is Richard Heseltine, the chairman of Overseas Investment Trust, who has been actively involved recently in business projects that are needed by his people.
Translated English Hypothesis: Heseltine is doing his job.
English NLI Label: entailment",9.062305927276611,
"Chanzo hicho kilidai kuwa Bin Ladin aliomba na kupokea msaada kutoka kwa mtaalam wa bomu, ambaye alibaki huko kutoa mafunzo hadi Septemba 1996, wakati ambapo habari zilipelekwa Marekani.",Aliyetoa ujumbe hakujua kitu kuhusu Bin Laden.,2,contradiction,"The informant said that Bin Laden was involved in providing information to a CIA teacher who came there to give lessons until September 1996, during which time news were leaked to America.",They received news that did not reveal anything about Bin Laden.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original Swahili Premise: 'Chanzo hicho kilidai kuwa Bin Ladin aliomba na kupokea msaada kutoka kwa mtaalam wa bomu, ambaye alibaki huko kutoa mafunzo hadi Septemba 1996, wakati ambapo habari zilipelekwa Marekani.'
Original Swahili Hypothesis: 'Aliyetoa ujumbe hakujua kitu kuhusu Bin Laden.'

Translated English Premise: The informant said that Bin Laden was involved in providing information to a CIA teacher who came there to give lessons until September 1996, during which time news were leaked to America.
Translated English Hypothesis: They received news that did not reveal anything about Bin Laden.
English NLI Label: contradiction
--- Explanation ---
The premise states that the informant provided information to someone related to the CIA up until September 1996, while the hypothesis suggests they received news that did not reveal any information about Bin Laden. These two statements contradict each other because if information was being shared, it would imply some revelation about Bin Laden, contrary to what the hypothesis claims. --- Original Swahili Premise: 'Chanzo hicho kilidai kuwa Bin Ladin aliomba na kupokea msaada kutoka kwa mtaalam wa bomu, ambaye alibaki huko kutoa mafunzo hadi Septemba 1996, wakati ambapo habari zilipelekwa Marekani.'
Original Swahili Hypothesis: 'Aliyetoa ujum",20.01210379600525,
"Kuunganishwa kwa Nova Scotia na Narrow Chignecto Isthmus, New Brunswick ikawa mkoa uliotengwa mwaka wa 1784 katika madai ya wakimbizi 14000.",New Brunswick haikuwa jimbo katika mwaka wa 1784.,2,contradiction,"KUUNANISHWA KWA NOVA SCOTIA NA NARROW CHIGNECTO ISTHMIUS, NEW BRUNSWICK IKAWA MKOA ULIOTENGWA MWAKA WA 1784 KATIKIYA MADAI YA WAKIMBIZI 14000.",NEW BRUNSWICK HAUKWATA JIMBO KWA MWAKA WA 1784.,neutral,N/A_SP_EN_eval,neutral,"---

Translated English Premise: KUUNANISHWA KWA NOVA SCOTIA NA NARROW CHIGNECTO ISTHMIUS, NEW BRUNSWICK IKAWA MKOA ULIOTENGWA MWAKA WA 1784 KATIKIYA MADAI YA WAKIMBIZI 14000.
Translated English Hypothesis: NEW BRUNSWICK HAUKWATA JIMBO KWA MWAKA WA 1784.
English NLI Label: neutral

---

Explanation:
- The premise states that New Brunswick became a province in 1784 along with Nova Scotia and the isthmus, with approximately 14,000 settlers.
- The hypothesis claims that New Brunswick was not a province in 1784.
- These two statements do not contradict each other since the premise does indeed state that New Brunswick became a province in 1784, but it also provides additional information about the number of settlers at the time.
- Therefore, the correct NLI label is neutral. ---",12.988845586776733,
Walisisitiza kuwa uangalifu wa mara kwa mara unahitajika kuhakikisha kuwa uthabiti mwafaka unafuatiliwa. Kushughulikia athari za sasa na pia kuzuia kusimamishwa kwa operesheni na kuwa wenye kutumia na jukumu la kudumisha mifumo ya habari inafuatilia sera za shirika.,walisema ni muhimu kuwa macho ikija maneno ya habari ya uongozi kiwandani,1,neutral,They said that the manager needs to verify whether the agreement has been signed every day. They also emphasize current authorities and involve procedures used to ensure that company emails are sent properly.,He says it's important that the boss signs messages about management decisions.,neutral,N/A_SP_EN_eval,neutral,"---

Original Swahili Premise: 'Walisisitiza kuwa uangalifu wa mara kwa mara unahitajika kuhakikisha kuwa uthabiti mwafaka unafuatiliwa. Kushughulikia athari za sasa na pia kuzuia kusimamishwa kwa operesheni na kuwa wenye kutumia na jukumu la kudumisha mifumo ya habari inafuatilia sera za shirika.'
Original Swahili Hypothesis: 'walisema ni muhimu kuwa macho ikija maneno ya habari ya uongozi kiwandani'

Translated English Premise: They said that the manager needs to verify whether the agreement has been signed every day. They also emphasize current authorities and involve procedures used to ensure that company emails are sent properly.
Translated English Hypothesis: He says it's important that the boss signs messages about management decisions.
English NLI Label: neutral
--- Explanation ---
- The premise talks about verifying agreements, emphasizing current authorities, and ensuring proper sending of company emails.
- The hypothesis mentions signing messages about management decisions, which is not directly related to the content of the premise.
- Therefore, there is no clear entailment or contradiction, making the relationship neutral. --- Original Swahili Premise: 'Walisisitiza kuwa uangalifu wa mara kwa mara unahitajika kuhakikisha kuwa uthabiti mwafaka unafuatiliwa. Kushughulikia athari za sasa na pia kuzuia kusimamishwa kwa",20.075775146484375,
