premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
ذرائع نے دعوی کیا کہ بن لادن نے پوچھا اور بم سازی کے ماہر سے مدد حاصل کی، جو وہاں وہاں ستمبر 1996 تک تربیت دے رہا تھا، جب یہ معلومات ریاستہائے متحدہ تک پہنچ گئی تھی.,ذریعہ اسامہ بن لادن کے بارے میں کچھ نہیں جانتا تھا۔,2,contradiction,"** Sources have claimed that Bin Laden asked for help from a bomb expert who was training him there here until September 1996, when this information reached the United States.",** Sources did not know anything about Osama Bin Laden.,contradiction,N/A_SP_EN_eval,contradiction,"---

**Translated English Premise:** Sources have claimed that Bin Laden asked for help from a bomb expert who was training him there here until September 1996, when this information reached the United States.

**Translated English Hypothesis:** Sources did not know anything about Osama Bin Laden.

**English NLI Label:** contradiction
---",3.8151776790618896,
نیوی سکوسکیا سے تنگ تنگ Chignecto قونس، سے منسلک نیو برونزک 14،000 وفادار پناہ گزینوں کی درخواست پر 1784 میں ایک علیحدہ صوبہ بن گیا,نیو برنسوک 1784 میں ایک صوبہ نہیں تھا۔,2,contradiction,"New Brunswick became an independent province in 1784 after 14,000 loyal settlers applied for refuge from Chignecto Conass, which was connected to Nova Scotia.",New Brunswick was not a province in 1784.,contradiction,N/A_SP_EN_eval,contradiction,"---

Here's my response based on the provided instructions:

Translated English Premise: New Brunswick became an independent province in 1784 after 14,000 loyal settlers applied for refuge from Chignecto Conass, which was connected to Nova Scotia.

Translated English Hypothesis: New Brunswick was not a province in 1784.

English NLI Label: contradiction
--- The English NLI Label derived from the analysis of the translated premise and hypothesis is ""contradiction"". This is because the premise states that New Brunswick became an independent province in 1784, while the hypothesis claims it was not a province at that time. These two statements directly oppose each other. ---",7.811890363693237,
انہوں نے زور دیا کہ مسلسل اہداف کو یقینی بنانے کے لئے ضروری تھا کہ کنٹرول موجودہ خطرات سے نمٹنے کے لئے اور غیر ضروری طور پر معاوضے کی کارروائیوں سے نمٹنے کے لئے ہر وقت تیار رہیں. اور وہ افراد جنہوں نے معلومات کے نظام کا استعمال کیا اور برقرار رکھنے کے تنظیمی پالیسیوں کے ساتھ عمل کیا۔,دوی وویل چې مهمه وه چي محتاط وو کله چي دا  د خبرونو   کنترولولو فا  .بریکي ته راغلو,1,neutral,انہوں نے زور دیا کہ مسلسل اہداف کو یقینی بنانے کے لئے ضروری تھا کہ کنٹرول موجودہ خطرات سے نمٹنے کے لئے اور غیر ضروری طور پر معاوضے کی کارروائیوں سے نمٹنے کے لئے ہر وقت تیار رہیں. اور وہ افراد جنہوں نے معلومات کے نظام کا استعمال کیا اور برقرار رکھنے کے تنظیمی پالیسیوں کے ساتھ عمل کیا۔,دوی وویل چې مهمه وه چي محتاط وو کله چي دا  د خبرونو کنترولولو فا بریکي ته راغلو.,neutral,N/A_SP_EN_eval,neutral,"---

Translated English Premise: انہوں نے زور دیا کہ مسلسل اہداف کو یقینی بنانے کے لئے ضروری تھا کہ کنٹرول موجودہ خطرات سے نمٹنے کے لئے اور غیر ضروری طور پر معاوضے کی کارروائیوں سے نمٹنے کے لئے ہر وقت تیار رہیں. اور وہ افراد جنہوں نے معلومات کے نظام کا استعمال کیا اور برقرار رکھنے کے تنظیمی پالیسیوں کے ساتھ عمل کیا۔

Translated English Hypothesis: دوی وویل چې مهمه وه چي محتاط وو کله چي دا  د خبرونو کنترولولو فا بریکي ته راغلو.

English NLI Label: neutral
--- The translations have been provided accurately based on the given Urdu texts. Now, analyzing the content:

- The premise discusses the importance of setting clear goals to be prepared at all times against current risks and unnecessary transactions, emphasizing the use of information systems and organizational policies to maintain control.
- The hypothesis seems to suggest that two women are being cautious about controlling information and breaking rules.

Given the context, there's no direct entailment or contradiction between the premise and the hypothesis. They discuss different aspects without necessarily conflicting or supporting each other",19.177961587905884,
اگر میں کچھ کر سکتی تھی۔,میں جانتا تھا کہ میرے کرنے کیلۓ کچھ نہیں تھا۔,2,contradiction,اگر میں کچھ کر سکتی تھی۔,میں جانتا تھا کہ میرے کرنے کیلۓ کچھ نہیں تھا۔,contradiction,N/A_SP_EN_eval,contradiction,"---

Here's my response following the specified format:

Translated English Premise: اگر میں کچھ کر سکتی تھی۔
Translated English Premise: If I could do something.

Translated English Hypothesis: میں جانتا تھا کہ میرے کرنے کیلۓ کچھ نہیں تھا۔
Translated English Hypothesis: I knew that there was nothing for me to do.

English NLI Label: contradiction

Explanation:
- The premise suggests that the speaker had the ability to do something (""If I could do something"").
- The hypothesis states that the speaker knew there was nothing they could do.
These two statements directly contradict each other; hence, the NLI label is ""contradiction."" --- 

Thank you for following the instructions carefully. Here is the final output based on the provided Urdu sentences:

Translated English Premise: اگر میں کچھ کر سکتی تھی۔
Translated English Premise: If I could do something.

Translated English Hypothesis: میں جانتا تھا کہ میرے کرنے کیلۓ کچھ نہیں تھا۔
Translated English Hypothesis: I knew that there was nothing for me to do.

English NLI Label: contradiction

This concludes the task as per your instructions. Let me know if you need any further assistance! ---",16.52265429496765,
بہت سے انسانی رابطے کو سیریز میں لے جانے کے لئے مائیکل آڈٹ کو ملازمت سے زیادہ بنا دیا گیا ہے.,مائیکل ایڈ نے سیریز میں ذاتی معیار کو شامل کرنے کے لئے ملازمت کی تھی.,0,entailment,Michael Audie has built a standard higher than consent for taking many human relationships into the series.,There was a requirement for Michael Ed to include personal standards in the series.,contradiction,N/A_SP_EN_eval,contradiction,"---

### Translated English Premise:
Michael Audie has built a standard higher than consent for taking many human relationships into the series.

### Translated English Hypothesis:
There was a requirement for Michael Ed to include personal standards in the series.

### English NLI Label:
contradiction
---",3.413186550140381,
یہ ہسپانوی چھاپے کے رات پر برجٹاؤن میں تھا .آپ مہم کے لئے $ 100 یا اس سے زیادہ آپ کے شراکت کے لئے تعریف کرتے ہیں، آپ اور مہمان کو جمعرات کو 23.2 مارچ کو 5: 30- 8:00 بجے سے جمعرات کو خصوصی استقبال میں شرکت کے لئے مدعو کیا جاتا ہے. ہیروئن ہال,آپ اور ایک مہمان کو ایک خصوصی استقبالیہ میں شرکت کے لیے مدعو کیا جائے گا اگر آپ 100 ڈالر یا زیادہ مہم کے لیے عطیہ دیتے ہیں۔,0,entailment,"** ""This was at the Hispanic print shops on the night of Brorgetown. For your mission, they define $100 or more for your share, and they invite you and guests to a private reception for Jamuarat from March 23rd, 5:30-8:00 PM. Hylene Hall.""","** ""You and a guest will be invited to a private reception if you give $100 or more for the mission.""",entailment,N/A_SP_EN_eval,entailment,"---

Based on the provided instructions, here's the analysis:

### Step 1: Translate Premise to English
**Translated English Premise:** ""This was at the Hispanic print shops on the night of Brorgetown. For your mission, they define $100 or more for your share, and they invite you and guests to a private reception for Jamuarat from March 23rd, 5:30-8:00 PM. Hylene Hall.""

### Step 2: Translate Hypothesis to English
**Translated English Hypothesis:** ""You and a guest will be invited to a private reception if you give $100 or more for the mission.""

### Step 3: Perform English NLI
**English NLI Label:** Entailment

The hypothesis directly follows from the information provided in the premise about the invitation for a private reception if one gives $100 or more for the mission. Therefore, the correct NLI label is ""Entailment"". --- The English NLI Label is: **Entailment**. ---",12.21555233001709,
آپ ان کی کہانیاں اور ایمسٹرڈیم کے حرفوں کے ساتھ ساتھ تصاویر اور فنکاروں کے ساتھ ساتھ ویڈیوز دیکھیں گے.,تم فوٹو گراف نہیں دیکھو گے,2,contradiction,'You will watch videos along with their stories and characters alongside images and animations.','You will not see photographs.',contradiction,N/A_SP_EN_eval,contradiction,"---

Based on the provided instructions, here's the analysis:

1. **Translate Premise to English**:
   Translated English Premise: 'You will watch videos along with their stories and characters alongside images and animations.'

2. **Translate Hypothesis to English**:
   Translated English Hypothesis: 'You will not see photographs.'

3. **Perform English NLI**:
   English NLI Label: contradiction

The premise states that the viewer will see videos, stories, characters, images, and animations. The hypothesis claims that no photographs will be seen. Since videos can include photographs, but the hypothesis explicitly denies seeing any photographs, there is a direct contradiction between the two statements. Therefore, the NLI label is 'contradiction'. ---",8.432464361190796,
اس کے علاوہ، انڈیانا کے رہائشیوں کو انڈیانا ٹیکس کریڈٹ کے ذریعہ ٹیکس فوائد مل سکتی ہے جو براہ راست ریاست ٹیکس کی واپسی کی نچلے لائن کے خلاف لاگو کیا جاتا ہے.,انڈیانا کے باشندے 50٪ ٹیکس کریڈٹ حاصل کرتے ہیں تو وہ تھیٹر کو عطیہ دیتے ہیں.,1,neutral,"'In addition, residents of Indiana can get tax benefits through the Indiana tax credit which is directly offset against lower lines of state tax.'",'Residents of Indiana receive a 50% tax credit and then give it to theater.',contradiction,N/A_SP_EN_eval,contradiction,"---

---

Translated English Premise: 'In addition, residents of Indiana can get tax benefits through the Indiana tax credit which is directly offset against lower lines of state tax.'

Translated English Hypothesis: 'Residents of Indiana receive a 50% tax credit and then give it to theater.'

English NLI Label: contradiction
---",3.7355542182922363,
لیونہاد کے میئر، جس شہر جوزف کوربل بڑھ گیا، کہتے ہیں کہ انہوں نے حالیہ برسوں میں البرائٹ کو تین خطوط بھیجا.,Korbel led Letohrad.,0,entailment,"'Mayor of Levohrad, who grew up in the city where Joseph Korbel lived, say that they have sent three lines to Prague in recent years.'",'Korbel led Levohrad.',contradiction,N/A_SP_EN_eval,contradiction,"---

Translated English Premise: 'Mayor of Levohrad, who grew up in the city where Joseph Korbel lived, say that they have sent three lines to Prague in recent years.'

Translated English Hypothesis: 'Korbel led Levohrad.'

English NLI Label: contradiction
---",3.5237233638763428,
بحالی کے ساتھ ایک معیشت میں، کیا ہوتا ہے، اگر ہم تجارت کے اپنے فوائد لے سکتے ہیں اور کسی حد تک سرمایہ کاری کر سکتے ہیں تو ہم اس سے زیادہ راستے پیدا کرسکتے ہیں,ہم ہمارے ارد گرد کسی کے ساتھ تجارت نہیں کر سکتے ہیں.,2,contradiction,"'In a business with health, if we can take advantage of trade and invest up to a certain limit, then we can create more ways from it.'",'We cannot do any trade with anyone around us.',contradiction,N/A_SP_EN_eval,contradiction,"---

---

Translated English Premise: 'In a business with health, if we can take advantage of trade and invest up to a certain limit, then we can create more ways from it.'
Translated English Hypothesis: 'We cannot do any trade with anyone around us.'
English NLI Label: contradiction
---",3.538414716720581,
