original_text_lrl,ground_truth_label,predicted_label,ground_truth_english_label,intermediate_en_text,intermediate_en_label,predicted_lrl_label_final_raw,comet_lrl_text_to_en,comet_en_label_to_lrl,raw_model_response,runtime_seconds_sample,language,pipeline,shot_type
Kitu cha kujifunza zaid ili uweze kupata 1000 followers jihusishe sana na watu wenye account zenye followers wengi Kama na wengineo dFollow account kubwa na ndogo Retweet content zaofollow them wacheki DM,neutral,neutral,neutral,The way to learn more so that you can get 1000 followers by actively engaging with people who have many followers As well as others encourage Follow their big and small accounts Retweet their content wait for them to DM,neutral,[Extraction Error LRL Label],,,"---

English Translation:
The way to learn more so that you can get 1000 followers by actively engaging with people who have many followers As well as others encourage Follow their big and small accounts Retweet their content wait for them to DM

English Sentiment Label:
neutral

Swahili Sentiment Label:
kati
--- The task has been completed correctly. Here's the final output:

---

English Translation:
The way to learn more so that you can get 1000 followers by actively engaging with people who have many followers As well as others encourage Follow their big and small",3.1164913177490234,sw,single_prompt,few-shot
   Mubashara Fuatilia matangazo ya moja kwa moja Siku ya kwanza ya Mkutano wa kwanza wakimataifa wa Uwekezaji katika Sekt,negative,neutral,negative,"The negotiation process will be one day per agreement in the first week of the first phase of the implementation sector.

Step 2 -",neutral,[Extraction Error LRL Label],,,"Step 1 - English Translation:
The negotiation process will be one day per agreement in the first week of the first phase of the implementation sector.

Step 2 - English Sentiment Label:
neutral

Step 3 - Swahili Sentiment Label:
kati
Certainly! Here's the completed task following the specified steps:

---

Swahili Text:
Mubashara Fuatilia matangazo ya moja kwa moja Siku ya kwanza ya Mkutano wa kwanza wakimataifa wa Uwekezaji katika Sekt

**",3.107236862182617,sw,single_prompt,few-shot
Me niko peace na kila mtu kama unaniheshimuhaijalishi hata kama tunapishana itikadituheshimiane,neutral,positive,neutral,I have peace and everyone as long as they respect me even if they disagree with me.,positive,[Extraction Error LRL Label],,,"---

English Translation:
I have peace and everyone as long as they respect me even if they disagree with me.

English Sentiment Label:
positive

Swahili Sentiment Label:
chanya
--- The Given Text ---
English Translation:
I have peace and everyone as long as they respect me even if they disagree with me.

English Sentiment Label:
positive

Swahili Sentiment Label:
chanya
---",2.2200255393981934,sw,single_prompt,few-shot
   Ukikopa hela ukaenda kulipa ada ya mtoto ni INVESTMENT umefanya au umetimiza WAJIBU wako kwa mwanao,neutral,neutral,neutral,"Sell all your assets so that you can invest in INVESTMENT which will either make you do or ensure you fulfill YOUR DUTIES towards your children

Step 2:",neutral,[Extraction Error LRL Label],,,"Step 1: English Translation:
Sell all your assets so that you can invest in INVESTMENT which will either make you do or ensure you fulfill YOUR DUTIES towards your children

Step 2: English Sentiment Label:
neutral

Step 3: Swahili Sentiment Label:
kati
Step 1: English Translation:
Sell all your assets so that you can invest in INVESTMENT which will either make you do or ensure you fulfill YOUR DUTIES towards your children

Step 2: English Sentiment Label:
neutral

Step 3: Swahili Sent",3.115230083465576,sw,single_prompt,few-shot
   MVP wa 2019 Baraka Sadick ateuliwa kwenda Nairobi Kenya ,neutral,neutral,neutral,"MVP of 2019 Baraka Sadick went to Nairobi Kenya

Step 2:",neutral,[Extraction Error LRL Label],,,"Step 1: English Translation:
MVP of 2019 Baraka Sadick went to Nairobi Kenya

Step 2: English Sentiment Label:
neutral

Step 3: Swahili Sentiment Label:
kati
Step 1: English Translation:
MVP of 2019 Baraka Sadick went to Nairobi Kenya

Step 2: English Sentiment Label:
neutral

Step 3: Swahili Sentiment Label:
kati",2.5555155277252197,sw,single_prompt,few-shot
katika historia ya bunge leo kwa mara ya kwanza bajeti yenye 90 inaenda kwenye miradi ya maendeleo inawasilishwa stay tuned,neutral,positive,neutral,In the current literary history for the first time budgets of 90 million are being directed towards development initiatives stay tuned,positive,[Extraction Error LRL Label],,,"---

English Translation:
In the current literary history for the first time budgets of 90 million are being directed towards development initiatives stay tuned

English Sentiment Label:
positive

Swahili Sentiment Label:
chanya
--- The Given Text ---
Swahili Text:
```
katika historia ya bunge leo kwa mara ya kwanza bajeti yenye 90 inaenda kwenye miradi ya maendeleo inawasilishwa stay tuned
```

Your Response (following the 3 steps precisely):
---

English Translation:
In the current literary",3.1387975215911865,sw,single_prompt,few-shot
Never nkunguu kwa sasa tunalifanyia kazi hilo ili kuongeza vituo vya huduma zetu za usambazaji tafadhali endelea kusubiri tutatoa muongozo,neutral,positive,neutral,Never late today you are performing this task to improve our customer service tools please continue giving feedback,positive,[Extraction Error LRL Label],,,"---

English Translation:
Never late today you are performing this task to improve our customer service tools please continue giving feedback

English Sentiment Label:
positive

Swahili Sentiment Label:
chanya
--- End Response --- The task has been completed as requested. Here's the detailed breakdown:

---

**English Translation:** 
Never late today you are performing this task to improve our customer service tools please continue giving feedback

**English Sentiment Label:** 
positive

**Swahili Sentiment Label:** 
chanya

--- 

If there were any specific requirements or additional details needed, please let me",3.1134145259857178,sw,single_prompt,few-shot
Tumeshakufollow tafadhali tutumie taarifa zakonk,neutral,neutral,neutral,Please follow up and provide me with the required information,neutral,[Extraction Error LRL Label],,,"---

English Translation:
Please follow up and provide me with the required information

English Sentiment Label:
neutral

Swahili Sentiment Label:
kati
--- The Given Text ---
Swahili Text:
```
Tumeshakufollow tafadhali tutumie taarifa zakonk
```

Your Response (following the 3 steps precisely):
---

English Translation:
Please follow up and provide me with the required information

English Sentiment Label:
neutral

Swahili Sentiment Label:
kati
---",2.852421760559082,sw,single_prompt,few-shot
TAARIFA KWA VYOMBO VYA HABARI,neutral,neutral,neutral,"News for you

Step 2:",neutral,[Extraction Error LRL Label],,,"---

Step 1: English Translation:
News for you

Step 2: English Sentiment Label:
neutral

Step 3: Swahili Sentiment Label:
kati
---",1.0504584312438965,sw,single_prompt,few-shot
Kwa uelewa wangu sifa mojawapo ya kirusi kikiwa ndani ya mwili ndo kinasifa ya kuwa kiumbe kitaweza kujizalisha na kutembea Lakini kirusi kikiwa nje ya mwili akina sifa ya kuwa kiumbe hai Sasa katika sifa mojawapo ya kiumbe ha,neutral,neutral,neutral,"The problem with my relationship is that it feels fake and I can't trust it but the relationship itself has qualities that make me feel genuine now in the qualities of genuineness there is no longer any doubt about being genuine

Step 2:",neutral,[Extraction Error LRL Label],,,"Step 1: English Translation:
The problem with my relationship is that it feels fake and I can't trust it but the relationship itself has qualities that make me feel genuine now in the qualities of genuineness there is no longer any doubt about being genuine

Step 2: English Sentiment Label:
neutral

Step 3: Swahili Sentiment Label:
kati
--- ```plaintext
English Translation:
The problem with my relationship is that it feels fake and I can't trust it but the relationship itself has qualities that make me feel genuine now in the qualities of genuineness there",3.1500344276428223,sw,single_prompt,few-shot
   Nani yupo online muda huu tumuinue Weka handle kisha retweets tuupigee mwingi na followers now,neutral,neutral,neutral,"What happened online recently was that Weka handled it and then retweeted many times and gained new followers.

Step 2:",neutral,[Extraction Error LRL Label],,,"---

---

---

Step 1: English Translation:
What happened online recently was that Weka handled it and then retweeted many times and gained new followers.

Step 2: English Sentiment Label:
neutral

Step 3: Swahili Sentiment Label:
kati
---",1.533782720565796,sw,single_prompt,few-shot
NECTA yatangaza matokeo ya kidato cha nne 2018 Shule binafsi zazidi kutikisa gtgtgt,negative,neutral,negative,"NECTA announced the results of the 2018 primary school exams and improved the grading system significantly

Step 2:",neutral,[Extraction Error LRL Label],,,"---

Step 1: English Translation:
NECTA announced the results of the 2018 primary school exams and improved the grading system significantly

Step 2: English Sentiment Label:
neutral

Step 3: Swahili Sentiment Label:
kati
---",1.5089306831359863,sw,single_prompt,few-shot
   Shemeji Lucy hakutia neno kabisa Scene moja mje Zenji basi eti Madam Producer Oyaa hii haha,neutral,negative,neutral,Shemeji Lucy didn't say anything in one scene in Zenji basi. The producer Madam Oyaa laughed at her.,negative,[Extraction Error LRL Label],,,"---

English Translation:
Shemeji Lucy didn't say anything in one scene in Zenji basi. The producer Madam Oyaa laughed at her.

English Sentiment Label:
negative

Swahili Sentiment Label:
hasi
--- Here is the completed task following the specified steps:

English Translation:
Shemeji Lucy didn't say anything in one scene in Zenji basi. The producer Madam Oyaa laughed at her.

English Sentiment Label:
negative

Swahili Sentiment Label:
hasi
---",2.8547861576080322,sw,single_prompt,few-shot
KAMATI YA MADARAKA YA BUNGE TOKA BUNGE LA KENYA ILIPOTEMBELEA KAMATI KAMA HIYO YA BUNGE LA TZ,neutral,neutral,neutral,"The national newspaper article about the Kenyan newspaper industry is similar to this newspaper article from Tanzania.

Step 2:",neutral,[Extraction Error LRL Label],,,"Step 1: English Translation:
The national newspaper article about the Kenyan newspaper industry is similar to this newspaper article from Tanzania.

Step 2: English Sentiment Label:
neutral

Step 3: Swahili Sentiment Label:
kati
Certainly! Here's the completion of the task following the specified steps:

---

**Swahili Text:**
KAMATI YA MADARAKA YA BUNGE TOKA BUNGE LA KENYA ILIPOTEMBELEA KAMATI KAMA HIYO YA BUNGE LA TZ

**Step ",3.111530065536499,sw,single_prompt,few-shot
   Nataka kuongea hapa na Rais wetu aliyopo Ikulu anayeitwa kupitia tweets tatu Wana mmelala Can i speak,negative,neutral,negative,I want to go there and President Uhuru is being referred to through three tweets They are calm Can I speak,neutral,[Extraction Error LRL Label],,,"---

---

---
English Translation:
I want to go there and President Uhuru is being referred to through three tweets They are calm Can I speak

English Sentiment Label:
neutral

Swahili Sentiment Label:
kati
--- 
--- 

Explanation Note: The original text does not convey strong emotions either way; it's more factual and informational in nature. Hence, the sentiment is considered neutral. In Swahili, ""neutral"" translates to ""kati."" --- 
--- 

End of Response. --- 
--- To ensure clarity and adherence to the guidelines, here is the final structured",3.1385433673858643,sw,single_prompt,few-shot
Viwango vyetu vya kubadilishia fedha za kigeni leo tarehe 17 Septemba 2018,negative,neutral,negative,Step 2 -,neutral,[Extraction Error LRL Label],,,"Step 1 - English Translation:
Step 2 - English Sentiment Label:
Step 3 - Swahili Sentiment Label:
Step 1 - English Translation:
Our plans to increase minimum wages effective September 17, 2018

Step 2 - English Sentiment Label:
neutral

Step 3 - Swahili Sentiment Label:
kati",2.020084857940674,sw,single_prompt,few-shot
   Rais Dkt John Magufuli akizungumza na wananchi mbalimbali katika hospitali ya Taifa ya Muhimbili mara baada ya kutoka kuwaj,negative,neutral,negative,"Rais Dkt John Magufuli addressed various citizens at the National Hospital after returning from his trip.

Step 2:",neutral,[Extraction Error LRL Label],,,"Step 1: English Translation:
Rais Dkt John Magufuli addressed various citizens at the National Hospital after returning from his trip.

Step 2: English Sentiment Label:
neutral

Step 3: Swahili Sentiment Label:
kati
--- End Response --- To ensure clarity and precision in the task completion, here's the final formatted response:

---

Step 1: English Translation:
Rais Dkt John Magufuli addressed various citizens at the National Hospital after returning from his trip.

Step 2: English Sentiment Label:
neutral

Step 3:",3.1141140460968018,sw,single_prompt,few-shot
   Sonino pita Hapa Mzee Wangu Tufanye Mpango Wa Kwenda Chuga Kwenye Nyama Nyoma,neutral,neutral,neutral,Sonino pita Hapa Mzee Wangu Tufanye Mpango Wa Kwenda Chuga Kwenye Nyama Nyoma,neutral,[Extraction Error LRL Label],,,"---

English Translation:
Sonino pita Hapa Mzee Wangu Tufanye Mpango Wa Kwenda Chuga Kwenye Nyama Nyoma

English Sentiment Label:
neutral

Swahili Sentiment Label:
kati
--- 

End of Response ---",1.4830384254455566,sw,single_prompt,few-shot
