premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
"Rien ne souligne les complexités subtiles du langage de façon plus frappante que les problèmes de communication entre les pilotes, les membres d'équipage et les contrôleurs de la circulation aérienne.",Les pilotes sont toujours des communicateurs parfaits.,2,contradiction,"Nothing highlights the subtle complexities of language more strikingly than the communication issues between pilots, crew members, and air traffic controllers.",Pilots are always perfect communicators.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Nothing highlights the subtle complexities of language more strikingly than the communication issues between pilots, crew members, and air traffic controllers.

Translated English Hypothesis: Pilots are always perfect communicators.

English NLI Label: Contradiction",2.9512012004852295,
"Yousef a pu s'enfuir au Pakistan, mais son complice Murad, dont KSM dit qu'il a envoyé $3 000 pour aider à financer l'opération, a été arrêté et a révélé des infirmations sur le complot lors de l'interrogatoire.",Murad a dit aux enquêteurs où localiser Yousef au Pakistan.,1,neutral,"Yousef was able to flee to Pakistan, but his accomplice Murad, whom KSM stated sent $3,000 to help fund the operation, was arrested and revealed incriminating information about the plot during interrogation.",Murad told investigators where to find Yousef in Pakistan.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Yousef was able to flee to Pakistan, but his accomplice Murad, whom KSM stated sent $3,000 to help fund the operation, was arrested and revealed incriminating information about the plot during interrogation.

Translated English Hypothesis: Murad told investigators where to find Yousef in Pakistan.

English NLI Label: Contradiction.",5.066953182220459,
"On peut imaginer un conducteur de bulldozer en train de préparer une route pour un nouveau développement, salué par le développeur Hey, Loyd ...",Vous pouvez imaginer un conducteur de bulldozer démarrer un bulldozer.,1,neutral,"We can imagine a bulldozer operator preparing a road for a new development, greeted by the developer Hey, Loyd...",You can imagine a bulldozer operator starting a bulldozer.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: We can imagine a bulldozer operator preparing a road for a new development, greeted by the developer Hey, Loyd...

Translated English Hypothesis: You can imagine a bulldozer operator starting a bulldozer.

English NLI Label: Contradiction",3.281841993331909,
"Bon, quoi qu'il en soit, Papa va me préparer un bon grand verre de lait chocolaté.",Papa m'a donné du lait au chocolat du frigo.,1,neutral,"""Well, whatever happens, Dad will make me a big glass of chocolate milk.""","""Dad gave me chocolate milk from the fridge.""",contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: ""Well, whatever happens, Dad will make me a big glass of chocolate milk.""

Translated English Hypothesis: ""Dad gave me chocolate milk from the fridge.""

English NLI Label: Contradiction.",2.8210456371307373,
"eh bien soi-disant dans sept jours, ils vont, ils vont éplucher votre parcours et s'assurez que vous n'êtes pas un ancien détenu ou n'avez",Ils vont soi-disant faire une vérification des antécédents au cours des sept prochains jours.,0,entailment,"""Well, supposedly within seven days, they will, they will peel your path and make sure you are not an ex-convict or haven't""","""They will supposedly check your background within the next seven days.""",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: ""Well, supposedly within seven days, they will, they will peel your path and make sure you are not an ex-convict or haven't""

Translated English Hypothesis: ""They will supposedly check your background within the next seven days.""

English NLI Label: Entailment",3.82147216796875,
"Je suis euh, grand sergent chef, à la retraite, comme Rick l'a dit.",Rick t'a dit que j'étais à la retraite.,0,entailment,"I am, uh, a retired high sergeant, as Rick said.",Rick told me that I was retired.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I am, uh, a retired high sergeant, as Rick said. 

Translated English Hypothesis: Rick told me that I was retired. 

English NLI Label: Contradiction",2.3995747566223145,
Quoi qu'il en soit l'homme entre.,L'homme est entré dans la pièce.,0,entailment,"Regardless, the man enters.",The man entered the room.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Regardless, the man enters.

Translated English Hypothesis: The man entered the room.

English NLI Label: Entailment",2.211591958999634,
"Bien sûr, toutes les erreurs typographiques ne doivent pas être attribuées à un motif inconscient caché de la part du typographe (ou dactylo).",Les typographes et les dactylographes ne font jamais d'erreurs typographiques.,2,contradiction,"Of course, not all typographical errors should be attributed to an unconscious hidden motive on the part of the typographer (or secretary).",Typists and secretaries never make typographical errors.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Of course, not all typographical errors should be attributed to an unconscious hidden motive on the part of the typographer (or secretary).

Translated English Hypothesis: Typists and secretaries never make typographical errors.

English NLI Label: Contradiction.",3.494967222213745,
"Si vous souhaitez obtenir des informations supplémentaires sur la campagne de l'École de médecine IU ou sur la recherche du Dr Field, veuillez composer le 274-3270.",Le Dr. Field travaille comme dentiste à l'Université de Floride.,2,contradiction,"If you would like more information about the IU School of Medicine campaign or Dr. Field's research, please call 274-3270.",Dr. Field works as a dentist at the University of Florida.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: If you would like more information about the IU School of Medicine campaign or Dr. Field's research, please call 274-3270.

Translated English Hypothesis: Dr. Field works as a dentist at the University of Florida.

English NLI Label: Contradiction.",3.9802937507629395,
"ils devraient mieux connaître certains d'entre eux, car il y en a quand même quelques-uns qui étaient avec nous à la Barbade, et connaissent comme vous et moi le Colonel Bishop.",Nous connaissons aussi le Capitaine Blood.,1,neutral,"They should know some of them better, because there are still a few who were with us in Barbados, and they know Colonel Bishop just as well as you and I do.",We also know Captain Blood.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: They should know some of them better, because there are still a few who were with us in Barbados, and they know Colonel Bishop just as well as you and I do.

Translated English Hypothesis: We also know Captain Blood.

English NLI Label: Contradiction",3.5396978855133057,
"dans l'obtention de nouveaux passports et les deux passports endommagés, voir le rapport des renseignements, interrogations du KSM, le 3 juillet 2003 et 9 septembre 2003.",KSM a toujours échoué à obtenir des documents propres.,2,contradiction,"In obtaining new passports and the two damaged passports, see the intelligence report, KSM interrogations on July 3, 2003, and September 9, 2003.",KSM has always failed to obtain clean documents.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: In obtaining new passports and the two damaged passports, see the intelligence report, KSM interrogations on July 3, 2003, and September 9, 2003. 

Translated English Hypothesis: KSM has always failed to obtain clean documents. 

English NLI Label: Contradiction.",4.4850404262542725,
Les petites rues de Laleli se trouvent de l'autre côté de la place. C'est là qu'il faut aller pour dénicher des vêtements pas chers.,Les vêtements bon marché sont à vendre à Laleli si vous allez dans les bonnes boutiques.,1,neutral,The narrow streets of Laleli lie across the square. That's where you'll find cheap clothing.,Cheap clothing can be found in Laleli if you know which shops to visit.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The narrow streets of Laleli lie across the square. That's where you'll find cheap clothing.

Translated English Hypothesis: Cheap clothing can be found in Laleli if you know which shops to visit.

English NLI Label: Contradiction",3.487313747406006,
"Outre le lexique, la grammaire - et particulièrement la syntaxe - a quelque peu évolué, mais encore une fois, pas au point qu'un lecteur moderne ne puisse pas la comprendre.","Les règles de grammaire ont changé, mais pas beaucoup.",0,entailment,"Beyond vocabulary, grammar – and particularly syntax – has evolved somewhat, but again, not enough so that a modern reader cannot understand it.","Grammar rules have changed, but not much.",contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Beyond vocabulary, grammar – and particularly syntax – has evolved somewhat, but again, not enough so that a modern reader cannot understand it.

Translated English Hypothesis: Grammar rules have changed, but not much.

English NLI Label: Contradiction.",3.3486995697021484,
"La conclusion principale à tirer de notre simulation est que les agents autonomes couplant un ou plusieurs cycles autocatalytiques et de travail sont une forme parfaitement raisonnable, quoique nouvelle, de réseau de réaction chimique ouvert et non-équilibré.",On peut tirer des conclusions de la simulation qu'on a faite sur l'ordinateur.,1,neutral,"The main conclusion drawn from our simulation is that autonomous agents combining one or more self-catalytic and work cycles are a perfectly reasonable, albeit new, form of open and imbalanced chemical reaction network.",One can draw conclusions from the simulation we conducted on the computer.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: The main conclusion drawn from our simulation is that autonomous agents combining one or more self-catalytic and work cycles are a perfectly reasonable, albeit new, form of open and imbalanced chemical reaction network.

Translated English Hypothesis: One can draw conclusions from the simulation we conducted on the computer.

English NLI Label: Entailment",3.7299885749816895,
"Pour une sensation authentique du vieux Portugal, glissez dans le hall d'entrée frais de l'impressionnant Leal Senado (bâtiment du Sénat Loyal), un bel exemple de l'architecture coloniale.",Le bâtiment du Sénat Loyal est magnifique.,0,entailment,"To experience the authentic old Portugal, step into the cool entrance hall of the impressive Leal Senado (Loyal Senate Building), a fine example of colonial architecture.",The Loyal Senate Building is magnificent.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: To experience the authentic old Portugal, step into the cool entrance hall of the impressive Leal Senado (Loyal Senate Building), a fine example of colonial architecture.

Translated English Hypothesis: The Loyal Senate Building is magnificent.

English NLI Label: Contradiction",3.116861581802368,
"Un organisme avait l'intention de mettre en œuvre une procédure de demande de remboursement des frais de voyage permettant aux voyageurs, sauf certaines exceptions, d'inscrire simplement un montant global de toutes les dépenses, qui coûtent individuellement 75 $ ou moins.",Cette idée n'a pas été bien reçue par t=autres agences.,1,neutral,"A body intended to implement a travel expense reimbursement procedure that would allow travelers, except for certain exceptions, to simply list a total amount for all expenses, which individually cost $75 or less.",This idea was not well received by others agencies.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: A body intended to implement a travel expense reimbursement procedure that would allow travelers, except for certain exceptions, to simply list a total amount for all expenses, which individually cost $75 or less.

Translated English Hypothesis: This idea was not well received by others agencies.

English NLI Label: Contradiction",3.6499452590942383,
ouais j'ai deux deux garçons de douze et seize ans,J'ai aussi une fille plus jeune que les garçons.,1,neutral,"Yes, I have two boys, twelve and sixteen years old.",I also have a younger daughter who is younger than the boys.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Yes, I have two boys, twelve and sixteen years old.

Translated English Hypothesis: I also have a younger daughter who is younger than the boys.

English NLI Label: Contradiction.",2.6666154861450195,
"The Friends opère à deux niveaux -the Citywide Friends et the Branch Friends, et vous pouvez devenir actif à l'un quelconque de ces niveaux.","On ne différencie pas de niveaux d'amis, tout le monde est pareil.",2,contradiction,"The Friends operates at two levels - the Citywide Friends and the Branch Friends, and you can become active at either of these levels.",There are no different levels of friends; everyone is the same.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The Friends operates at two levels - the Citywide Friends and the Branch Friends, and you can become active at either of these levels. 

Translated English Hypothesis: There are no different levels of friends; everyone is the same. 

English NLI Label: Contradiction.",3.641083002090454,
"Je veux dire qu'il n'y avait aucun danger à aller à l'intérieur avec la bombe parce qu'elle n'aurait pas explosé, quelle que soit la force avec laquelle elle avait heurté le sol.",Il y avait un fort risque que la bombe explose.,2,contradiction,"I want to say that there was no danger of going inside with the bomb because it wouldn't have exploded, no matter how hard it hit the ground.",There was a high risk that the bomb would explode.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I want to say that there was no danger of going inside with the bomb because it wouldn't have exploded, no matter how hard it hit the ground.

Translated English Hypothesis: There was a high risk that the bomb would explode.

English NLI Label: Contradiction",3.4493775367736816,
Nos observations initiales suggèrent que les rapports de performances du GPRA seront plus utiles s'ils,Les rapports GPRA pourraient devenir plus utiles.,0,entailment,Our initial observations suggest that the GPRA performance reports will be more useful if they include information on the impact of policies on key stakeholders.,GPRA reports could become more useful if they provided insights into policy impacts on key stakeholders.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Our initial observations suggest that the GPRA performance reports will be more useful if they include information on the impact of policies on key stakeholders.

Translated English Hypothesis: GPRA reports could become more useful if they provided insights into policy impacts on key stakeholders.

English NLI Label: Entailment. The hypothesis is entailed by the premise, as it specifically mentions that including information on policy impacts would make the GPRA reports more useful.",5.446109056472778,
"Je vous assure, monsieur, que j'ai été pleinement informé de tout cela.",C'est la mort de l'inspecteur dont j'ai été informé.,1,neutral,"I assure you, sir, that I have been fully informed of all this.",This is about the inspector's death of which I was informed.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I assure you, sir, that I have been fully informed of all this. 

Translated English Hypothesis: This is about the inspector's death of which I was informed. 

English NLI Label: Contradiction",2.8186020851135254,
"Il est né en 1880, quelque chose comme 188..., je crois que c'était en 1889, je crois que c'était juste après sa naissance.",Il n'est pas né avant 1984.,2,contradiction,"He was born in 1880, something like 188... I think it was 1889, I think it was just after his birth.",He wasn't born before 1984.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: He was born in 1880, something like 188... I think it was 1889, I think it was just after his birth.

Translated English Hypothesis: He wasn't born before 1984.

English NLI Label: Contradiction.",4.0395917892456055,
"H. H. Richardson et son protégé Charles Follen McKim étaient des élèves, ainsi que les assistants de McKim, John M. Carrare et Thomas Hastings.","H. H. Richardson, Charles Follen McKim, John M. Carrare et Thomas Hastings étaient tous des anciens élèves.",0,entailment,"H. H. Richardson and his protège Charles Follen McKim were students, along with McKim's assistants, John M. Carrare and Thomas Hastings.","H. H. Richardson, Charles Follen McKim, John M. Carrare, and Thomas Hastings were all former students.",contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: H. H. Richardson and his protège Charles Follen McKim were students, along with McKim's assistants, John M. Carrare and Thomas Hastings. 

Translated English Hypothesis: H. H. Richardson, Charles Follen McKim, John M. Carrare, and Thomas Hastings were all former students. 

English NLI Label: Contradiction.",4.903653383255005,
"les hommes um libre de l'accusation, un gars est allé poignardé son ex-femme à mort parce qu'elle dormait avec un autre gars, je veux dire ex-femme, vous savez que nous parlons et",Un homme a tué son ex-femme pour avoir dormi avec un autre homme après avoir été libéré suite à une accusation antérieure.,0,entailment,"Men are free from accusations; a guy went and stabbed his ex-wife to death because she was sleeping with another guy, I mean ex-wife, you know we're talking about.",A man killed his ex-wife for sleeping with another man after being cleared of a previous accusation.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Men are free from accusations; a guy went and stabbed his ex-wife to death because she was sleeping with another guy, I mean ex-wife, you know we're talking about. 

Translated English Hypothesis: A man killed his ex-wife for sleeping with another man after being cleared of a previous accusation. 

English NLI Label: Contradiction. 

The hypothesis contradicts the premise as it suggests that a man was accused and cleared of a previous offense, while the premise mentions a different man who was not previously accused and is now accused of killing his ex-wife.",7.485405206680298,
"Et j'avais mis euh, cinq détachements à l'extérieur de l'U2.",J'ai travaillé avec les détachements de U2 tous les jours pendant quarante ans.,1,neutral,"And I had put, um, five detachments outside of U2.",I worked with the U2 detachments every day for forty years.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: And I had put, um, five detachments outside of U2.

Translated English Hypothesis: I worked with the U2 detachments every day for forty years.

English NLI Label: Contradiction",2.753331184387207,
"Napoléon attaqua et détruisit le sanctuaire sacré de Catalogne, le monastère de Montserrat.",Napoléon fut responsable de la destruction du monastère de Montserrat.,0,entailment,"Napoléon attacked and destroyed the sacred site of Catalonia, the monastery of Montserrat.",Napoleon was responsible for the destruction of the Montserrat monastery.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Napoléon attacked and destroyed the sacred site of Catalonia, the monastery of Montserrat.

Translated English Hypothesis: Napoleon was responsible for the destruction of the Montserrat monastery.

English NLI Label: Contradiction",2.6105270385742188,
oh je vois en ce qui me concerne j'aime l'atmosphère,J'aime bien l'ambiance moi-même.,0,entailment,"Oh, I see; as for me, I like the atmosphere.",I like the ambiance myself.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Oh, I see; as for me, I like the atmosphere. 

Translated English Hypothesis: I like the ambiance myself. 

English NLI Label: Entailment.",2.237574338912964,
Je serai toujours reconnaissante.,Je suis si heureuse et reconnaissante de ce que vous avez fait aujourd'hui.,1,neutral,I will always be grateful.,I am so happy and grateful for what you did today.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I will always be grateful.

Translated English Hypothesis: I am so happy and grateful for what you did today.

English NLI Label: Contradiction",2.1500539779663086,
"C'est, bien sûr, plutôt radical de supposer qu'il y a une incertitude quantique dans la loi, mais elle ne semble pas totalement impossible.",Il n'est pas impossible de supposer qu'il y a une incertitude quantique dans la loi.,0,entailment,"Of course, it is quite radical to assume that there is quantum uncertainty in the law, but it doesn't seem completely impossible.",It is not impossible to assume that there is quantum uncertainty in the law.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Of course, it is quite radical to assume that there is quantum uncertainty in the law, but it doesn't seem completely impossible.

Translated English Hypothesis: It is not impossible to assume that there is quantum uncertainty in the law.

English NLI Label: Entailment",3.234088659286499,
et cela est en grande partie dû au fait que les mères prennent de la drogue,Les mères sont des toxicomanes.,1,neutral,This is largely due to the fact that mothers use drugs.,Mothers are drug addicts.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: This is largely due to the fact that mothers use drugs.

Translated English Hypothesis: Mothers are drug addicts.

English NLI Label: Contradiction",2.2065749168395996,
"Pour supprimer l'image de l'homosexualité comme un vice, Clinton et Birch attribuent les vertus civiques aux homosexuels.",Clinton et Birch sont homosexuels.,1,neutral,"To erase the image of homosexuality as a vice, Clinton and Birch attribute civic virtues to homosexuals.",Clinton and Birch are homosexual.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: To erase the image of homosexuality as a vice, Clinton and Birch attribute civic virtues to homosexuals.

Translated English Hypothesis: Clinton and Birch are homosexual.

English NLI Label: Contradiction.",2.9186315536499023,
"Puis je l'ai et je me dis : « bon super, qu'est-ce que je fais avec ? »",J’ignore comment utiliser cet engin.,1,neutral,"Can I have it, and I say to myself: ""Great, what do I do with it?""",I don't know how to use this device.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Can I have it, and I say to myself: ""Great, what do I do with it?""

Translated English Hypothesis: I don't know how to use this device.

English NLI Label: Contradiction",2.680276870727539,
Samuel Sheibein purgera en Israël sa peine pour homicide volontaire.,Samuel Sheinbein purgera une peine pour meurtre au Canada.,2,contradiction,Samuel Sheibein will serve his sentence in Israel for voluntary manslaughter.,Samuel Sheinbein will serve a sentence for murder in Canada.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Samuel Sheibein will serve his sentence in Israel for voluntary manslaughter. 

Translated English Hypothesis: Samuel Sheinbein will serve a sentence for murder in Canada. 

English NLI Label: Contradiction.",2.7522616386413574,
"(Il a été dit, pas tout à fait en plaisantant, que si les Japonais étaient tenus de payer une redevance pour chaque mot anglais utilisé, leur excédent commercial disparaîtrait.)",Les noms propres sont souvent utilisés de façon excessive dans les traductions de langues étrangères vers l'anglais.,1,neutral,"It was said, not entirely in jest, that if the Japanese were made to pay a fee for every English word they used, their trade surplus would disappear.",Proper names are often used excessively in translations from foreign languages into English.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: It was said, not entirely in jest, that if the Japanese were made to pay a fee for every English word they used, their trade surplus would disappear.

Translated English Hypothesis: Proper names are often used excessively in translations from foreign languages into English.

English NLI Label: Contradiction",3.829646110534668,
