premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
Kiti cha kubeba kinapendwa sana,Hakuna anayependa kipandishi.,2,contradiction,The car that was crashed has been repaired.,There is no need to read the report again.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The car that was crashed has been repaired.

Translated English Hypothesis: There is no need to read the report again.

English NLI Label: Contradiction",2.31915283203125,
"Kwa kutoa msaada kwa uokoaji wa Septemba 11, ona, kwa mfano . mahojiano ya mwananchi 14 (Apr.",Hakuna msaada unaopatikana kwa upande wa uokoaji wa Septemba 11.,2,contradiction,"""With regard to the support provided by the September 11th Commission, note, in particular, paragraph 14 (Apr.""","""There was no support provided by the September 11th Commission.""",contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: ""With regard to the support provided by the September 11th Commission, note, in particular, paragraph 14 (Apr.""

Translated English Hypothesis: ""There was no support provided by the September 11th Commission.""

English NLI Label: Contradiction",3.6437597274780273,
Mpeanaji habari wa Tennesse alitumia hali ya hewa ya mbwa kwa 'hali ya hewa ya joto bila mvua'  ambayo inatokana na msemo wa siku za mbwa inayomaanisha mwezi wa Agosti iliyo na hali ya anga kavu.,Juni na Julai pia zian joto sana Tennessee.,1,neutral,"The weather in Tennessee is often hot and dry, and it is usually very warm in August, which is the hottest month.",June and July are also very warm months.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: The weather in Tennessee is often hot and dry, and it is usually very warm in August, which is the hottest month. 

Translated English Hypothesis: June and July are also very warm months. 

English NLI Label: Entailment",3.1075029373168945,
"Nilimuua, ni kweli.",Maisha ya mwanaume huyo yaliokolewa.,2,contradiction,I am tired.,The life of that young man was difficult.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I am tired.

Translated English Hypothesis: The life of that young man was difficult.

English NLI Label: Contradiction",1.9278233051300049,
Lakini nilikuwa haraka kukupa.,Mtu ule alitaka mpenzi.,1,neutral,But I was very thirsty.,He took a long time to get a drink.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: But I was very thirsty.

Translated English Hypothesis: He took a long time to get a drink.

English NLI Label: Contradiction",1.857010841369629,
"Kama unasikia una uwezo wa kuifanya, sukuma kandokando ya ukungu wa njia, nyuma ya bwawa la Emerald, hadi kwenye vuli la Nevada, ndipo utaanza kupoteza makundi ya watu.","Nevada Falls ni eneo nzuri ambalo halina watu wengi, na ni pahala pazuri pa kutembea.",1,neutral,"If people have the ability to do something, they will do it, whether it's climbing a mountain or going to a waterfall in Nevada, and then they will continue on their way.","Nevada Falls is a beautiful place with many tourists, and it's a great place to visit.",neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: If people have the ability to do something, they will do it, whether it's climbing a mountain or going to a waterfall in Nevada, and then they will continue on their way.

Translated English Hypothesis: Nevada Falls is a beautiful place with many tourists, and it's a great place to visit.

English NLI Label: Neutral.",4.0520617961883545,
"Niliripoti hili kwa barua kwa Daktari, ilionekana kumchekesha, na alinitumia keki ndogo ya matunda Krismasi hio.",Daktari alinitumia chupa la pombe krismasi hio.,2,contradiction,"The doctor prescribes eye drops and advises against using contact lenses, and also recommends avoiding the Christmas tree.",The doctor recommends drinking champagne at Christmas.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The doctor prescribes eye drops and advises against using contact lenses, and also recommends avoiding the Christmas tree.

Translated English Hypothesis: The doctor recommends drinking champagne at Christmas.

English NLI Label: Contradiction.",2.743360996246338,
Maana kwamba daftari ni hundi tupu tu unayojua na ni fedha zisizo na ukomo si kwamba yeye huenda na hutumia bila ukomo lakini ni karibu na mtazamo huo,Anahisi kuwa anaweza kutumia zaidi ya dola za Marekani 1000 kila usiku.,1,neutral,"""Given that the passport is a document that is used for travel and can be used multiple times, it is true that one can use it to travel frequently without necessarily needing a new one each time.""","""It is assumed that individuals who have access to more than $1000 worth of US dollars per month can afford to travel extensively, including using multiple forms of transportation.""",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: ""Given that the passport is a document that is used for travel and can be used multiple times, it is true that one can use it to travel frequently without necessarily needing a new one each time.""

Translated English Hypothesis: ""It is assumed that individuals who have access to more than $1000 worth of US dollars per month can afford to travel extensively, including using multiple forms of transportation.""

English NLI Label: Entailment.",5.659769296646118,
"Hata hivyo, shujaa wangu ni Richard Heseltine, mwenyekiti wa Overseas Investment Trust, ambaye alijiuzulu mapema mwezi huu kwa upinzani na mpango wa biashara ambao alilazimishwa na wakuu wake.",Heseltine aliacha kazi yake.,0,entailment,"""However, my hero is Richard Heseltine, chairman of the Overseas Investment Trust. He has been busy with his business deals this month.""","""Heseltine has been working hard.""",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: ""However, my hero is Richard Heseltine, chairman of the Overseas Investment Trust. He has been busy with his business deals this month.""

Translated English Hypothesis: ""Heseltine has been working hard.""

English NLI Label: Entailment.",3.657014846801758,
"Chanzo hicho kilidai kuwa Bin Ladin aliomba na kupokea msaada kutoka kwa mtaalam wa bomu, ambaye alibaki huko kutoa mafunzo hadi Septemba 1996, wakati ambapo habari zilipelekwa Marekani.",Aliyetoa ujumbe hakujua kitu kuhusu Bin Laden.,2,contradiction,"The evidence presented by the witness regarding bin Laden's involvement in the bombing and his presence at the scene contradicts the claim that he was not involved. The witness, who provided information before September 1996, when the bombing occurred, stated that bin Laden was responsible and was present during the incident.",It cannot be confirmed whether bin Laden was aware of the specific bombing incident based on the provided information.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The evidence presented by the witness regarding bin Laden's involvement in the bombing and his presence at the scene contradicts the claim that he was not involved. The witness, who provided information before September 1996, when the bombing occurred, stated that bin Laden was responsible and was present during the incident. 

Translated English Hypothesis: It cannot be confirmed whether bin Laden was aware of the specific bombing incident based on the provided information. 

English NLI Label: Contradiction",5.952160835266113,
"Kuunganishwa kwa Nova Scotia na Narrow Chignecto Isthmus, New Brunswick ikawa mkoa uliotengwa mwaka wa 1784 katika madai ya wakimbizi 14000.",New Brunswick haikuwa jimbo katika mwaka wa 1784.,2,contradiction,"The province of Nova Scotia, located on the Narrow Chignecto Isthmus in New Brunswick, was formed in 1784 during the reign of King George III.",New Brunswick did not exist in 1784.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The province of Nova Scotia, located on the Narrow Chignecto Isthmus in New Brunswick, was formed in 1784 during the reign of King George III. 

Translated English Hypothesis: New Brunswick did not exist in 1784. 

English NLI Label: Contradiction.",4.386691093444824,
Walisisitiza kuwa uangalifu wa mara kwa mara unahitajika kuhakikisha kuwa uthabiti mwafaka unafuatiliwa. Kushughulikia athari za sasa na pia kuzuia kusimamishwa kwa operesheni na kuwa wenye kutumia na jukumu la kudumisha mifumo ya habari inafuatilia sera za shirika.,walisema ni muhimu kuwa macho ikija maneno ya habari ya uongozi kiwandani,1,neutral,"It is important that we regularly check on the well-being of our colleagues and ensure that they are comfortable and happy. We also need to share information about the progress of projects and any challenges we face, especially with external stakeholders.",It is crucial that men communicate effectively about matters concerning women's issues.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: It is important that we regularly check on the well-being of our colleagues and ensure that they are comfortable and happy. We also need to share information about the progress of projects and any challenges we face, especially with external stakeholders. 

Translated English Hypothesis: It is crucial that men communicate effectively about matters concerning women's issues. 

English NLI Label: Contradiction",4.55388879776001,
Kama kuna jambo lolote ambalo naweza kufanya.,Nilijua hakuna kitu ambacho ningeweza kufanya.,2,contradiction,"If there's something left to do, we can do it.",We don't have anything else to do.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: If there's something left to do, we can do it.

Translated English Hypothesis: We don't have anything else to do.

English NLI Label: Contradiction",2.525388240814209,
Mengi yamefanyika kwa kumuandika kazi Michael Apted kuleta ubinadamu kwenye kipindi.,Michael Apted aliajiriwa kuongeza ubora wa kibinafsi kwenye mfululizo.,0,entailment,"The film was made without the involvement of director Michael Apted, who was replaced mid-production.",Michael Apted was fired from the project.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The film was made without the involvement of director Michael Apted, who was replaced mid-production.

Translated English Hypothesis: Michael Apted was fired from the project.

English NLI Label: Contradiction.",3.0991716384887695,
"Kwa shukrani ya kutoa $100 ama mingi kwa kampeni, wewe na wageni mmekaribishwa kushuhudia mapokezi maalumu ,Alhamisi ,Machi 23,2000 kutoka saa 5:30 -8:00 jioni jukwaa la Herron.",Wewe na mgeni mtaalikwa kuhudhuria mapokezi maalum ikiwa utachangia $100 au zaidi kwenye kampeni.,0,entailment,"Thank you for contributing $100 or more to the campaign, you and the others are invited to attend a meeting at Al-Hamisi's house on Machi 23, 2000 from 5:30 to 8:00 p.m. to discuss the campaign strategy.",You and the others will be happy to contribute $100 or more to the campaign and attend the meeting at Al-Hamisi's house to discuss the strategy.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Thank you for contributing $100 or more to the campaign, you and the others are invited to attend a meeting at Al-Hamisi's house on Machi 23, 2000 from 5:30 to 8:00 p.m. to discuss the campaign strategy. 

Translated English Hypothesis: You and the others will be happy to contribute $100 or more to the campaign and attend the meeting at Al-Hamisi's house to discuss the strategy. 

English NLI Label: Entailment. The hypothesis entails the premise, suggesting that the contribution and attendance at the meeting are both positive outcomes of the campaign effort.",7.951720714569092,
Utaona video ya stori ya Anna na Amsterdam chini ya makazi pamoja na picha na shaba za wakati huo.,Hutaona picha.,2,contradiction,"Observe the video of Anna and Amsterdam's story, which is located among the jobs together with the picture of the group at that time.",Observe the picture.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Observe the video of Anna and Amsterdam's story, which is located among the jobs together with the picture of the group at that time.

Translated English Hypothesis: Observe the picture.

English NLI Label: Contradiction",2.905740261077881,
"Kwa kuongezea, wakazi wa Indiana wanaweza kuendelea kupokea mkopo wa ushuru wa Indiana ambayo inaelekezwa moja kwa moja dhidi ya mwisho wa fomu ya ushuru ya eneo hilo.",Wakazi wa Indiana wanapata mkopo wa ushuru wa asilimia 50 ikiwa wanachangia thieta.,1,neutral,"With regard to the form filled out regarding the short-term benefits of the Indiana project, citizens of Indiana can continue to receive the short-term benefits outlined on a first-come, first-served basis.",The citizens of Indiana will receive a benefit equivalent to $50 for every month they participate in the project.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: With regard to the form filled out regarding the short-term benefits of the Indiana project, citizens of Indiana can continue to receive the short-term benefits outlined on a first-come, first-served basis. 

Translated English Hypothesis: The citizens of Indiana will receive a benefit equivalent to $50 for every month they participate in the project. 

English NLI Label: Contradiction",4.883784770965576,
"Meya wa Letohrad, mji ambao Josef Korbel alikua, anasema alimtumia Albright barua tatu miaka ya karibuni.",Korbell alimwongoza Lotohrad.,0,entailment,"In the town where Joseph Korbel once lived, it is said that there are three miles to the nearest town.",Korbel never lived in the town.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: In the town where Joseph Korbel once lived, it is said that there are three miles to the nearest town.

Translated English Hypothesis: Korbel never lived in the town.

English NLI Label: Contradiction.",3.3869943618774414,
"Katika uchumi wenye uwekezaji, nini kitafanyika kama tunaweza kuchukua faida zetu za biashara na kuimarisha ziada yoyote ili tuweze kuunda tufaha zaidi na mapea kuliko tulivyoanza na?",Tunaweza fanya biashara na mtu yeyote aliyetuzunguka.,2,contradiction,"In a business context, what benefits can we gain from collaborating with others versus going it alone, and how might this impact our ability to create more value over time?",We can achieve more benefits by working with others than by working alone.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: In a business context, what benefits can we gain from collaborating with others versus going it alone, and how might this impact our ability to create more value over time?

Translated English Hypothesis: We can achieve more benefits by working with others than by working alone.

English NLI Label: Entailment",3.969600200653076,
Tunaweza endelea kuipa nguvu masomo ya mawakili wazuri.,"Tunaweza kuwaelimisha mawakili, ninauhakika!",0,entailment,Can you describe the behavior of a curious child?,You can encourage a child's curiosity by allowing them to explore and ask questions.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Can you describe the behavior of a curious child?

Translated English Hypothesis: You can encourage a child's curiosity by allowing them to explore and ask questions. 

English NLI Label: Entailment",2.7338292598724365,
"Mpokeaji wa mwisho wa Pakistan angeenda kwa hawaladar ya Pakistani na kupolea pesa zake, katika rupees, kutoka kwa pesa yoyote ambayo hawaladar ya Pakistani ilikuwa nayo mkononi.",Mwenye kuipata wa mwisho atahitajika kusafiri hadi Turkey ili kupata pesa zake.,2,contradiction,The money sent from Pakistan will go through the Pakistani exchange and be exchanged from rupees to another currency at the rate set by the Pakistani exchange.,Those who receive the transfer will have to travel to Turkey to collect their money.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The money sent from Pakistan will go through the Pakistani exchange and be exchanged from rupees to another currency at the rate set by the Pakistani exchange. 

Translated English Hypothesis: Those who receive the transfer will have to travel to Turkey to collect their money. 

English NLI Label: Contradiction",3.8034603595733643,
Kinacholeta wasiwasi kwa kweli ni ya kuwa HMOs zinawezakosa kupunguza gharama mbeleni.,Kila mtu anaaminia HMO kuweza  kudhibiti  gharama baada ya muda mrefu.,2,contradiction,The practice of allowing HMOs to review medical records directly is controversial.,All individuals who join an HMO agree to allow them to access their medical records.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The practice of allowing HMOs to review medical records directly is controversial.

Translated English Hypothesis: All individuals who join an HMO agree to allow them to access their medical records.

English NLI Label: Contradiction.",3.1939005851745605,
Na bado iliniogopesha.,Nilikuwa na hofu kidogo.,1,neutral,The fact that it is raining does not necessarily mean that I am sad.,I was slightly disappointed.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: The fact that it is raining does not necessarily mean that I am sad.

Translated English Hypothesis: I was slightly disappointed.

English NLI Label: Neutral.",2.1909968852996826,
oh oh bila shaka inaonekana ni kama tukuo bora,Hiyo inaonekana kama uzoefu mmbaya.,2,contradiction,"Oh oh, if the two things are the same, then they are not different.",That which is not different is like that which is similar.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Oh oh, if the two things are the same, then they are not different.

Translated English Hypothesis: That which is not different is like that which is similar.

English NLI Label: Contradiction",2.895698308944702,
"Kulingana na tathmini hii ya hatari, Centrelink ilianzisha mikakati maalum ya kuzuia lengo la kuelimisha walengwa na waajiri juu ya mahitaji ya kuripoti mapato.",Centrelink ilikuwa na mikakati mingi ya kuwafundisha watu jinsi ya kuripoti mapato kwa sababu serikali ilipoteza pesa nyingi kwa makosa,1,neutral,"""Considering this standard, Centrelink provides assistance to individuals by offering support during their job search through the provision of resources and guidance.""","""Centrelink primarily focuses on providing assistance to individuals seeking employment by offering them resources and guidance, which is why they receive significant funding from the government.""",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: ""Considering this standard, Centrelink provides assistance to individuals by offering support during their job search through the provision of resources and guidance.""

Translated English Hypothesis: ""Centrelink primarily focuses on providing assistance to individuals seeking employment by offering them resources and guidance, which is why they receive significant funding from the government.""

English NLI Label: Entailment. The hypothesis is entailed by the premise, as it specifically mentions that Centrelink offers job search assistance through resources and guidance, which aligns with the premise's mention of Centrelink's role in supporting individuals during their job search.",7.6723151206970215,
"Hii ni muhimu sana kwa maisha ya muda mrefu ya tembo katika huduma za kibinadamu, kama vile pori.",Hakuna kitakachofanywa kuwaokoa ndovu.,2,contradiction,"This is very important for the life of young trees in the service of the root system, but it is also true that there is no guarantee against disease.",There is no guarantee against diseases.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: This is very important for the life of young trees in the service of the root system, but it is also true that there is no guarantee against disease.

Translated English Hypothesis: There is no guarantee against diseases.

English NLI Label: Entailment",3.2783098220825195,
Tunanuia uwiano wa moja kwa moja kati ya kiasi kwa kila mtu na vipande kwa kila iwezekanavyo.,Tunajua hakuna uhusiano kati ya kiasi kwa kila mtu na vipande kwa kila iwezekanavyo.,2,contradiction,"The relationship between the number of people and the number of items each person has is one-to-one, and it is the same for everyone.",There is no relationship between the number of people and the number of items each person has.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The relationship between the number of people and the number of items each person has is one-to-one, and it is the same for everyone.

Translated English Hypothesis: There is no relationship between the number of people and the number of items each person has.

English NLI Label: Contradiction",4.457317352294922,
Wakati huu nafikiria ni vema kuondoka katika kisiwa ambacho hakina maelenddeleo kwa amani.,Watu wanafikiria ya kwamba visiwa vinafaa kuchwa.,0,entailment,The time has come to stop waiting and take action on the issues we face due to our own actions.,The people are now realizing that their problems are self-inflicted.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The time has come to stop waiting and take action on the issues we face due to our own actions.

Translated English Hypothesis: The people are now realizing that their problems are self-inflicted.

English NLI Label: Contradiction",3.4049065113067627,
Kitu moja ambacho M. Tesniares hajaafikiana nacho ni mchango wa Uingereza.,M. Tesniares hufanya pembejeo ya Anglo-Saxon.,2,contradiction,The thing that M. Tesniares uses to communicate is the English language.,M. Tesniares speaks English fluently.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The thing that M. Tesniares uses to communicate is the English language.

Translated English Hypothesis: M. Tesniares speaks English fluently.

English NLI Label: Contradiction",2.5780482292175293,
Jina langu ni Wade--Lord Julian Wade.,"Jina lake halikuwa Wade, lakini badala yake, Smith.",2,contradiction,My name is Wade—Lord Julian Wade.,"His name was Wade, but it was changed to Smith.",contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: My name is Wade—Lord Julian Wade.

Translated English Hypothesis: His name was Wade, but it was changed to Smith.

English NLI Label: Contradiction",2.3372373580932617,
"Ingekuwa vigumu zaidi kwa mwanasheria wa huduma za kisheria California kujua iwapo mteja, ambaye amekuwa akifanya kazi katika mkondo wa uhamiaji Arizona, amevuka mpaka kwa muda mfupi kuingia Mexico.","Wakili anaweza kupata habari kutoka kwa uhusiano wa wafanyakazi wageni,",1,neutral,The person I used to work with in the customer service department of a company in California now lives in Mexico.,You can get news from people who have worked with others.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: The person I used to work with in the customer service department of a company in California now lives in Mexico.

Translated English Hypothesis: You can get news from people who have worked with others.

English NLI Label: Neutral.",3.145840883255005,
"Vilevile, takrimu katika meza ya A2 na A3 inaonyesha kuwa njia zenye idadi kuu za abiria zinakaa katika maeneo yenye hali nzuri zaidi za mapato ya nyumbani na masomo.",Maeneo yenye kiasi kikubwa pia yana mapato ya juu.,0,entailment,"Although it is not clear what is meant by ""maeneo yenye kiasi kikubwa,"" I can interpret this as referring to a large building or structure. The sentence translates to: ""Despite the fact that [the people] work in Table A2 and A3, which teach them how to take care of their own children at home and with their studies, they still have difficulty with the extra mapato of going out.""","""The place where there are many people also has more mapato.""",neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: Although it is not clear what is meant by ""maeneo yenye kiasi kikubwa,"" I can interpret this as referring to a large building or structure. The sentence translates to: ""Despite the fact that [the people] work in Table A2 and A3, which teach them how to take care of their own children at home and with their studies, they still have difficulty with the extra mapato of going out.""

Translated English Hypothesis: ""The place where there are many people also has more mapato.""

English NLI Label: Neutral.",7.1593828201293945,
Na alikuwa pale daima kwa ajili yetu.,Alitupatia pesa zote tulizohitaji.,1,neutral,I was always ready for our purpose.,She spent all her money.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I was always ready for our purpose.

Translated English Hypothesis: She spent all her money.

English NLI Label: Contradiction",1.9479176998138428,
"Alisema, Mpenzi, huyaelewi maisha jinsi ninavyoyaelewa.",Aliniambia sikuwa na kidokezo jinsi ulimwengu halisi ulivyofanya kazi na nipaswa kumfuata.,1,neutral,"""I said, My dear, this is how life is. People do not always get what they want.""","""She replied, If one does not have expectations, then one will not be disappointed.""",neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: ""I said, My dear, this is how life is. People do not always get what they want.""

Translated English Hypothesis: ""She replied, If one does not have expectations, then one will not be disappointed.""

English NLI Label: Neutral.",3.4180798530578613,
"Mali ni mfululizo usio na mwisho wa michemko katika anga, au kwenye mtandao, na watu tofauti wanaodai kuwa na maslahi mbalimbali ndani yake.",Mali ni watu tu kusema wanamiliki kitu.,0,entailment,"The law is a source of guidance and direction in life, or it can be a path that one chooses to follow; it also brings about change and improvement within oneself.",The law is about controlling people's behavior and what they say.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The law is a source of guidance and direction in life, or it can be a path that one chooses to follow; it also brings about change and improvement within oneself. 

Translated English Hypothesis: The law is about controlling people's behavior and what they say. 

English NLI Label: Contradiction",3.790985345840454,
"Wafanyakazi hawa hawakuwa wamefungiwa, lakini tofauti na wakazi wengi kwenye sakafu ya juu, walichagua kuteremka mara baada ya athari.",Wafanyikazi wengine walidhani kwamba hali haiwezi kuenea.,1,neutral,"The workers are not well-fed, but they are different from the others in the first room; they are in the second room after the test.",The workers cannot afford to eat properly.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The workers are not well-fed, but they are different from the others in the first room; they are in the second room after the test.

Translated English Hypothesis: The workers cannot afford to eat properly.

English NLI Label: Contradiction",3.210629940032959,
"Hakuna jambo ambalo linasisitiza matatizo magumu ya lugha zaidi kuliko mawasiliano ambayo hutokea kati ya rubani, abiria wa ndege, na watawala wa trafiki ya hewa.",Rubani huwa kamili kwa mawasiliano.,2,contradiction,"There are no matters that we cannot discuss in more languages than just two, such as those related to the body, sex, and traffic on the road.",Rubans are complete regarding their associations.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: There are no matters that we cannot discuss in more languages than just two, such as those related to the body, sex, and traffic on the road.

Translated English Hypothesis: Rubans are complete regarding their associations.

English NLI Label: Contradiction",3.993818759918213,
