id,text,ground_truth_entities,predicted_entities,runtime_seconds,language,model_name,shot_type,prompt_language,temperature_used,top_p_used,top_k_used,max_tokens_used,repetition_penalty_used,do_sample_used,raw_output
185,"‘Yan Democrat sun ce kamata ya yi , su aika da takardun da aka gabatar aka kuma amince da su a gaban majalisar , wadanda aka kada kuri’a akansu .","[{'text': 'Democrat', 'type': 'ORG'}]",[],0.8182539939880371,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
```plaintext
[NO_ENTITIES_FOUND]
```"
10,"Ana sa ran wannan taron zai faru ne a a lokacin ziyarar da shugaba Trump zai kai kasashen Turai a cikin Wata mai fita , har ma ana nunin cewa mai yiyuwa ne su hadu kafin babban taron kungiyar tsaron Turai ta NATO da za’ayi ran 11 ga watan Yulin ko kuma bayan ziyarar da shugaba Trump zai kai Biritaniya kwannaki biyu bayan an kamala taron na NATO .","[{'text': 'Trump', 'type': 'PER'}, {'text': 'Turai', 'type': 'LOC'}, {'text': 'Turai', 'type': 'LOC'}, {'text': 'NATO', 'type': 'ORG'}, {'text': 'ran 11 ga watan Yulin', 'type': 'DATE'}, {'text': 'Trump', 'type': 'PER'}, {'text': 'Biritaniya', 'type': 'LOC'}, {'text': 'kwannaki biyu', 'type': 'DATE'}, {'text': 'NATO', 'type': 'ORG'}]","[{'text': 'Trump', 'type': 'PER'}, {'text': 'Turai', 'type': 'LOC'}, {'text': 'Wata', 'type': 'LOC'}, {'text': 'Biritaniya', 'type': 'LOC'}, {'text': 'NATO', 'type': 'ORG'}, {'text': '11 ga watan Yulin', 'type': 'DATE'}]",3.4958913326263428,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Trump] [LOC: Turai] [LOC: Wata] [LOC: Biritaniya] [ORG: NATO] [DATE: 11 ga watan Yulin]
```markdown
[PER: Trump] [LOC: Turai] [LOC: Wata] [LOC: Biritaniya] [ORG: NATO] [DATE: 11 ga watan Yulin]
```"
83,Ana boren ne domin nuna rashin amincewa da ayyana Kudus da Shugaban Amurka Donald Trump ya yi a matsayin babban birnin Isra'ila .,"[{'text': 'Kudus', 'type': 'LOC'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Donald Trump', 'type': 'PER'}, {'text': ""Isra'ila"", 'type': 'LOC'}]","[{'text': 'Ana', 'type': 'PER'}, {'text': 'Kudus', 'type': 'PER'}, {'text': 'Donald Trump', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': ""Isra'ila"", 'type': 'LOC'}]",2.9140965938568115,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Ana] [PER: Kudus] [PER: Donald Trump] [LOC: Amurka] [LOC: Isra'ila]
```markdown
[PER: Ana] [PER: Kudus] [PER: Donald Trump] [LOC: Amurka] [LOC: Isra'ila]
```"
222,Ya kuma jajantawa dukan jama’ar da suka rasa ‘yan uwansu a dalilin yaki da ta’addanci .,[],[],1.4586327075958252,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND] To ensure the output strictly follows the specified format, here is the result:

[NO_ENTITIES_FOUND]"
290,""""""""" Bayan tattaunawa mai zurfi da aka yi a makare , gab da wa'adin da masu tattaunawar su ka gindaya ma kansu , Amurka da Canada sun ba da sanarwar cimma yarjajjeniya , wadda ta amince cewa yarjajjeniya mai kunshe da canje - canje , wadda ta shafi kasashe ukun , ta maye gurbin ta da wato NAFTA , wadda aka yi amfani da ita na tsawon shekaru 25 .","[{'text': 'Amurka', 'type': 'LOC'}, {'text': 'Canada', 'type': 'LOC'}, {'text': 'NAFTA', 'type': 'ORG'}, {'text': 'shekaru 25', 'type': 'DATE'}]","[{'text': 'NAFTA', 'type': 'ORG'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Canada', 'type': 'LOC'}, {'text': 'tsawon shekaru 25', 'type': 'DATE'}, {'text': '25 years', 'type': 'DATE'}]",6.638683795928955,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[ORG: NAFTA] [LOC: Amurka] [LOC: Canada] [DATE: tsawon shekaru 25]
```plaintext
[ORG: NAFTA] [LOC: Amurka] [LOC: Canada] [DATE: tsawon shekaru 25]
```
```plaintext
[ORG: NAFTA] [LOC: Amurka] [LOC: Canada] [DATE: 25 years]
``` ```plaintext
[ORG: NAFTA] [LOC: Amurka] [LOC: Canada] [DATE: tsawon shekaru 25]
``` ```plaintext
[ORG: NAFTA] [LOC: Amurka] [LOC: Canada] [DATE: 25 years]
``` ```plaintext"
84,Jami’an tsaron Lebanon sun yi amfani da ruwan zafi da barkonon tsohuwa a wajen ofishin Jakadancin Amurka da ke birnin Beirut .,"[{'text': 'Lebanon', 'type': 'LOC'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Beirut', 'type': 'LOC'}]","[{'text': 'Jami’an', 'type': 'PER'}, {'text': 'Lebanon', 'type': 'LOC'}, {'text': 'Jakadancin Amurka', 'type': 'ORG'}, {'text': 'Beirut', 'type': 'LOC'}]",2.521604537963867,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Jami’an] [LOC: Lebanon] [ORG: Jakadancin Amurka] [LOC: Beirut]
```markdown
[PER: Jami’an] [LOC: Lebanon] [ORG: Jakadancin Amurka] [LOC: Beirut]
```"
523,A karshen watan Nuwamba Hukumar Lafiya Ta Duniya ta ce kasar Guinea kawai ce ke kan turbar dakile saurin yaduwar cutar kamar yadda aka sa a gaba .,"[{'text': 'karshen watan Nuwamba', 'type': 'DATE'}, {'text': 'Hukumar Lafiya Ta Duniya', 'type': 'ORG'}, {'text': 'Guinea', 'type': 'LOC'}]","[{'text': 'Nuwamba Hukumar Lafiya Ta', 'type': 'PER'}, {'text': 'Guinea', 'type': 'LOC'}, {'text': 'cutar', 'type': 'LOC'}, {'text': 'gaba', 'type': 'LOC'}]",2.902998208999634,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Nuwamba Hukumar Lafiya Ta] [LOC: Guinea] [LOC: cutar] [LOC: gaba]
```markdown
[PER: Nuwamba Hukumar Lafiya Ta] [LOC: Guinea] [LOC: cutar] [LOC: gaba]
```"
6,"Amurka da China sun sha yin tattaunawa tun farkon shekarar nan domin sasantawa kan rikicin cinikayya da ya fara tun shekarar da ta gabata , lokacin da shugaban kasa Donald Trump ya saka harajin Dala biliyan 250 akan wasu kaya da China ke shigarwa Amurka .","[{'text': 'Amurka', 'type': 'LOC'}, {'text': 'China', 'type': 'LOC'}, {'text': 'farkon shekarar nan', 'type': 'DATE'}, {'text': 'shekarar da ta gabata', 'type': 'DATE'}, {'text': 'Donald Trump', 'type': 'PER'}, {'text': 'China', 'type': 'LOC'}, {'text': 'Amurka', 'type': 'LOC'}]",[],2.717181444168091,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]

The text does not contain any proper names, organizations, or locations that match the specified entity types. Therefore, the correct output is [NO_ENTITIES_FOUND]. 

If you need further assistance or have another text to analyze, feel free to ask!"
346,"Ga al'ummar dake zaune a kasashen bakar fata na Afirka , kwanciya ko yin barci a kusa da ibnda kaji suke ba wani bakon abu ba ne , musamman a yankunan karkara .","[{'text': 'Afirka', 'type': 'LOC'}]",[],2.017704963684082,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]

The text does not contain any named entities that correspond to PER, ORG, or LOC. Therefore, the output is [NO_ENTITIES_FOUND]."
257,Yace sau tari muna tuntubar majalisun kasar domin mu fahimci damuwarsu kuma mu yi iya kokarinmu mu yi musu bayani a kan manufofin mu .,[],[],6.953829765319824,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES"
261,Matakai biyu da majalisar ta dauka duk sun sabawa matsayar gwamnatin Trump wacce ta sha bayyana musunta a kan wannan batu da ka iya kawowa huldan Washington da Riyadh tsaiko .,"[{'text': 'Trump', 'type': 'PER'}, {'text': 'Washington', 'type': 'LOC'}, {'text': 'Riyadh', 'type': 'LOC'}]","[{'text': 'Trump', 'type': 'PER'}, {'text': 'Washington', 'type': 'LOC'}, {'text': 'Riyadh', 'type': 'LOC'}]",1.381852388381958,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Trump] [LOC: Washington] [LOC: Riyadh]
```markdown
[PER: Trump] [LOC: Washington] [LOC: Riyadh]
```"
155,"Wasu kotunan tarayya da kuma jihohi da suke kalubalantar matakin da gwamnatin Trump ta dauka na ta saka tambayar ko mutum dan kasa ne ko ba dan kasa ba , a kidayar jama’a suna neman kotu ta fayyace musu matakin .","[{'text': 'Trump', 'type': 'PER'}]",[],1.8500480651855469,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND]

The text does not contain any named entities that match the specified types (PER, ORG, LOC, DATE). Therefore, the output is [NO_ENTITIES_FOUND]."
131,Shugaban Amurka Donald Trump ya zake kan bukatarsa ta gina katanga a kan iyakar Amurka da Mexico .,"[{'text': 'Amurka', 'type': 'LOC'}, {'text': 'Donald Trump', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Mexico', 'type': 'LOC'}]","[{'text': 'Donald Trump', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Mexico', 'type': 'LOC'}]",1.6305444240570068,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Donald Trump] [LOC: Amurka] [LOC: Mexico]
```markdown
[PER: Donald Trump] [LOC: Amurka] [LOC: Mexico]
```"
109,"New Zealand , Australia da sauran kewayen yankin tsibiran Pacific dai na daya daga cikin wuraren da su ka fara shiga shera ta 2018 .","[{'text': 'New Zealand', 'type': 'LOC'}, {'text': 'Australia', 'type': 'LOC'}, {'text': 'Pacific', 'type': 'LOC'}, {'text': '2018', 'type': 'DATE'}]","[{'text': 'New Zealand', 'type': 'LOC'}, {'text': 'Australia', 'type': 'LOC'}, {'text': 'Pacific', 'type': 'LOC'}, {'text': '2018', 'type': 'DATE'}]",2.432861566543579,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[LOC: New Zealand] [LOC: Australia] [LOC: Pacific] [DATE: 2018]
```markdown
[LOC: New Zealand] [LOC: Australia] [LOC: Pacific] [DATE: 2018]
```"
73,""""""""" Firai Ministan na Canada ya rufe taron ne a jiya Asabar , inda ya ki amincewa ya sauya matsayar da ya dauka ta nuna adawa da harajin da Amurka ta sakawa kayayyakin karafa da dalma na kasarsa ta Canada da na kasashen da ke nahiyar turai .","[{'text': 'Canada', 'type': 'LOC'}, {'text': 'jiya Asabar', 'type': 'DATE'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Canada', 'type': 'LOC'}, {'text': 'turai', 'type': 'LOC'}]","[{'text': 'Canada', 'type': 'ORG'}, {'text': 'Asabar', 'type': 'LOC'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Canada', 'type': 'LOC'}, {'text': 'ke nahiyar turai', 'type': 'LOC'}, {'text': 'Amurka ta sakawa kayayyakin karafa da dalma na kasarsa ta Canada da na kasashen', 'type': 'ORG'}]",6.2798826694488525,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[ORG: Canada] [LOC: Asabar] [LOC: Amurka] [LOC: Canada] [LOC: ke nahiyar turai] [ORG: Amurka ta sakawa kayayyakin karafa da dalma na kasarsa ta Canada da na kasashen] [ORG: Canada] [ORG: Amurka ta sakawa kayayyakin karafa da dalma na kasarsa ta Canada da na kasashen]
```plaintext
[ORG: Canada] [LOC: Asabar] [LOC: Amurka] [LOC: Canada] [LOC: ke nahiyar turai] [ORG: Amurka ta sakawa kayayyakin karafa da dalma na kasarsa ta Canada da na"
70,"Shugaban Amurka Donald Trump , ya ce ya bai wa wakilansa umurnin cewa kada su rattaba hannu a wata takardar matsaya da aka cimma , a tsakanin kasashe bakwai masu karfin tattalin arziki na G - 7 wanda aka yi a Canada .","[{'text': 'Amurka', 'type': 'LOC'}, {'text': 'Donald Trump', 'type': 'PER'}, {'text': 'G - 7', 'type': 'ORG'}, {'text': 'Canada', 'type': 'LOC'}]","[{'text': 'Donald Trump', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'tattalin arziki na G - 7', 'type': 'ORG'}, {'text': 'Canada', 'type': 'LOC'}]",3.0365426540374756,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Donald Trump] [LOC: Amurka] [ORG: tattalin arziki na G - 7] [LOC: Canada]
```markdown
[PER: Donald Trump] [LOC: Amurka] [ORG: tattalin arziki na G - 7] [LOC: Canada]
```"
386,"Binciken ya kuma ce , matan da suka daina al’ada dake shakar hayakin taba na lokaci mai tsawo su ma su na iya fuskantar karin kasadar kamuwa da cutar sankarar nono .",[],[],6.506911516189575,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES"
86,"Yayin zanga zangar , masu boren kona wani mutum - mutumin Trump , da tutocin kasashen Amurka da Isra’ila .","[{'text': 'Trump', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Isra’ila', 'type': 'LOC'}]","[{'text': 'Trump', 'type': 'PER'}, {'text': 'Amurka', 'type': 'LOC'}, {'text': 'Isra’ila', 'type': 'LOC'}]",1.8239843845367432,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[PER: Trump] [LOC: Amurka] [LOC: Isra’ila]
```markdown
[PER: Trump] [LOC: Amurka] [LOC: Isra’ila]
```"
528,Jikinta ya yi tsanani ainun yadda ba a iya daukarta zuwa kasar Jamus domin yi mata jinya ba .,"[{'text': 'Jamus', 'type': 'LOC'}]",[],0.7075657844543457,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
```plaintext
[NO_ENTITIES_FOUND]
```"
145,Zuwa yanzu an samu mace - mace masu nasaba da wannan matsala har 14 .,[],[],0.9347727298736572,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND] ```plaintext
[NO_ENTITIES_FOUND]
```"
509,"Kasancewa , mata sune suka fi kusa da kananan yara , banda haka kuma , sun iya tada tsimin al’umma .",[],[],0.9503042697906494,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND] ```plaintext
[NO_ENTITIES_FOUND]
```"
30,"Ita kuwa jaridar The Miami Herald ta ambato wasu birane da za a gudanar da kamen da suka hada da Atlanta , Baltimore , Denver , New Orleans , New York da kuma San Francisco .","[{'text': 'The Miami Herald', 'type': 'ORG'}, {'text': 'Atlanta', 'type': 'LOC'}, {'text': 'Baltimore', 'type': 'LOC'}, {'text': 'Denver', 'type': 'LOC'}, {'text': 'New Orleans', 'type': 'LOC'}, {'text': 'New York', 'type': 'LOC'}, {'text': 'San Francisco', 'type': 'LOC'}]","[{'text': 'The Miami Herald', 'type': 'ORG'}, {'text': 'Atlanta', 'type': 'LOC'}, {'text': 'Baltimore', 'type': 'LOC'}, {'text': 'Denver', 'type': 'LOC'}, {'text': 'New Orleans', 'type': 'LOC'}, {'text': 'New York', 'type': 'LOC'}, {'text': 'San Francisco', 'type': 'LOC'}]",3.3310699462890625,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[ORG: The Miami Herald] [LOC: Atlanta] [LOC: Baltimore] [LOC: Denver] [LOC: New Orleans] [LOC: New York] [LOC: San Francisco]
```markdown
[ORG: The Miami Herald] [LOC: Atlanta] [LOC: Baltimore] [LOC: Denver] [LOC: New Orleans] [LOC: New York] [LOC: San Francisco]
```"
204,"Sission ya ce , muddin shi ne babban lauyan gwamnati zai ci gaba da gudanar da aikisa da mutumci , kuma ma'aikatar zata ci gaba da gudanar da ayyukanta ba sani ba sabo bisa ga kundin tsarin mulkin kasa .","[{'text': 'Sission', 'type': 'PER'}]",[],2.162623882293701,hau,Qwen/Qwen2.5-7B-Instruct,few-shot,LRL-instruct,0.1,0.85,35,160,1.05,True,"[NO_ENTITIES_FOUND]
[NO_ENTITIES_FOUND] Based on the provided text in Hausa, there are no named entities that match the categories of PER, ORG, or LOC. Therefore, the output is:

[NO_ENTITIES_FOUND]"
