id,text,ground_truth_entities,predicted_entities,runtime_seconds,language,model_name,shot_type,prompt_language,temperature_used,top_p_used,top_k_used,max_tokens_used,repetition_penalty_used,do_sample_used,raw_output
55,"Sikukuu ya siku tatu , inayoadhimisha kumalizika kwa mwezi mtufuku wa Ramadhan , kwa kawaida inasheherekewa misikitini , karamu katika familia na ununuzi wa nguo mpya , zawadi na kupeana vyakula vitamu .","[{'text': 'siku tatu', 'type': 'DATE'}]","[{'text': 'Siku tatu', 'type': 'PER'}, {'text': 'Siku tatu', 'type': 'DATE'}, {'text': 'Mwezi wa Ramadhan', 'type': 'LOC'}, {'text': 'Misikitini', 'type': 'ORG'}, {'text': 'Familia', 'type': 'LOC'}, {'text': 'Ununuzi wa nguo mpya', 'type': 'LOC'}, {'text': 'Zawadi', 'type': 'LOC'}, {'text': 'Vyakula', 'type': 'LOC'}, {'text': 'Vitamu', 'type': 'LOC'}, {'text': 'Kipeana', 'type': 'LOC'}, {'text': 'New York', 'type': 'LOC'}]",9.605243444442749,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[PER: Siku tatu] [DATE: Siku tatu] [LOC: Mwezi wa Ramadhan] [ORG: Misikitini] [LOC: Familia] [LOC: Ununuzi wa nguo mpya] [LOC: Zawadi] [LOC: Vyakula] [LOC: Vitamu] [LOC: Kipeana]\n\nMifano (hakikisha matokeo yako yanafuata muundo huu kikamilifu):\n\nText (English): 'The quick brown fox jumps over the lazy dog in New York.'\nHuluki: [LOC: New York]\nText (English): 'Angela Merkel visited Paris on September 1st,"
118,Kwa mujibu wa shirika la habari la Uingereza Reuters hisa za shirika la ndege la Ujerumani Luftansa zilipanda kwa asilimia 6 .,"[{'text': 'Uingereza', 'type': 'LOC'}, {'text': 'Reuters', 'type': 'ORG'}, {'text': 'Ujerumani', 'type': 'LOC'}, {'text': 'Luftansa', 'type': 'ORG'}]","[{'text': 'Reuters', 'type': 'ORG'}, {'text': 'Uingereza', 'type': 'ORG'}, {'text': 'Ujerumani', 'type': 'ORG'}, {'text': 'Luftansa', 'type': 'ORG'}, {'text': 'Asilimia 6', 'type': 'LOC'}]",9.515712022781372,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[ORG: Reuters] [ORG: Uingereza] [ORG: Ujerumani] [ORG: Luftansa] [LOC: Asilimia 6]\n\nMaandishi (Kiswahili): 'Mwanzo wa mtu wa kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kufanya kuf
109,Wanajeshi wa Kenya Alhamisi wamewaua washukiwa wanne wa wapiganaji wa kikundi cha Al - Shabaab na kumkamata mmoja wao baada ya tukio la kushambuliwa basi katika Kaunti ya Lamu .,"[{'text': 'Kenya', 'type': 'LOC'}, {'text': 'Alhamisi', 'type': 'DATE'}, {'text': 'Al - Shabaab', 'type': 'ORG'}, {'text': 'Lamu', 'type': 'LOC'}]","[{'text': 'Alhamisi', 'type': 'PER'}, {'text': 'Kenya', 'type': 'LOC'}, {'text': 'Alhamisi', 'type': 'DATE'}, {'text': 'Al - Shabaab', 'type': 'ORG'}, {'text': 'Lamu', 'type': 'LOC'}]",9.883705615997314,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[PER: Alhamisi] [LOC: Kenya] [DATE: Alhamisi] [ORG: Al - Shabaab] [LOC: Lamu]\n\nMaandishi (Kiswahili): 'Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa Wafanyibi wa
592,"Nchi hiyo , haijaripoti kisa chochote cha maambukizi ya Corona , lakini amri ya watu kusalia makwao imekuwa ikitekelezwa kwa mda wa wiki tatu zilizopita .",[],"[{'text': 'Kenya', 'type': 'LOC'}, {'text': '2020', 'type': 'DATE'}, {'text': 'World Health Organization', 'type': 'ORG'}, {'text': 'COVID-19', 'type': 'PER'}, {'text': 'Kenya Government', 'type': 'ORG'}, {'text': 'Kenya National Assembly', 'type': 'ORG'}, {'text': 'Kenya Senate', 'type': 'ORG'}]",10.000562906265259,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[LOC: Kenya] [DATE: 2020] [ORG: World Health Organization] [PER: COVID-19] [ORG: Kenya Government] [ORG: Kenya National Assembly] [ORG: Kenya Senate] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya National Assembly] [ORG: Kenya
371,Msigwa alihoji .,"[{'text': 'Msigwa', 'type': 'PER'}]","[{'text': 'New York', 'type': 'LOC'}, {'text': 'The quick brown fox', 'type': 'PER'}, {'text': 'jumps', 'type': 'PER'}, {'text': 'over', 'type': 'PER'}, {'text': 'the lazy dog', 'type': 'PER'}, {'text': 'Paris', 'type': 'LOC'}, {'text': 'Angela Merkel', 'type': 'PER'}]",9.768812656402588,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[AINA: Maandishi ya Huluki]\n\nMifano (hakikisha matokeo yako yanafuata muundo huu kikamilifu):\n\nText (English): 'The quick brown fox jumps over the lazy dog in New York.'\nHuluki: [LOC: New York] [PER: The quick brown fox] [PER: jumps] [PER: over] [PER: the lazy dog]\nText (English): 'Angela Merkel visited Paris on September 1st, 2021 with a delegation from the European Union.'\nHuluki: [LOC: Paris] [PER: Angela Merkel] [DATE: September 1st, 2"
234,Walikuwa wapi ?,[],"[{'text': 'Dar es Salaam', 'type': 'LOC'}, {'text': 'Julai 2024', 'type': 'DATE'}, {'text': 'Juma Kaseja', 'type': 'PER'}]",9.437154293060303,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[LOC: Dar es Salaam] [DATE: Julai 2024] [PER: Juma Kaseja]\n\nMaandishi (Kiswahili): 'Wapi wateja wao ?'\n\nHuluki: [LOC: Dar es Salaam] [DATE: Julai 2024] [PER: Juma Kaseja]\n\nMaandishi (Kiswahili): 'Wapi wateja wao ?'\n\nHuluki: [LOC: Dar es Salaam] [DATE: Julai 2024] [PER: Juma Kaseja]\n\nMaandishi (Kiswahili): 'Wapi w
30,Maafisa wa serikali ya Kenya wanasema watu watatu wameuawa Alhamisi wakati watu wanaoshukiwa kuwa ni wapiganaji wa al - Shabab walipo lishambulia basi katika kaunti ya pwani ya Lamu .,"[{'text': 'Kenya', 'type': 'LOC'}, {'text': 'Alhamisi', 'type': 'DATE'}, {'text': 'al - Shabab', 'type': 'ORG'}, {'text': 'Lamu', 'type': 'LOC'}]","[{'text': 'Maafisa wa serikali ya Kenya', 'type': 'PER'}, {'text': 'Kaunti ya pwani ya Lamu', 'type': 'LOC'}, {'text': 'Alhamisi wakati watu wanaoshukiwa', 'type': 'DATE'}, {'text': 'Wapiganaji wa al - Shabab', 'type': 'ORG'}, {'text': 'wapiganaji wa al - Shabab', 'type': 'PER'}, {'text': 'Lamu', 'type': 'LOC'}, {'text': 'Al - Shabab', 'type': 'ORG'}]",9.701696157455444,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[PER: Maafisa wa serikali ya Kenya] [LOC: Kaunti ya pwani ya Lamu] [DATE: Alhamisi wakati watu wanaoshukiwa] [ORG: Wapiganaji wa al - Shabab] [PER: wapiganaji wa al - Shabab] [LOC: Lamu] [DATE: Alhamisi wakati watu wanaoshukiwa] [ORG: Al - Shabab]\n\nMifano (hakikisha matokeo yako yanafuata muundo huu kikamilifu):\n\nText (English): 'The quick brown fox jumps over the lazy dog in New York.'\nHuluki: [LOC
212,"Serikali ya Tanzania imekata rufaa kupinga kuachiliwa huru Mkurugenzi Mkuu wa zamani wa Shirika la Utangazaji Tanzania ( TBC ) , Tido Mhando .","[{'text': 'Tanzania', 'type': 'LOC'}, {'text': 'Shirika la Utangazaji Tanzania', 'type': 'ORG'}, {'text': 'TBC', 'type': 'ORG'}, {'text': 'Tido Mhando', 'type': 'PER'}]","[{'text': 'Serikali ya Tanzania', 'type': 'ORG'}, {'text': 'Mkurugenzi Mkuu wa zamani wa Shirika la Utangazaji Tanzania ( TBC ) , Tido Mhando', 'type': 'LOC'}]",10.356533527374268,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[ORG: Serikali ya Tanzania] [LOC: Mkurugenzi Mkuu wa zamani wa Shirika la Utangazaji Tanzania ( TBC ) , Tido Mhando ]\n\nMaandishi (Kiswahili): 'Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa Wafanyibiwa wa W"
184,"Ofisi ya bajeti ya White House pia imekataa ombi la Baraza hilo , na mwanasheria binafsi wa Rais Trump , Rudy Giuliani pia amekataa kuitika wito wa hati inayomtaka kutoa nyaraka zinazohusiana na juhudi za kuishinikiza Ukraine kumchunguza makamu wa rais wa zamani na mgombea urais wa Democrat hivi sasa , Joe Biden .","[{'text': 'White House', 'type': 'LOC'}, {'text': 'Trump', 'type': 'PER'}, {'text': 'Rudy Giuliani', 'type': 'PER'}, {'text': 'Ukraine', 'type': 'LOC'}, {'text': 'Democrat', 'type': 'ORG'}, {'text': 'Joe Biden', 'type': 'PER'}]","[{'text': 'White House', 'type': 'ORG'}, {'text': 'Baraza hilo', 'type': 'ORG'}, {'text': 'Rudy Giuliani', 'type': 'ORG'}, {'text': 'Joe Biden', 'type': 'ORG'}, {'text': 'Democrat', 'type': 'ORG'}, {'text': 'Ukraine', 'type': 'LOC'}, {'text': 'Kenya', 'type': 'LOC'}, {'text': 'Washington DC', 'type': 'LOC'}, {'text': 'New York', 'type': 'LOC'}, {'text': 'Russia', 'type': 'LOC'}, {'text': 'Washington', 'type': 'LOC'}]",9.236478328704834,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[ORG: White House] [ORG: Baraza hilo] [ORG: Rudy Giuliani] [ORG: Joe Biden] [ORG: Democrat] [LOC: Ukraine] [LOC: Kenya] [LOC: Washington DC] [LOC: New York] [LOC: Russia] [LOC: Washington] [LOC: Kenya] [LOC: Washington] [LOC: Russia] [LOC: Washington] [LOC: Russia] [LOC: Washington] [LOC: Russia] [LOC: Washington] [LOC: Russia] [LOC: Washington] [LOC: Russia] [LOC: Washington] [LOC: Russia] [LOC: Washington] [LOC: Russia] [LOC: Washington] [LOC: Russia] [LOC
86,"37 kwa pipa , kikiwa juu kwa asilimia 4 .",[],[],10.151914358139038,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[DATE: 37 kwa pipa] [ORG: Juu kwa asilimia 4] [LOC: Pipa] [PER: Kikuwa] [NO_ENTITIES_FOUND]\n\nMaandishi (Kiswahili): 'Kama hakuna huluki zilizopatikana, andika maneno haya hasa: [NO_ENTITIES_FOUND].'
@test

# Test entity extraction with a sentence that contains a date and a location

text = 'Angela Merkel visited Paris on September 1st, 2021 with a delegation from the European Union.'

entities = extract_entities(text)

assert len(entities) =="
2,"” Miongoni mwa hatua alizochukua rais huyo kukabiliana na maambukizi ya virusi vya Corona ni kupiga marufuku usafiri wa magari , kufunga biashara ambazo sio muhimu isipokuwa uuzaji na ununuzi wa chakula na dawa .",[],"[{'text': 'U.S. Department of Health and Human Services', 'type': 'ORG'}, {'text': 'Centers for Disease Control and Prevention', 'type': 'ORG'}, {'text': 'World Health Organization', 'type': 'ORG'}, {'text': 'United States', 'type': 'ORG'}, {'text': 'United States Food and Drug Administration', 'type': 'ORG'}, {'text': 'United States Centers for Medicare & Medicaid Services', 'type': 'ORG'}, {'text': 'United States Department of Agriculture', 'type': 'ORG'}, {'text': 'United States Department of Labor', 'type': 'ORG'}, {'text': 'United States Department of State', 'type': 'ORG'}, {'text': 'United States Department of Transportation', 'type': 'ORG'}, {'text': 'United States Department of Veterans Affairs', 'type': 'ORG'}, {'text': 'United States Environmental Protection Agency', 'type': 'ORG'}, {'text': 'United States Department of Housing and Urban Development', 'type': 'ORG'}, {'text': 'United States Department of Justice', 'type': 'ORG'}]",9.797962665557861,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[ORG: U.S. Department of Health and Human Services] [ORG: Centers for Disease Control and Prevention] [ORG: World Health Organization] [ORG: United States] [ORG: United States Food and Drug Administration] [ORG: United States Centers for Medicare & Medicaid Services] [ORG: United States Department of Agriculture] [ORG: United States Department of Labor] [ORG: United States Department of State] [ORG: United States Department of Transportation] [ORG: United States Department of Veterans Affairs] [ORG: United States Environmental Protection Agency] [ORG: United States Food and Drug Administration] [ORG: United States Department of Housing and Urban Development] [ORG: United States Department of Justice] [ORG: United States
374,"Kauli ya Chenge Chenge ambaye aliwahi kuwa Mwanasheria Mkuu wa Serikali , aliwataka wabunge kusubiri hadi taarifa ya suala hilo itakapowasilishwa bungeni na Kamati ya Kudumu ya Bunge ya Haki , Maadili na Madaraka ya Bunge na watakuwa na nafasi ya kujadili .","[{'text': 'Chenge Chenge', 'type': 'PER'}]","[{'text': 'Kamati ya Kudumu ya Bunge ya Haki , Maadili na Madaraka ya Bunge', 'type': 'ORG'}, {'text': 'Chenge Chenge', 'type': 'PER'}, {'text': 'Bungeni', 'type': 'LOC'}, {'text': '1st September, 2021', 'type': 'DATE'}, {'text': 'Mwanasheria Mkuu wa Serikali', 'type': 'ORG'}, {'text': 'New York', 'type': 'LOC'}]",9.444917917251587,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[ORG: Kamati ya Kudumu ya Bunge ya Haki , Maadili na Madaraka ya Bunge] [PER: Chenge Chenge] [LOC: Bungeni] [DATE: 1st September, 2021] [ORG: Mwanasheria Mkuu wa Serikali]\n\nMifano (hakikisha matokeo yako yanafuata muundo huu kikamilifu):\n\nText (English): 'The quick brown fox jumps over the lazy dog in New York.'\nHuluki: [LOC: New York]\nText (English): 'Angela Merkel visited Paris on September 1st, 2021 with a delegation from"
538,Lakini uchumi wao unaporomoka .,[],[],9.744958400726318,swa,CohereLabs/aya-23-8B,few-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[PER: Juma Kaseja] [LOC: Dar es Salaam] [DATE: Julai 2024] [ORG: European Union] [NO_ENTITIES_FOUND]\n\nHukumu lako: Kutambua huluki zilizo na majina katika maandishi yafuatayo ya Kiswahili. Huluki zinazojulikana ni: PER (Person), ORG (Organization), LOC (Location), DATE (Date). Wasilisha matokeo yako YOTE kama orodha ya huluki, kila moja katika muundo wa [AINA: Maandishi ya Huluki], zikitenganishwa na nafasi au mist"
