id,text,ground_truth_entities,predicted_entities,runtime_seconds,language,model_name,shot_type,prompt_language,temperature_used,top_p_used,top_k_used,max_tokens_used,repetition_penalty_used,do_sample_used,raw_output
55,"Sikukuu ya siku tatu , inayoadhimisha kumalizika kwa mwezi mtufuku wa Ramadhan , kwa kawaida inasheherekewa misikitini , karamu katika familia na ununuzi wa nguo mpya , zawadi na kupeana vyakula vitamu .","[{'text': 'siku tatu', 'type': 'DATE'}]",[],9.309181451797485,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[PER: Juma Kaseja] [ORG: Misikitini] [LOC: Dar es Salaam] [DATE: Julai 2024] [NO_ENTITIES_FOUND]\n\nMaandishi (Kiswahili): 'Sikukuu ya siku kumi , inayoadhimisha kumalizika kwa mwezi wa kumi , kwa kawaida inasheherekewa misikitini , karamu katika familia na ununuzi wa nguo mpya , zawadi na kupeana vyakula vitamu .'\n\nHuluki: [PER: Juma Kaseja] [ORG: Misikitini] [LOC: Dar es Salaam]"
118,Kwa mujibu wa shirika la habari la Uingereza Reuters hisa za shirika la ndege la Ujerumani Luftansa zilipanda kwa asilimia 6 .,"[{'text': 'Uingereza', 'type': 'LOC'}, {'text': 'Reuters', 'type': 'ORG'}, {'text': 'Ujerumani', 'type': 'LOC'}, {'text': 'Luftansa', 'type': 'ORG'}]",[],9.653656721115112,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'Kwa mtu wa 2000 wa 2010'
\n\nMaandishi (Kiswahili): 'Kwa mtu wa 2010 wa 2015'
\n\nHuluki: 'Kwa mtu wa 2015 wa 2020'
\n\nMaandishi (Kiswahili): 'Kwa mtu wa 2020 wa 2025'
\n\nHuluki: 'Kwa mtu wa 2025 wa 2030'
\n\nMaandishi (Kiswahili): 'Kwa mtu"
109,Wanajeshi wa Kenya Alhamisi wamewaua washukiwa wanne wa wapiganaji wa kikundi cha Al - Shabaab na kumkamata mmoja wao baada ya tukio la kushambuliwa basi katika Kaunti ya Lamu .,"[{'text': 'Kenya', 'type': 'LOC'}, {'text': 'Alhamisi', 'type': 'DATE'}, {'text': 'Al - Shabaab', 'type': 'ORG'}, {'text': 'Lamu', 'type': 'LOC'}]",[],9.179625988006592,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[PERSON: Alhamisi] [ORG: Al - Shabaab] [LOC: Lamu] [DATE: Julai 2024] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_FOUND] [NO_ENTITIES_
592,"Nchi hiyo , haijaripoti kisa chochote cha maambukizi ya Corona , lakini amri ya watu kusalia makwao imekuwa ikitekelezwa kwa mda wa wiki tatu zilizopita .",[],[],9.668385028839111,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'Nchi hiyo , haijaripoti kisa chochote cha maambukizi ya Corona , lakini amri ya watu kusalia makwao imekuwa ikitekelezwa kwa mda wa wiki tatu zilizopita .'\n\nMaandishi (Kiswahili): 'Nchi hiyo , haijaripoti kisa chochote cha maambukizi ya Corona , lakini amri ya watu kusalia makwao imekuwa ikitekelezwa kwa mda wa wiki tatu zilizopita .'\n\nHuluki: 'Nchi hiyo , haijaripoti kisa chochote cha maambukizi ya"
371,Msigwa alihoji .,"[{'text': 'Msigwa', 'type': 'PER'}]",[],8.720207929611206,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'Msigwa'
\n\nMaandishi (Kiswahili): 'Msigwa alihoji .'\n\nHuluki: 'Msigwa'

\n\nMaandishi (Kiswahili): 'Msigwa alihoji .'\n\nHuluki: 'Msigwa'

\n\nMaandishi (Kiswahili): 'Msigwa alihoji .'\n\nHuluki: 'Msigwa'

\n\nMaandishi (Kiswahili): 'Msigwa alihoji .'\n\nHuluki: 'Msigwa'

\n\nMaandishi"
234,Walikuwa wapi ?,[],[],8.737206220626831,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'Juma Kaseja'
\n\nMaandishi (Kiswahili): 'Walikuwa Dar es Salaam'
\n\nHuluki: 'Dar es Salaam'
\n\nMaandishi (Kiswahili): 'Wanafunge wa kila siku'
\n\nHuluki: 'Julai 2024'
\n\nMaandishi (Kiswahili): 'Walikuwa wapi ?'
\n\nHuluki: 'Juma Kaseja'
\n\nMaandishi (Kiswahili): 'Walikuwa Dar es Salaam'
\n\nHuluki: 'Dar es"
30,Maafisa wa serikali ya Kenya wanasema watu watatu wameuawa Alhamisi wakati watu wanaoshukiwa kuwa ni wapiganaji wa al - Shabab walipo lishambulia basi katika kaunti ya pwani ya Lamu .,"[{'text': 'Kenya', 'type': 'LOC'}, {'text': 'Alhamisi', 'type': 'DATE'}, {'text': 'al - Shabab', 'type': 'ORG'}, {'text': 'Lamu', 'type': 'LOC'}]","[{'text': 'Maafisa wa serikali ya Kenya', 'type': 'PER'}, {'text': 'Al - Shabab', 'type': 'ORG'}, {'text': 'kaunti ya pwani ya Lamu', 'type': 'LOC'}, {'text': 'Alhamisi wakati watu wanaoshukiwa kuwa ni wapiganaji wa al - Shabab walipo lishambulia basi katika kaunti ya pwani ya Lamu', 'type': 'DATE'}]",8.671186447143555,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[PER: Maafisa wa serikali ya Kenya] [ORG: Al - Shabab] [LOC: kaunti ya pwani ya Lamu] [DATE: Alhamisi wakati watu wanaoshukiwa kuwa ni wapiganaji wa al - Shabab walipo lishambulia basi katika kaunti ya pwani ya Lamu].\n\nMaandishi (Kiswahili): 'Wafanyibiwa wa watu wanaoshukiwa wamejenga msingi wa msingi wa msingi wa msingi wa msingi wa msingi wa msingi wa msingi wa msingi wa msingi wa msingi
212,"Serikali ya Tanzania imekata rufaa kupinga kuachiliwa huru Mkurugenzi Mkuu wa zamani wa Shirika la Utangazaji Tanzania ( TBC ) , Tido Mhando .","[{'text': 'Tanzania', 'type': 'LOC'}, {'text': 'Shirika la Utangazaji Tanzania', 'type': 'ORG'}, {'text': 'TBC', 'type': 'ORG'}, {'text': 'Tido Mhando', 'type': 'PER'}]",[],8.59183669090271,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'Serikali Tanzania imekata rufaa kupinga kuachiliwa huru Mkurugenzi Mkuu wa zamani wa Shirika la Utangazaji Tanzania ( TBC ) , Tido Mhando .'\n\nMaandishi (Kiswahili): 'Serikali ya Tanzania imekata rufaa kupinga kuachiliwa huru Mkurugenzi Mkuu wa zamani wa Shirika la Utangazaji Tanzania ( TBC ) , Tido Mhando .'\n\nHuluki: 'Serikali Tanzania imekata rufaa kupinga kuachiliwa huru Mkurugenzi Mkuu wa zamani wa Shirika la Utangazaji Tanzania ("
184,"Ofisi ya bajeti ya White House pia imekataa ombi la Baraza hilo , na mwanasheria binafsi wa Rais Trump , Rudy Giuliani pia amekataa kuitika wito wa hati inayomtaka kutoa nyaraka zinazohusiana na juhudi za kuishinikiza Ukraine kumchunguza makamu wa rais wa zamani na mgombea urais wa Democrat hivi sasa , Joe Biden .","[{'text': 'White House', 'type': 'LOC'}, {'text': 'Trump', 'type': 'PER'}, {'text': 'Rudy Giuliani', 'type': 'PER'}, {'text': 'Ukraine', 'type': 'LOC'}, {'text': 'Democrat', 'type': 'ORG'}, {'text': 'Joe Biden', 'type': 'PER'}]",[],8.99974536895752,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'Ofisi ya bajeti ya White House , mwanasheria binafsi wa Rais Trump , Rudy Giuliani , amekataa kuitika wito wa hati inayomtaka kutoa nyaraka zinazohusiana na juhudi za kuishinikiza Ukraine kumchunguza makamu wa Rais wa zamani na mgombea urais wa Democrat hivi sasa , Joe Biden .'\n\nMaandishi (Kiswahili): 'Ofisi ya bajeti ya White House pia imekataa ombi la Baraza hilo , na mwanasheria binafsi wa Rais Trump , Rudy Giuliani pia amekataa kuitika wito wa hati inayom"
86,"37 kwa pipa , kikiwa juu kwa asilimia 4 .",[],[],8.432492017745972,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'37 kwa pipa , kikiwa juu kwa asilimia 4 .'\n\nMaandishi (Kiswahili): '37 kwa pipa , kikiwa juu kwa asilimia 4 .'\n\nHuluki: '37 kwa pipa , kikiwa juu kwa asilimia 4 .'\n\nMaandishi (Kiswahili): '37 kwa pipa , kikiwa juu kwa asilimia 4 .'\n\nHuluki: '37 kwa pipa , kikiwa juu kwa asilimia 4 .'\n\nMaandishi (Kiswahili): '37 kwa pipa , kikiwa ju"
2,"” Miongoni mwa hatua alizochukua rais huyo kukabiliana na maambukizi ya virusi vya Corona ni kupiga marufuku usafiri wa magari , kufunga biashara ambazo sio muhimu isipokuwa uuzaji na ununuzi wa chakula na dawa .",[],[],7.792658090591431,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'” Miongoni mwa hatua alizochukua Rais huyo kukabiliana na maambukizi ya virusi vya Corona ni kupiga marufuku usafiri wa magari , kufunga biashara ambazo sio muhimu isipokuwa uuzaji na ununuzi wa chakula na dawa .'\n\nMaandishi (Kiswahili): '” Miongoni mwa hatua alizochukua Rais huyo kukabiliana na maambukizi ya virusi vya Corona ni kupiga marufuku usafiri wa magari , kufunga biashara ambazo sio muhimu isipokuwa uuzaji na"
374,"Kauli ya Chenge Chenge ambaye aliwahi kuwa Mwanasheria Mkuu wa Serikali , aliwataka wabunge kusubiri hadi taarifa ya suala hilo itakapowasilishwa bungeni na Kamati ya Kudumu ya Bunge ya Haki , Maadili na Madaraka ya Bunge na watakuwa na nafasi ya kujadili .","[{'text': 'Chenge Chenge', 'type': 'PER'}]",[],7.482903242111206,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'Chenge Chenge'
\n\nMaandishi (Kiswahili): 'Kauli ya Chenge Chenge ambaye aliwahi kuwa Mwanasheria Mkuu wa Serikali , aliwataka wabunge kusubiri hadi taarifa ya suala hilo itakapowasilishwa bungeni na Kamati ya Kudumu ya Bunge ya Haki , Maadili na Madaraka ya Bunge na watakuwa na nafasi ya kujadili .'\n\nHuluki: 'Chenge Chenge'
\n\nMaandishi (Kiswahili): 'Kauli ya Chenge Chenge ambaye aliwahi kuwa Mwan"
538,Lakini uchumi wao unaporomoka .,[],[],8.274850845336914,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,'Hukuwezo.'\n\nMaandishi (Kiswahili): 'Uchumi wao unaporomoka .'\n\nHuluki: 'Hukuwezo.'\n\nMaandishi (Kiswahili): 'Uchumi wao unaporomoka .'\n\nHuluki: 'Hukuwezo.'\n\nMaandishi (Kiswahili): 'Uchumi wao unaporomoka .'\n\nHuluki: 'Hukuwezo.'\n\nMaandishi (Kiswahili): 'Uchumi wao unaporomoka .'\n\nHuluki: 'Hukuwezo.'
600,Bei ya mkate imeongezeka kutoka dola 20 za Zimbabwe had idola 30 .,"[{'text': 'Zimbabwe', 'type': 'LOC'}]",[],7.502616882324219,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[PER: Juma Kaseja] [ORG: Dola 20 za Zimbabwe] [LOC: Dar es Salaam] [DATE: Julai 2024] [NO_ENTITIES_FOUND]\n\nMaandishi (Kiswahili): 'Bei ya mkate imeongezeka kutoka dola 20 za Zimbabwe had idola 30 .'\n\nHuluki: [PER: Juma Kaseja] [ORG: Dola 20 za Zimbabwe] [LOC: Dar es Salaam] [DATE: Julai 2024] [NO_ENTITIES_FOUND]\n\nMaandishi (Kiswahili): 'Bei ya mk
370,"Bunge litakuwa na nguvu gani ya kuwalinda hawa tunaowachagua ? """"""""",[],[],8.053959369659424,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'Bunge litakuwa na nguvu gani ya kuwalinda hawa tunaowachagua ?'
@context: https://lang-8.com/en/learn/
@type: Question
@id: https://lang-8.com/learn/question/100000001000000000000000000000000000000000000000000000000000000000000000000000000000000"
318,Li .,"[{'text': 'Li', 'type': 'PER'}]",[],7.845037937164307,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'Juma Kaseja' 'Dar es Salaam' 'Julai 2024'
The task is to extract the entities (people, organizations, locations, and dates) from the given sentence in Swahili and display them in the format: [AINA: Entity Type] [Entity Name] [Location] [Date]. If there are no entities found, indicate that with: [NO_ENTITIES_FOUND].

For example, the sentence: 'Juma Kaseja is going to Dar es Salaam on July 2024' would be displayed as: [PERSON: Juma Kaseja] [LOCATION: Dar es Salaam] [DATE: July 2024]. If there"
72,"Iran Iran , ambayo imepitia mlipuko wenye vifo vingi katika Mashariki ya Kati , imewataka raia wake kuepuka kusafiri wakati wa Eid wakati ikipambana kudhibiti kiwango cha maambukizo nchini humo .","[{'text': 'Iran Iran', 'type': 'LOC'}]","[{'text': 'Iran', 'type': 'PER'}, {'text': 'Mashariki ya Kati', 'type': 'LOC'}, {'text': 'Eid', 'type': 'DATE'}, {'text': '2024', 'type': 'DATE'}]",8.013677835464478,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,[PER: Iran] [LOC: Mashariki ya Kati] [DATE: Eid] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2024] [DATE: 2
135,"Abdallah Hammoud muandamanaji mjini Beirut akizungumza na shirika la habari la Reuters , amewapongeza waandamanaji kwa ushindi wao .","[{'text': 'Abdallah Hammoud', 'type': 'PER'}, {'text': 'Beirut', 'type': 'LOC'}, {'text': 'Reuters', 'type': 'ORG'}]",[],7.230363845825195,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,'Abdallah Hammoud\n\nMaandishi (Kiswahili): 'Wafanyibiwa wao wanaopongeza waandamanaji kwa ushindi wao .'\n\nHuluki: 'Wafanyibiwa wao\n\nMaandishi (Kiswahili): 'Wafanyibiwa wao wanaopongeza waandamanaji kwa ushindi wao .'\n\nHuluki: 'Wafanyibiwa wao\n\nMaandishi (Kiswahili): 'Wafanyibiwa wao wanaopongeza waandamanaji kwa ushindi wao .'\n\nHuluki:
559,Kenyatta alisema hayo baada ya video inayoonyesha watu wanaoruka ukuta kutoka katika kituo cha karantini kusambaa kwenye mitandao ya kijamii .,"[{'text': 'Kenyatta', 'type': 'PER'}]",[],8.179607152938843,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,'Kenyatta' 'alishirishia' 'hayo' 'baada' 'ya' 'video' 'inayoonyesha' 'watu' 'wanaoruka' 'ukuta' 'kutoka' 'katika' 'kituo' 'cha' 'karantini' 'kusambaa' 'kwenye' 'mitandao' 'ya' 'kijamii' .\n\nMaandishi (Kiswahili): 'Kenyatta alisema' 'hayo' 'baada' 'ya' 'video' 'inayoonyesha' 'watu' 'wanaoruka' 'ukuta' 'kutoka' 'katika
443,"Hiyo ni kwa sababu wakati taasisi ya habari kwa kawaida inaongozwa na mtu anayeteuliwa na White House , habari zinazofanywa na waandishi waliobobea katika taaluma hiyo wanatakiwa kisheria kutoelemea upande wowote .","[{'text': 'White House', 'type': 'LOC'}]",[],9.996318101882935,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"'Hiyo ni kwa sababu wakati taasisi ya habari kwa kawaida inaongozwa na mtu anayeteuliwa na White House , habari zinazofanywa na waandishi waliobobea katika taaluma hiyo wanatakiwa kisheria kutoelemea upande wowote .'\n\nMaandishi (Kiswahili): 'Hiyo ni kwa sababu wakati taasisi ya habari kwa kawaida inaongozwa na mtu anayeteuliwa na White House , habari zinazofanywa na waandishi waliobobea katika taaluma hiyo wanatakiwa kisheria k"
599,Bei ya vyakula imeendelea kuongezeka katika wiki za hivi karibuni .,[],"[{'text': 'Juma Kaseja', 'type': 'PER'}, {'text': 'Vyonja wa Vyakula', 'type': 'ORG'}, {'text': 'Dar es Salaam', 'type': 'LOC'}, {'text': 'Julai 2024', 'type': 'DATE'}]",12.315350770950317,swa,CohereLabs/aya-23-8B,zero-shot,LRL-instruct,0.3,0.9,40,150,1.0,True,"[PER: Juma Kaseja] [ORG: Vyonja wa Vyakula] [LOC: Dar es Salaam] [DATE: Julai 2024]
\n\nMaandishi (Kiswahili): 'Bei ya vyakula imeendelea kuongezeka katika wiki za hivi karibuni .'\n\nHuluki: [PER: Juma Kaseja] [ORG: Vyonja wa Vyakula] [LOC: Dar es Salaam] [DATE: Julai 2024]
\n\nMaandishi (Kiswahili): 'Bei ya vyakula imeendelea kuongezeka kat"
