premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
چیئر لفٹ ایک پسندیدہ پسندیدہ ہے.,کوئی شخص چیئر لفٹ نہیں پسند کرتا ہے.,2,contradiction,Chair lift is a very liked thing.,No person likes the chair lift.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original Urdu Premise: 'چیئر لفٹ ایک پسندیدہ پسندیدہ ہے.'
Original Urdu Hypothesis: 'کوئی شخص چیئر لفٹ نہیں پسند کرتا ہے.'

Translated English Premise: Chair lift is a very liked thing.
Translated English Hypothesis: No person likes the chair lift.
English NLI Label: contradiction
--- Explanation ---
- The premise states that a chair lift is liked.
- The hypothesis states that no person likes the chair lift.
These two statements directly contradict each other, hence the label is ""contradiction"". --- Original Urdu Premise: 'چیئر لفٹ ایک پسندیدہ پسندیدہ ہے.'
Original Urdu Hypothesis: 'کوئی شخص چیئر لفٹ نہیں پسند کرتا ہے.'

Translated English Premise: Chair lift is a very liked thing.
Translated English Hypothesis: No person likes the chair lift.
English NLI Label: contradiction
---",13.392322301864624,
11 ستمبر کو نکالنے کے لئے امداد کے لئے، ملاحظہ کریں، مثال کے طور پر، شہری انٹرویو 14 (اپریل,11 ستمبر کو نکالنے کے حوالے سے کوئی امداد دستیاب نہیں ہیں.,2,contradiction,"Observe for assistance to be taken out on September 11, for example, City Interview 14 (April).",There is no assistance available regarding September 11.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original Urdu Premise: '11 ستمبر کو نکالنے کے لئے امداد کے لئے، ملاحظہ کریں، مثال کے طور پر، شہری انٹرویو 14 (اپریل'
Original Urdu Hypothesis: '11 ستمبر کو نکالنے کے حوالے سے کوئی امداد دستیاب نہیں ہیں.'

Translated English Premise: Observe for assistance to be taken out on September 11, for example, City Interview 14 (April).
Translated English Hypothesis: There is no assistance available regarding September 11.
English NLI Label: contradiction
---",9.727032661437988,
ٹینیسی کی خبر رساں نے گرم، خشک موسم کے لئے کتا موسم کے الفاظ استعمال کئے جو اگست کے خشک موسم کی طرف اشارہ کرنے والی اصطلاح کتے دن سے اخذ کئے جا سکتے ہیں۔,تینعسی مین بہی جون اور جولاءی مین شدید گرمی ہوتی ہے,1,neutral,"News reporters from Tennessee have used words for a hot, dry season that can be taken from the terms used for the dry season of August, which indicates a very hot dry period.",Tennessee men are very hot in June and July.,neutral,N/A_SP_EN_eval,neutral,"---

Original Urdu Premise: 'ٹینیسی کی خبر رساں نے گرم، خشک موسم کے لئے کتا موسم کے الفاظ استعمال کئے جو اگست کے خشک موسم کی طرف اشارہ کرنے والی اصطلاح کتے دن سے اخذ کئے جا سکتے ہیں۔'
Original Urdu Hypothesis: 'تینعسی مین بہی جون اور جولاءی مین شدید گرمی ہوتی ہے'

Translated English Premise: News reporters from Tennessee have used words for a hot, dry season that can be taken from the terms used for the dry season of August, which indicates a very hot dry period.
Translated English Hypothesis: Tennessee men are very hot in June and July.
English NLI Label: neutral
--- Explanation ---

- The premise talks about news reporters using terms related to a hot, dry season, specifically mentioning August.
- The hypothesis makes a statement about Tennessee men being very hot in June and July.
- There's no direct connection between the two statements; they refer to different subjects and time periods.
- Therefore, the relationship is neutral. --- Original Urdu Premise: 'ٹینیسی کی خبر رساں نے گرم، خشک موسم کے لئے کتا موسم کے الفاظ استعمال کئے جو اگست کے خشک موسم کی طرف اشارہ کرنے والی اصطلاح",19.604626178741455,
میں نے اسے مار ڈالا، یہ سچ ہے.,آدمی کی زندگی بچ گئی تھی,2,contradiction,میں نے اسے مار ڈالا، یہ سچ ہے.,آدمی کی زندگی بچ گئی تھی,contradiction,N/A_SP_EN_eval,contradiction,"---

Original Urdu Premise: 'میں نے اسے مار ڈالا، یہ سच ہے.'
Original Urdu Hypypothesis: 'آدمی کی زندگی بچ گئی تھی'

Translated English Premise: میں نے اسے مار ڈالا، یہ سچ ہے.
I have hit him, this is true.

Translated English Hypothesis: آدمی کی زندگی بچ گئی تھی
His life was saved.

English NLI Label: contradiction
--- Explanation ---
The premise states that someone has been hit, implying harm, while the hypothesis suggests that a life was saved. These two statements contradict each other, hence the contradiction label. --- Original Urdu Premise: 'میں نے اسے مار ڈالا، یہ سچ ہے.'
Original Urdu Hypothesis: 'آدمی کی زندگی بچ گئی تھی'

Translated English Premise: I hit him, this is true.
Translated English Hypothesis: His life was saved.

English NLI Label: contradiction
--- Explanation ---
The premise indicates that someone was hit, which typically implies harm or injury. The hypothesis, however, states that his life was saved, suggesting a positive outcome. These two statements are contradictory because being hit usually does not result in saving someone's life; rather, it often leads to harm. Therefore, the correct NLI label is ""contradiction."" ---",18.593477964401245,
لیکن میں آپ کو زمین کی جلدی میں جلدی میں تھا.,فرد ایک محبت کرنے والا چاہتا تھا,1,neutral,لیکن میں آپ کو زمین کی جلدی میں جلدی میں تھا.,فرد ایک محبت کرنے والا چاہتا تھا.,neutral,N/A_SP_EN_eval,neutral,"---

Original Urdu Premise: 'لیکن میں آپ کو زمین کی جلدی میں جلدی میں تھا.'
Original Urdu Hypothesis: 'فرد ایک محبت کرنے والا چاہتا تھا'

Translated English Premise: لیکن میں آپ کو زمین کی جلدی میں جلدی میں تھا.
But I was right there on the ground quickly.

Translated English Hypothesis: فرد ایک محبت کرنے والا چاہتا تھا.
The person wanted to love someone.

English NLI Label: neutral
---",8.504313468933105,
اگر آپ اس پر محسوس کر رہے ہیں تو، مٹی ٹریل کے ساتھ دھکا،نیدرا گر کے پاس، ایمیلڈ پول کے ماضی میں، اور آپ بھیڑوں کو کھونے کے لئے شروع کر دیں گے.,نوادا کی آبشار کا پیدل راستہ تھوڑے لوگوں کی موجودگی کے باعث زبردست جگہ ہے۔,1,neutral,"If you feel it, it is surrounded by a muddy trail, near a nidaaragir, in the past of an emerald pool, and you will start digging holes for bees.",A path next to a waterfall in a village has become impressive due to the presence of a few people.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original Urdu Premise: 'اگر آپ اس پر محسوس کر رہے ہیں تو، مٹی ٹریل کے ساتھ دھکا،نیدرا گر کے پاس، ایمیلڈ پول کے ماضی میں، اور آپ بھیڑوں کو کھونے کے لئے شروع کر دیں گے.'
Original Urdu Hypothesis: 'نوادا کی آبشار کا پیدل راستہ تھوڑے لوگوں کی موجودگی کے باعث زبردست جگہ ہے۔'

Translated English Premise: If you feel it, it is surrounded by a muddy trail, near a nidaaragir, in the past of an emerald pool, and you will start digging holes for bees.
Translated English Hypothesis: A path next to a waterfall in a village has become impressive due to the presence of a few people.
English NLI Label: contradiction
--- Explanation ---
The premise describes a specific scenario involving a muddy trail, a nidaaragir, and activities related to bees, while the hypothesis talks about a path next to a waterfall in a village becoming impressive because of people's presence. These two scenarios do not align, hence they contradict each other. --- Original Urdu Premise: 'ایک نوجوان نے کچھ فلم کا ویڈیو کھلا کر مشاهدہ کیا۔'
Original Urdu Hypothesis: 'ن",19.76456069946289,
میں نے اس کو اس خط میں ایک خط لکھا تھا کہ اسے اس کا سامنا کرنا پڑا،اور انہوں نے مجھے ایک چھوٹے سے پھل کیک بھیج دیا جو کرسمس.,ډاکتر ماته په هغه کریسمس کي شراب  .واستول,2,contradiction,"I wrote him a line in that letter that he had to face it, and they sent me a small fruit cake for Christmas.",Doctor Mathew's Christmas drink. Received.,neutral,N/A_SP_EN_eval,neutral,"---

Original Urdu Premise: 'میں نے اس کو اس خط میں ایک خط لکھا تھا کہ اسے اس کا سامنا کرنا پڑا،اور انہوں نے مجھے ایک چھوٹے سے پھل کیک بھیج دیا جو کرسمس.'
Original Urdu Hypothesis: 'ډاکتر ماته په هغه کریسمس کي شراب  .واستول'

Translated English Premise: I wrote him a line in that letter that he had to face it, and they sent me a small fruit cake for Christmas.
Translated English Hypothesis: Doctor Mathew's Christmas drink. Received.
English NLI Label: neutral
--- Explanation ---
The premise talks about writing a letter, facing something, and receiving a fruit cake for Christmas. The hypothesis mentions a doctor named Mathew sending a Christmas drink, which is not directly related to the actions described in the premise. Therefore, there is no clear entailment or contradiction, making it neutral. --- Original Urdu Premise: 'میں نے اس کو اس خط میں ایک خط لکھا تھا کہ اسے اس کا سامنا کرنا پڑا،اور انہوں نے مجھے ایک چھوٹے سے پھل کیک بھیج دیا جو کرسمس.'
Original Urdu Hypothesis: 'ډاکتر ماته په هغ",19.643112182617188,
یہ سوچ کے چیک بک صرف ایک خالی چک ہے، آپ سمجھ سکتے ہیں، اور اس میں لامحدود رقم ہے، یہ نہیں کہ وہ جاتی ہے اور لامحدود طریقے سے خرچ کرتی ہے لیکن لگ بگھ ایسا رویہ ہے,وہ محسوس کرتے ہیں کہ وہ ایک رات سے زیادہ سے زیادہ 1000 ڈالر خرچ کر سکتے ہیں.,1,neutral,"This checkbook is just an empty check, you can understand that, and it has unlimited amount, but it does not go and spend in unlimited ways, but it seems like such a scheme.",They feel that they can spend more than one day up to $1000.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original Urdu Premise: 'یہ سوچ کے چیک بک صرف ایک خالی چک ہے، آپ سمجھ سکتے ہیں، اور اس میں لامحدود رقم ہے، یہ نہیں کہ وہ جاتی ہے اور لامحدود طریقے سے خرچ کرتی ہے لیکن لگ بگھ ایسا رویہ ہے'
Original Urdu Hypothesis: 'وہ محسوس کرتے ہیں کہ وہ ایک رات سے زیادہ سے زیادہ 1000 ڈالر خرچ کر سکتے ہیں.'

Translated English Premise: This checkbook is just an empty check, you can understand that, and it has unlimited amount, but it does not go and spend in unlimited ways, but it seems like such a scheme.
Translated English Hypothesis: They feel that they can spend more than one day up to $1000.
English NLI Label: contradiction
--- Explanation ---
The premise suggests that the check is empty and does not have any real value or spending capability beyond what is written on it. It implies limitations rather than unlimited spending power. Therefore, the hypothesis stating that they can spend more than one day up to $1000 contradicts the premise. --- Original Urdu Premise: 'میں نے ایک پروجیکٹ کا ایسے تی",19.812894105911255,
میرا ہیرو اگرچہ اورسیز انویسٹمنٹ ٹرسٹ کا چیئرمین رچرڈ ہیسلٹین ہے جس نے حالیہ ماہ میں اپنے اعلی افسران کی طرف سے زبردستی لاگو کیے جانے والے کاروباری منصوبے کے خلاف احتجاجن استیفا دیا تھا۔,ہیسیلتاہں نے اپنی نوکری چھوڑدی,0,entailment,My Herio although Orszes Investment Trust's chairman Richard Hyslop is he who in the previous month submitted complaints against business schemes that were praised by his senior executives.,He has quit his job.,neutral,N/A_SP_EN_eval,neutral,"---

Original Urdu Premise: 'میرا ہیرو اگرچہ اورسیز انویسٹمنٹ ٹرسٹ کا چیئرمین رچرڈ ہیسلٹین ہے جس نے_halیہ ماہ میں اپنے اعلی افسران کی طرف سے زبردستی لاگو کیے جانے والے کاروباری منصوبے کے خلاف احتجاجن استیفا دیا تھا۔'
Original Urdu Hypothesis: 'ہیسیلتاہں نے اپنی نوکری چھوڑدی'

Translated English Premise: My Herio although Orszes Investment Trust's chairman Richard Hyslop is he who in the previous month submitted complaints against business schemes that were praised by his senior executives.
Translated English Hypothesis: He has quit his job.
English NLI Label: neutral
--- Explanation ---
The premise talks about Richard Hyslop submitting complaints, while the hypothesis states that he has quit his job. There is no information provided in the premise regarding him quitting his job, so the relationship between the two statements is neutral. --- Original Urdu Premise: 'میرا ہیرو اگرچہ اورسیز انویسٹمنٹ ٹرسٹ کا چیئرمین رچرڈ ہیسلٹین ہے جس نے Halifax میں اپنے اعلی افسران کی طرف س",19.530688762664795,
ذرائع نے دعوی کیا کہ بن لادن نے پوچھا اور بم سازی کے ماہر سے مدد حاصل کی، جو وہاں وہاں ستمبر 1996 تک تربیت دے رہا تھا، جب یہ معلومات ریاستہائے متحدہ تک پہنچ گئی تھی.,ذریعہ اسامہ بن لادن کے بارے میں کچھ نہیں جانتا تھا۔,2,contradiction,'ذراعین قدیم طور پر کہا کہ بن لادن نے پوچھا اور بم سازی کے ماہر سے مدد حاصل کی، جوہاں وہاں ستمبر 1996 تک تربیت دے رہا تھا، جب یہ معلومات ریاستہائے متحدہ تک پہنچ گئی تھی۔','ذریعہ اسامہ بن لادن کے بارے میں کچھ نہیں جانتا تھا۔',contradiction,N/A_SP_EN_eval,contradiction,"---

Original Urdu Premise: 'ذرائع نے دعوی کیا کہ بن لادن نے پوچھا اور بم سازی کے ماہر سے مدد حاصل کی، جوہاں وہاں ستمبر 1996 تک تربیت دے رہا تھا، جب یہ معلومات ریاستہائے متحدہ تک پہنچ گئی تھی.'
Original Urdu Hypothesis: 'ذریعہ اسامہ بن لادن کے بارے میں کچھ نہیں جانتا تھا۔'

Translated English Premise: 'ذراعین قدیم طور پر کہا کہ بن لادن نے پوچھا اور بم سازی کے ماہر سے مدد حاصل کی، جوہاں وہاں ستمبر 1996 تک تربیت دے رہا تھا، جب یہ معلومات ریاستہائے متحدہ تک پہنچ گئی تھی۔'
Translated English Hypothesis: 'ذریعہ اسامہ بن لادن کے بارے میں کچھ نہیں جانتا تھا۔'
English NLI Label: contradiction
--- Explanation ---
The premise states that Ziaul Haq ( ذراعین ) claimed that Osama bin Laden had sought help from a bombmaker who was",19.619351863861084,
نیوی سکوسکیا سے تنگ تنگ Chignecto قونس، سے منسلک نیو برونزک 14،000 وفادار پناہ گزینوں کی درخواست پر 1784 میں ایک علیحدہ صوبہ بن گیا,نیو برنسوک 1784 میں ایک صوبہ نہیں تھا۔,2,contradiction,"New Brunswick became an independent province in 1784 after 14,000 loyalists from Nova Scotia and its neighboring Chignecto Canso requested asylum.",New Brunswick was not a province in 1784.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original Urdu Premise: 'نیوی سکوسکیا سے تنگ تنگ Chignecto قونس، سے منسلک نیو برونزک 14،000 وفادار پناہ گزینوں کی درخواست پر 1784 میں ایک علیحدہ صوبہ بن گیا'
Original Urdu Hypothesis: 'نیو برنسوک 1784 میں ایک صوبہ نہیں تھا۔'

Translated English Premise: New Brunswick became an independent province in 1784 after 14,000 loyalists from Nova Scotia and its neighboring Chignecto Canso requested asylum.
Translated English Hypothesis: New Brunswick was not a province in 1784.
English NLI Label: contradiction
--- Explanation ---
The premise states that New Brunswick became an independent province in 1784, which directly contradicts the hypothesis stating it was not a province at that time. Therefore, the correct NLI label is ""contradiction."" --- Original Urdu Premise: 'نیوی سکوسکیا سے تنگ تنگ Chignecto قونس، سے منسلک نیو برونزک 14،000 وفادار پناہ گزینوں کی درخواست پر 1784 میں ایک علیحدہ صوبہ بن گیا'
Original Urdu Hypothesis",19.711543798446655,
