premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
The chairlift is a great favourite.,No one likes the chairlift.,2,contradiction,The chairlift is a great favorite.,No one likes the chairlift.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The chairlift is a great favorite.

Translated English Hypothesis: No one likes the chairlift.

English NLI Label: Contradiction",2.39615797996521,
"For aids to the September 11 evacuation, see, e.g., Civilian interview 14 (Apr.",There are no aids available with regards to the September 11 evacuation.,2,contradiction,"For aids to the September 11 evacuation, see, for example, the civilian interview from April 14.",There are no aids available regarding the September 11 evacuation.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: For aids to the September 11 evacuation, see, for example, the civilian interview from April 14.

Translated English Hypothesis: There are no aids available regarding the September 11 evacuation. 

English NLI Label: Contradiction",3.877997636795044,
"'  A Tennessee informant used dog weather for `hot, rainless weather,' which may derive from the expression dog days referring to dry August weather.",June and July are also very hot in Tennessee.,1,neutral,"A Tennessee informant used the term ""dog weather"" to describe hot, rainless weather, which may be derived from the expression ""dog days,"" referring to the dry August weather.",June and July are also very hot in Tennessee.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: A Tennessee informant used the term ""dog weather"" to describe hot, rainless weather, which may be derived from the expression ""dog days,"" referring to the dry August weather.

Translated English Hypothesis: June and July are also very hot in Tennessee.

English NLI Label: Entailment",4.100257635116577,
"I killed him, it is true.",The man's life was spared.,2,contradiction,"I killed him, it is true.",The man's life was spared.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I killed him, it is true.

Translated English Hypothesis: The man's life was spared.

English NLI Label: Contradiction",2.547335386276245,
But I was in haste to land you.,The person wanted a lover.,1,neutral,But I was in haste to land you.,The person wanted a lover.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: But I was in haste to land you.

Translated English Hypothesis: The person wanted a lover.

English NLI Label: Neutral.",2.4472124576568604,
"If you're feeling up to it, push on along the Mist Trail, past Emerald Pool, to Nevada Fall, and you'll begin to lose the crowds.",Nevada Falls is a great hike with a few people on it.,1,neutral,"If you're feeling up to it, push on along the Mist Trail, past Emerald Pool, to Nevada Fall, and you'll begin to lose the crowds.",Nevada Falls is a great hike with a few people on it.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: If you're feeling up to it, push on along the Mist Trail, past Emerald Pool, to Nevada Fall, and you'll begin to lose the crowds.

Translated English Hypothesis: Nevada Falls is a great hike with a few people on it.

English NLI Label: Contradiction",4.756519794464111,
"I reported this in a letter to Dr.  it seemed to amuse him, and he sent me a small fruitcake that Christmas.",The doctor sent me a bottle of wine that Christmas.,2,contradiction,"I reported this in a letter to Dr. It seemed to amuse him, and he sent me a small fruitcake that Christmas.",The doctor sent me a bottle of wine that Christmas.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I reported this in a letter to Dr. It seemed to amuse him, and he sent me a small fruitcake that Christmas.

Translated English Hypothesis: The doctor sent me a bottle of wine that Christmas.

English NLI Label: Contradiction",4.032464504241943,
the sense that the checkbook is just a blank check you know and it's unlimited funds not that she goes out and spends it unlimitedly but it's almost that attitude,She feels like she can spend more than $1000 a night.,1,neutral,"""The checkbook seems to be seen as a way to spend without limit, despite not actually having unlimited funds. It's almost as if the person thinks they can afford anything.""","""She believes she can spend liberally, up to a thousand dollars or more, without restriction.""",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: ""The checkbook seems to be seen as a way to spend without limit, despite not actually having unlimited funds. It's almost as if the person thinks they can afford anything.""

Translated English Hypothesis: ""She believes she can spend liberally, up to a thousand dollars or more, without restriction.""

English NLI Label: Entailment",5.126413822174072,
"My hero, though, is Richard Heseltine, the chairman of the Overseas Investment Trust, who resigned earlier this month in opposition to the business plan forced on him by his superiors.",Heseltine quit his job.,0,entailment,"My hero, though, is Richard Heseltine, the chairman of the Overseas Investment Trust, who resigned earlier this month in opposition to the business plan forced on him by his superiors.",Heseltine quit his job.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: My hero, though, is Richard Heseltine, the chairman of the Overseas Investment Trust, who resigned earlier this month in opposition to the business plan forced on him by his superiors.

Translated English Hypothesis: Heseltine quit his job.

English NLI Label: Entailment",4.941424369812012,
"The source claimed that Bin Ladin asked for and received assistance from the bomb-making expert, who remained there giving training until September 1996, which is when the information was passed to the United States.",The source knew nothing about Bin Laden.,2,contradiction,"The source claimed that Bin Ladin asked for and received assistance from the bomb-making expert, who remained there giving training until September 1996, which is when the information was passed to the United States.",The source knew nothing about Bin Laden.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The source claimed that Bin Ladin asked for and received assistance from the bomb-making expert, who remained there giving training until September 1996, which is when the information was passed to the United States.

Translated English Hypothesis: The source knew nothing about Bin Laden.

English NLI Label: Contradiction",4.7278151512146,
"Linked to Nova Scotia by the narrow Chignecto Isthmus, New Brunswick became a separate province in 1784 at the demand of 14,000 Loyalist refugees.",New Brunswick was not a province in 1784.,2,contradiction,"Linked to Nova Scotia by the narrow Chignecto Isthmus, New Brunswick became a separate province in 1784 at the demand of 14,000 Loyalist refugees.",New Brunswick was not a province in 1784.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Linked to Nova Scotia by the narrow Chignecto Isthmus, New Brunswick became a separate province in 1784 at the demand of 14,000 Loyalist refugees.

Translated English Hypothesis: New Brunswick was not a province in 1784.

English NLI Label: contradiction",4.9241063594818115,
They stressed that constant vigilance was needed to ensure that controls remained appropriate--addressing current risks and not unnecessarily hindering operations--and that individuals who used and maintained information systems complied with organizational policies.,They said it was important to be vigilent when it came to the news factory controls.,1,neutral,They emphasized that constant vigilance was necessary to ensure that controls were kept appropriate—addressing present dangers and not unduly hampering activities—and that those who employed and sustained information systems abided by organizational guidelines.,They asserted that it was crucial to remain vigilant regarding news factory controls.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: They emphasized that constant vigilance was necessary to ensure that controls were kept appropriate—addressing present dangers and not unduly hampering activities—and that those who employed and sustained information systems abided by organizational guidelines.

Translated English Hypothesis: They asserted that it was crucial to remain vigilant regarding news factory controls.

English NLI Label: Entailment",5.175948143005371,
If there was anything I could do.,I knew there was nothing i could do.,2,contradiction,If there was anything I could do.,I knew there was nothing I could do.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: If there was anything I could do.

Translated English Hypothesis: I knew there was nothing I could do.

English NLI Label: contradiction",2.4388673305511475,
Much has been made of hiring Michael Apted to bring a more human touch to the series.,Michael Apted was hired to add a personal quality to the series.,0,entailment,Much has been made of hiring Michael Apted to bring a more human touch to the series.,Michael Apted was hired to add a personal quality to the series.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Much has been made of hiring Michael Apted to bring a more human touch to the series.

Translated English Hypothesis: Michael Apted was hired to add a personal quality to the series.

English NLI Label: Entailment",3.6015443801879883,
"In appreciation for your contribution $100 or more to the campaign, you and a guest are invited to attend a special reception on Thursday, March 23,2000 from 5:30- 8:00 PM in Herron Hall.",You and a guest will be invited to attend a special reception if you donate $100 or more to the campaign.,0,entailment,"In appreciation for your contribution of $100 or more to the campaign, you and a guest are invited to attend a special reception on Thursday, March 23, 2000, from 5:30 to 8:00 PM in Herron Hall.",You and a guest will be invited to attend a special reception if you donate $100 or more to the campaign.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: In appreciation for your contribution of $100 or more to the campaign, you and a guest are invited to attend a special reception on Thursday, March 23, 2000, from 5:30 to 8:00 PM in Herron Hall.

Translated English Hypothesis: You and a guest will be invited to attend a special reception if you donate $100 or more to the campaign.

English NLI Label: Entailment",6.779586553573608,
You'll see videos of Anne's story and of Amsterdam under occupation along with photographs and artifacts of the time.,You will not see photographs.,2,contradiction,"You'll see videos of Anne's story and of Amsterdam under occupation, along with photographs and artifacts of the time.",You will not see photographs.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: You'll see videos of Anne's story and of Amsterdam under occupation, along with photographs and artifacts of the time.

Translated English Hypothesis: You will not see photographs.

English NLI Label: Contradiction",3.4321043491363525,
"In addition, Indiana residents may receive tax benefits through the Indiana tax credit which is applied directly against the bottom line of the state tax return.",Indiana residents get a 50% tax credit if they donate to the theater.,1,neutral,"In addition, Indiana residents may receive tax benefits through the Indiana tax credit, which is applied directly against the bottom line of the state tax return.",Indiana residents get a 50% tax credit if they donate to the theater.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: In addition, Indiana residents may receive tax benefits through the Indiana tax credit, which is applied directly against the bottom line of the state tax return.

Translated English Hypothesis: Indiana residents get a 50% tax credit if they donate to the theater.

English NLI Label: Contradiction",5.245145082473755,
"The mayor of Letohrad, the town where Josef Korbel grew up, says he sent Albright three letters in recent years.",Korbel led Letohrad.,0,entailment,"The mayor of Letohrad, the town where Josef Korbel grew up, says he sent Albright three letters in recent years.",Korbel led Letohrad.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: The mayor of Letohrad, the town where Josef Korbel grew up, says he sent Albright three letters in recent years.

Translated English Hypothesis: Korbel led Letohrad.

English NLI Label: Neutral.",2.9999282360076904,
"In an economy with reinvestment, what happens if we can take our advantages of trade and reinvest any excess so that we can create more apples and pears than we had to start with?",We can't trade with anyone around us.,2,contradiction,"In an economy with reinvestment, what happens if we can take our trading advantages and reinvest any excess to create more apples and pears than we started with?",We cannot trade with anyone nearby.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: In an economy with reinvestment, what happens if we can take our trading advantages and reinvest any excess to create more apples and pears than we started with?

Translated English Hypothesis: We cannot trade with anyone nearby.

English NLI Label: Contradiction.",3.346731662750244,
We can continue to strengthen the education of good lawyers.,"We can educate lawyers, I'm sure of it!",0,entailment,We can continue to strengthen the education of good lawyers.,We can educate lawyers; I'm sure of it!,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: We can continue to strengthen the education of good lawyers.

Translated English Hypothesis: We can educate lawyers; I'm sure of it!

English NLI Label: entailment",2.465790271759033,
"The ultimate recipient in Pakistan would then go to the Pakistani hawaladar and receive his money, in rupees, from whatever money the Pakistani hawaladar has on hand.",The ultimate recipient would need to travel to Turkey to get his money.,2,contradiction,"The ultimate recipient in Pakistan would then go to the Pakistani hawaladar and receive his money, in rupees, from whatever money the Pakistani hawaladar has on hand.",The ultimate recipient would need to travel to Turkey to get his money.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The ultimate recipient in Pakistan would then go to the Pakistani hawaladar and receive his money, in rupees, from whatever money the Pakistani hawaladar has on hand.

Translated English Hypothesis: The ultimate recipient would need to travel to Turkey to get his money.

English NLI Label: Contradiction",3.7954912185668945,
The real cause for concern is that HMOs may fail to control costs in the long term.,Everyone appreciates that HMOs will be able to control costs in the long term.,2,contradiction,The real cause for concern is that HMOs may fail to control costs in the long term.,Everyone appreciates that HMOs will be able to control costs in the long term.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The real cause for concern is that HMOs may fail to control costs in the long term.

Translated English Hypothesis: Everyone appreciates that HMOs will be able to control costs in the long term.

English NLI Label: Contradiction",3.5142343044281006,
and it still scared me,I was just a little bit scared.,1,neutral,And it still scared me.,I was just a little bit scared.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: And it still scared me.

Translated English Hypothesis: I was just a little bit scared.

English NLI Label: entailment",2.062429428100586,
oh oh my word well that sounds adventuresome,That sounds like an awful experience.,2,contradiction,"Oh, oh my word! Well, that sounds adventurous!",That sounds like an awful experience.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Oh, oh my word! Well, that sounds adventurous!

Translated English Hypothesis: That sounds like an awful experience.

English NLI Label: Contradiction",2.645577907562256,
"Based on this risk assessment, Centrelink developed a range of specific prevention strategies aimed at educating beneficiaries and employers on income reporting requirements.",Centrelink had a lot of strategies to teach people how to report income because the government was losing a lot of money in mistakes.,1,neutral,"Based on this risk assessment, Centrelink developed a range of specific prevention strategies aimed at educating beneficiaries and employers on income reporting requirements.",Centrelink had a lot of strategies to teach people how to report income because the government was losing a lot of money due to mistakes.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Based on this risk assessment, Centrelink developed a range of specific prevention strategies aimed at educating beneficiaries and employers on income reporting requirements.

Translated English Hypothesis: Centrelink had a lot of strategies to teach people how to report income because the government was losing a lot of money due to mistakes.

English NLI Label: Entailment",4.672671318054199,
"This is extremely important to the long-term survival of elephants in human care, as well as the wild.",There is nothing that can be done to help elephants.,2,contradiction,This is extremely important for the long-term survival of elephants in human care and in the wild.,There is nothing that can be done to help elephants.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: This is extremely important for the long-term survival of elephants in human care and in the wild.

Translated English Hypothesis: There is nothing that can be done to help elephants.

English NLI Label: Contradiction",3.1894075870513916,
We assume a direct linear relationship between volume per capita and pieces per possible,We know there's no connection between volume per capita and pieces per possible.,2,contradiction,We assume a direct linear relationship between volume per capita and pieces per possible.,We know there's no connection between volume per capita and pieces per possible.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: We assume a direct linear relationship between volume per capita and pieces per possible.

Translated English Hypothesis: We know there's no connection between volume per capita and pieces per possible.

English NLI Label: Contradiction",3.5797605514526367,
"At the moment, the thinking is that it's perhaps best to leave these smaller, less developed islands in peace.",People think the islands should be left alone.,0,entailment,"At the moment, the thinking is that it's perhaps best to leave these smaller, less developed islands in peace.",People think the islands should be left alone.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: At the moment, the thinking is that it's perhaps best to leave these smaller, less developed islands in peace.

Translated English Hypothesis: People think the islands should be left alone.

English NLI Label: Entailment",3.487992286682129,
"One thing M. Tesniares hasn't reckoned with, though, is the Anglo-Saxon input.",M. Tesniares performs Anglo-Saxon input.,2,contradiction,"One thing M. Tesniares hasn't reckoned with, though, is the Anglo-Saxon input.",M. Tesniares performs Anglo-Saxon input.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: One thing M. Tesniares hasn't reckoned with, though, is the Anglo-Saxon input.

Translated English Hypothesis: M. Tesniares performs Anglo-Saxon input.

English NLI Label: Entailment",3.731584072113037,
My name is Wade--Lord Julian Wade.,"His name was not Wade but instead, Smith.",2,contradiction,My name is Wade—Lord Julian Wade.,"His name was not Wade but instead, Smith.",contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: My name is Wade—Lord Julian Wade.

Translated English Hypothesis: His name was not Wade but instead, Smith.

English NLI Label: Contradiction",2.4673869609832764,
"It would be extremely difficult for a legal services attorney in California to know whether a client, who has been working in the migrant stream in Arizona, has temporarily crossed the border into Mexico.",The attorney can get the information through the migrant worker network.,1,neutral,"It would be extremely difficult for a legal services attorney in California to know whether a client, who has been working in the migrant stream in Arizona, has temporarily crossed the border into Mexico.",The attorney can get the information through the migrant worker network.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: It would be extremely difficult for a legal services attorney in California to know whether a client, who has been working in the migrant stream in Arizona, has temporarily crossed the border into Mexico.

Translated English Hypothesis: The attorney can get the information through the migrant worker network.

English NLI Label: Neutral.",4.307449579238892,
"Likewise, the statistics in Tables A2 and A3 show that routes with high carrier route volume reside in ZIP Codes with higher levels of household income and education attainment.",High volume areas also have high incomes.,0,entailment,"Likewise, the statistics in Tables A2 and A3 show that routes with high carrier route volume reside in ZIP codes with higher levels of household income and education attainment.",High-volume areas also have high incomes.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Likewise, the statistics in Tables A2 and A3 show that routes with high carrier route volume reside in ZIP codes with higher levels of household income and education attainment.

Translated English Hypothesis: High-volume areas also have high incomes.

English NLI Label: Entailment",4.041458368301392,
And she was always there for us,She gave us all the money we needed.,1,neutral,And she was always there for us.,She gave us all the money we needed.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: And she was always there for us.

Translated English Hypothesis: She gave us all the money we needed.

English NLI Label: entailment",2.4568288326263428,
"Um, and she said, she said, she said, Baby, she said, You don't understand about life the way I understand about life.",She told me I didn't have a clue how the real world worked and I should follow her.,1,neutral,"""Um, and she said, she said, she said, Baby, she said, You don't understand about life the way I understand about life.""","""She told me I didn't have a clue how the real world worked and I should follow her.""",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: ""Um, and she said, she said, she said, Baby, she said, You don't understand about life the way I understand about life.""

Translated English Hypothesis: ""She told me I didn't have a clue how the real world worked and I should follow her.""

English NLI Label: Entailment",4.473613023757935,
"Property is an endless succession of bubbles in space, or cyberspace, with different people claiming an endless variety of interests in them.",Property is just people saying they own something.,0,entailment,"Property is an endless succession of bubbles in space, or cyberspace, with different people claiming an endless variety of interests in them.",Property is just people saying they own something.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Property is an endless succession of bubbles in space, or cyberspace, with different people claiming an endless variety of interests in them.

Translated English Hypothesis: Property is just people saying they own something.

English NLI Label: Contradiction",3.5314199924468994,
"These workers were not trapped, yet unlike most occupants on the upper floors, they had chosen not to descend immediately after impact.",Some workers thought that the situation wouldn't escalate.,1,neutral,"These workers were not trapped, yet unlike most occupants on the upper floors, they had chosen not to descend immediately after impact.",Some workers thought that the situation wouldn't escalate.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: These workers were not trapped, yet unlike most occupants on the upper floors, they had chosen not to descend immediately after impact.

Translated English Hypothesis: Some workers thought that the situation wouldn't escalate.

English NLI Label: Neutral.",3.678833246231079,
"Nothing underscores the subtle complexities of language more strikingly than the miscommunications that occur among pilots, crew members, and air traffic controllers.",Pilots are always perfect communicators.,2,contradiction,"Nothing underscores the subtle complexities of language more strikingly than the miscommunications that occur among pilots, crew members, and air traffic controllers.",Pilots are always perfect communicators.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Nothing underscores the subtle complexities of language more strikingly than the miscommunications that occur among pilots, crew members, and air traffic controllers.

Translated English Hypothesis: Pilots are always perfect communicators.

English NLI Label: Contradiction",4.044607639312744,
"Yousef managed to escape to Pakistan, but his accomplice, Murad-whom KSM claims to have sent to Yousef with $3,000 to help fund the operation-was arrested and disclosed details of the plot while under interrogation.",Murad told investigators where to locate Yousef in Pakistan.,1,neutral,"Yousef managed to escape to Pakistan, but his accomplice, Murad—whom KSM claims sent Murad to Yousef with $3,000 to help fund the operation—was arrested and disclosed details of the plot during interrogation.",Murad told investigators where to find Yousef in Pakistan.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Yousef managed to escape to Pakistan, but his accomplice, Murad—whom KSM claims sent Murad to Yousef with $3,000 to help fund the operation—was arrested and disclosed details of the plot during interrogation.

Translated English Hypothesis: Murad told investigators where to find Yousef in Pakistan.

English NLI Label: Entailment",4.881533861160278,
"One can imagine a bulldozer operator as he blades out a road for a new development being hailed by the developer   Hey, Loyd ...",You can imagine a bulldozer operator starting a bulldozer.,1,neutral,"One can imagine a bulldozer operator as he blades out a road for a new development being hailed by the developer. Hey, Loyd...",You can imagine a bulldozer operator starting a bulldozer.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: One can imagine a bulldozer operator as he blades out a road for a new development being hailed by the developer. Hey, Loyd...

Translated English Hypothesis: You can imagine a bulldozer operator starting a bulldozer. 

English NLI Label: Neutral.",3.6982808113098145,
"So anyway, Dad goes and makes this nice big glass of chocolate milk for me.",Dad got me some chocolate milk from the fridge.,1,neutral,"So, my dad made me a huge glass of chocolate milk.",My dad got me chocolate milk from the fridge.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: So, my dad made me a huge glass of chocolate milk.

Translated English Hypothesis: My dad got me chocolate milk from the fridge.

English NLI Label: Entailment",2.7831037044525146,
well supposedly in seven days they're going they're going to look through y our background and make sure you are not an ex-con or don't have,They will supposedly do a background check over the next seven days.,0,entailment,"Well, supposedly in seven days, they're going to look through *your* background and make sure you are not an ex-con or don't have any criminal record.",They will supposedly do a background check over the next seven days.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Well, supposedly in seven days, they're going to look through *your* background and make sure you are not an ex-con or don't have any criminal record. 

Translated English Hypothesis: They will supposedly do a background check over the next seven days. 

English NLI Label: Entailment.",4.39501166343689,
"I'm uh, Chief Master Sergeant, retired, as Rick said.",Rick told you I was retired.,0,entailment,"I'm a Chief Master Sergeant, retired, as Rick said.",Rick told you I was retired.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: I'm a Chief Master Sergeant, retired, as Rick said.

Translated English Hypothesis: Rick told you I was retired.

English NLI Label: Entailment",2.798117160797119,
Anyhow the man comes in.,The man entered the room.,0,entailment,"Anyway, the man comes in.",The man entered the room.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Anyway, the man comes in.

Translated English Hypothesis: The man entered the room.

English NLI Label: Entailment",2.280068874359131,
"Of course, not every typographical error should be ascribed to a hidden unconscious motive on the part of the typesetter (or typist).",Typesetters and typists never make typographical errors.,2,contradiction,"Of course, not every typographical error should be ascribed to a hidden unconscious motive on the part of the typesetter (or typist).",Typesetters and typists never make typographical errors.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Of course, not every typographical error should be ascribed to a hidden unconscious motive on the part of the typesetter (or typist).

Translated English Hypothesis: Typesetters and typists never make typographical errors.

English NLI Label: contradiction",3.7013232707977295,
"If you would like additional information about the IU School of Medicine campaign or Dr. Field's research, please call 274-3270.",Dr. Field works as a dentist at University of Florida.,2,contradiction,"If you would like more information about the IU School of Medicine campaign or Dr. Field's research, please call 274-3270.",Dr. Field works as a dentist at the University of Florida.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: If you would like more information about the IU School of Medicine campaign or Dr. Field's research, please call 274-3270.

Translated English Hypothesis: Dr. Field works as a dentist at the University of Florida.

English NLI Label: Neutral.",4.584287881851196,
"Although even some o' they should know better, for there's still a few was on Barbados with us, and are acquainted like me and you with Colonel Bishop.",We are also acquainted with Captain Blood.,1,neutral,"Although even some of them should know better, for there's still a few who were on Barbados with us, and are acquainted like me and you with Colonel Bishop.",We are also acquainted with Captain Blood.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: Although even some of them should know better, for there's still a few who were on Barbados with us, and are acquainted like me and you with Colonel Bishop.

Translated English Hypothesis: We are also acquainted with Captain Blood.

English NLI Label: Neutral.",3.6641287803649902,
