premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
"For aids to the September 11 evacuation, see, e.g., Civilian interview 14 (Apr.",There are no aids available with regards to the September 11 evacuation.,2,contradiction,"For aids to the September 11 evacuation, see, e.g., Civilian interview 14 (Apr.",There are no aids available with regards to the September 11 evacuation.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'For aids to the September 11 evacuation, see, e.g., Civilian interview 14 (Apr.'
Original English Hypothesis: 'There are no aids available with regards to the September 11 evacuation.'

Translated English Premise: For aids to the September 11 evacuation, see, e.g., Civilian interview 14 (Apr.
Translated English Hypothesis: There are no aids available with regards to the September 11 evacuation.
English NLI Label: contradiction",6.209328651428223,
"'  A Tennessee informant used dog weather for `hot, rainless weather,' which may derive from the expression dog days referring to dry August weather.",June and July are also very hot in Tennessee.,1,neutral,"A Tennessee informant used dog weather for `hot, rainless weather,' which may derive from the expression dog days referring to dry August weather.",June and July are also very hot in Tennessee.,neutral,N/A_SP_EN_eval,neutral,"---

Original English Premise: ''  A Tennessee informant used dog weather for \`hot, rainless weather,' which may derive from the expression dog days referring to dry August weather.'
Original English Hypothesis: 'June and July are also very hot in Tennessee.'

Translated English Premise: A Tennessee informant used dog weather for `hot, rainless weather,' which may derive from the expression dog days referring to dry August weather.
Translated English Hypothesis: June and July are also very hot in Tennessee.
English NLI Label: neutral",6.139347791671753,
"I killed him, it is true.",The man's life was spared.,2,contradiction,"I killed him, it is true.",The man's life was spared.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'I killed him, it is true.'
Original English Hypypothesis: 'The man's life was spared.'

Translated English Premise: I killed him, it is true.
Translated English Hypothesis: The man's life was spared.
English NLI Label: contradiction",3.4737486839294434,
But I was in haste to land you.,The person wanted a lover.,1,neutral,But I was in haste to land you.,The person wanted a lover.,neutral,N/A_SP_EN_eval,neutral,"---

Original English Premise: 'But I was in haste to land you.'
Original English Hypothesis: 'The person wanted a lover.'

Translated English Premise: But I was in haste to land you.
Translated English Hypothesis: The person wanted a lover.
English NLI Label: neutral",3.5045275688171387,
"If you're feeling up to it, push on along the Mist Trail, past Emerald Pool, to Nevada Fall, and you'll begin to lose the crowds.",Nevada Falls is a great hike with a few people on it.,1,neutral,"If you're feeling up to it, push on along the Mist Trail, past Emerald Pool, to Nevada Fall, and you'll begin to lose the crowds.",Nevada Falls is a great hike with a few people on it.,neutral,N/A_SP_EN_eval,neutral,"---

Original English Premise: 'If you're feeling up to it, push on along the Mist Trail, past Emerald Pool, to Nevada Fall, and you'll begin to lose the crowds.'
Original English Hypothesis: 'Nevada Falls is a great hike with a few people on it.'

Translated English Premise: If you're feeling up to it, push on along the Mist Trail, past Emerald Pool, to Nevada Fall, and you'll begin to lose the crowds.
Translated English Hypothesis: Nevada Falls is a great hike with a few people on it.
English NLI Label: neutral",6.9646594524383545,
"I reported this in a letter to Dr.  it seemed to amuse him, and he sent me a small fruitcake that Christmas.",The doctor sent me a bottle of wine that Christmas.,2,contradiction,"I reported this in a letter to Dr. it seemed to amuse him, and he sent me a small fruitcake that Christmas.",The doctor sent me a bottle of wine that Christmas.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'I reported this in a letter to Dr. it seemed to amuse him, and he sent me a small fruitcake that Christmas.'
Original English Hypothesis: 'The doctor sent me a bottle of wine that Christmas.'

Translated English Premise: I reported this in a letter to Dr. it seemed to amuse him, and he sent me a small fruitcake that Christmas.
Translated English Hypothesis: The doctor sent me a bottle of wine that Christmas.
English NLI Label: contradiction",6.112069845199585,
the sense that the checkbook is just a blank check you know and it's unlimited funds not that she goes out and spends it unlimitedly but it's almost that attitude,She feels like she can spend more than $1000 a night.,1,neutral,the sense that the checkbook is just a blank check you know and it's unlimited funds not that she goes out and spends it unlimitedly but it's almost that attitude,She feels like she can spend more than $1000 a night.,neutral,N/A_SP_EN_eval,neutral,"---

Original English Premise: 'the sense that the checkbook is just a blank check you know and it's unlimited funds not that she goes out and spends it unlimitedly but it's almost that attitude'
Original English Hypothesis: 'She feels like she can spend more than $1000 a night.'

Translated English Premise: the sense that the checkbook is just a blank check you know and it's unlimited funds not that she goes out and spends it unlimitedly but it's almost that attitude
Translated English Hypothesis: She feels like she can spend more than $1000 a night.
English NLI Label: neutral",7.590155363082886,
"My hero, though, is Richard Heseltine, the chairman of the Overseas Investment Trust, who resigned earlier this month in opposition to the business plan forced on him by his superiors.",Heseltine quit his job.,0,entailment,"My hero, though, is Richard Heseltine, the chairman of the Overseas Investment Trust, who resigned earlier this month in opposition to the business plan forced on him by his superiors.",Heseltine quit his job.,entailment,N/A_SP_EN_eval,entailment,"---

Original English Premise: 'My hero, though, is Richard Heseltine, the chairman of the Overseas Investment Trust, who resigned earlier this month in opposition to the business plan forced on him by his superiors.'
Original English Hypothesis: 'Heseltine quit his job.'

Translated English Premise: My hero, though, is Richard Heseltine, the chairman of the Overseas Investment Trust, who resigned earlier this month in opposition to the business plan forced on him by his superiors.
Translated English Hypothesis: Heseltine quit his job.
English NLI Label: entailment",7.263246536254883,
"The source claimed that Bin Ladin asked for and received assistance from the bomb-making expert, who remained there giving training until September 1996, which is when the information was passed to the United States.",The source knew nothing about Bin Laden.,2,contradiction,"The source claimed that Bin Ladin asked for and received assistance from the bomb-making expert, who remained there giving training until September 1996, which is when the information was passed to the United States.",The source knew nothing about Bin Laden.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'The source claimed that Bin Ladin asked for and received assistance from the bomb-making expert, who remained there giving training until September 1996, which is when the information was passed to the United States.'
Original English Hypothesis: 'The source knew nothing about Bin Laden.'

Translated English Premise: The source claimed that Bin Ladin asked for and received assistance from the bomb-making expert, who remained there giving training until September 1996, which is when the information was passed to the United States.
Translated English Hypothesis: The source knew nothing about Bin Laden.
English NLI Label: contradiction",7.524225950241089,
"Linked to Nova Scotia by the narrow Chignecto Isthmus, New Brunswick became a separate province in 1784 at the demand of 14,000 Loyalist refugees.",New Brunswick was not a province in 1784.,2,contradiction,"Linked to Nova Scotia by the narrow Chignecto Isthmus, New Brunswick became a separate province in 1784 at the demand of 14,000 Loyalist refugees.",New Brunswick was not a province in 1784.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'Linked to Nova Scotia by the narrow Chignecto Isthmus, New Brunswick became a separate province in 1784 at the demand of 14,000 Loyalist refugees.'
Original English Hypothesis: 'New Brunswick was not a province in 1784.'

Translated English Premise: Linked to Nova Scotia by the narrow Chignecto Isthmus, New Brunswick became a separate province in 1784 at the demand of 14,000 Loyalist refugees.
Translated English Hypothesis: New Brunswick was not a province in 1784.
English NLI Label: contradiction",8.111472606658936,
They stressed that constant vigilance was needed to ensure that controls remained appropriate--addressing current risks and not unnecessarily hindering operations--and that individuals who used and maintained information systems complied with organizational policies.,They said it was important to be vigilent when it came to the news factory controls.,1,neutral,They stressed that constant vigilance was needed to ensure that controls remained appropriate--addressing current risks and not unnecessarily hindering operations--and that individuals who used and maintained information systems complied with organizational policies.,They said it was important to be vigilant when it came to the news factory controls.,neutral,N/A_SP_EN_eval,neutral,"---

Original English Premise: 'They stressed that constant vigilance was needed to ensure that controls remained appropriate--addressing current risks and not unnecessarily hindering operations--and that individuals who used and maintained information systems complied with organizational policies.'
Original English Hypothesis: 'They said it was important to be vigilant when it came to the news factory controls.'

Translated English Premise: They stressed that constant vigilance was needed to ensure that controls remained appropriate--addressing current risks and not unnecessarily hindering operations--and that individuals who used and maintained information systems complied with organizational policies.
Translated English Hypothesis: They said it was important to be vigilant when it came to the news factory controls.
English NLI Label: neutral",8.25595235824585,
If there was anything I could do.,I knew there was nothing i could do.,2,contradiction,If there was anything I could do.,I knew there was nothing I could do.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'If there was anything I could do.'
Original English Hypothesis: 'I knew there was nothing i could do.'

Translated English Premise: If there was anything I could do.
Translated English Hypothesis: I knew there was nothing I could do.
English NLI Label: contradiction",3.7437522411346436,
Much has been made of hiring Michael Apted to bring a more human touch to the series.,Michael Apted was hired to add a personal quality to the series.,0,entailment,Much has been made of hiring Michael Apted to bring a more human touch to the series.,Michael Apted was hired to add a personal quality to the series.,entailment,N/A_SP_EN_eval,entailment,"---

Original English Premise: 'Much has been made of hiring Michael Apted to bring a more human touch to the series.'
Original English Hypothesis: 'Michael Apted was hired to add a personal quality to the series.'

Translated English Premise: Much has been made of hiring Michael Apted to bring a more human touch to the series.
Translated English Hypothesis: Michael Apted was hired to add a personal quality to the series.
English NLI Label: entailment",5.4209911823272705,
"In appreciation for your contribution $100 or more to the campaign, you and a guest are invited to attend a special reception on Thursday, March 23,2000 from 5:30- 8:00 PM in Herron Hall.",You and a guest will be invited to attend a special reception if you donate $100 or more to the campaign.,0,entailment,"In appreciation for your contribution $100 or more to the campaign, you and a guest are invited to attend a special reception on Thursday, March 23,2000 from 5:30- 8:00 PM in Herron Hall.",You and a guest will be invited to attend a special reception if you donate $100 or more to the campaign.,entailment,N/A_SP_EN_eval,entailment,"---

Original English Premise: 'In appreciation for your contribution $100 or more to the campaign, you and a guest are invited to attend a special reception on Thursday, March 23,2000 from 5:30- 8:00 PM in Herron Hall.'
Original English Hypothesis: 'You and a guest will be invited to attend a special reception if you donate $100 or more to the campaign.'

Translated English Premise: In appreciation for your contribution $100 or more to the campaign, you and a guest are invited to attend a special reception on Thursday, March 23,2000 from 5:30- 8:00 PM in Herron Hall.
Translated English Hypothesis: You and a guest will be invited to attend a special reception if you donate $100 or more to the campaign.
English NLI Label: entailment",10.904198169708252,
You'll see videos of Anne's story and of Amsterdam under occupation along with photographs and artifacts of the time.,You will not see photographs.,2,contradiction,You'll see videos of Anne's story and of Amsterdam under occupation along with photographs and artifacts of the time.,You will not see photographs.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'You'll see videos of Anne's story and of Amsterdam under occupation along with photographs and artifacts of the time.'
Original English Hypothesis: 'You will not see photographs.'

Translated English Premise: You'll see videos of Anne's story and of Amsterdam under occupation along with photographs and artifacts of the time.
Translated English Hypothesis: You will not see photographs.
English NLI Label: contradiction
---",5.063966274261475,
"In addition, Indiana residents may receive tax benefits through the Indiana tax credit which is applied directly against the bottom line of the state tax return.",Indiana residents get a 50% tax credit if they donate to the theater.,1,neutral,"In addition, Indiana residents may receive tax benefits through the Indiana tax credit which is applied directly against the bottom line of the state tax return.",Indiana residents get a 50% tax credit if they donate to the theater.,neutral,N/A_SP_EN_eval,neutral,"---

Original English Premise: 'In addition, Indiana residents may receive tax benefits through the Indiana tax credit which is applied directly against the bottom line of the state tax return.'
Original English Hypothesis: 'Indiana residents get a 50% tax credit if they donate to the theater.'

Translated English Premise: In addition, Indiana residents may receive tax benefits through the Indiana tax credit which is applied directly against the bottom line of the state tax return.
Translated English Hypothesis: Indiana residents get a 50% tax credit if they donate to the theater.
English NLI Label: neutral",6.8037989139556885,
"The mayor of Letohrad, the town where Josef Korbel grew up, says he sent Albright three letters in recent years.",Korbel led Letohrad.,0,entailment,"The mayor of Letohrad, the town where Josef Korbel grew up, says he sent Albright three letters in recent years.",Korbel led Letohrad.,neutral,N/A_SP_EN_eval,neutral,"---

Original English Premise: 'The mayor of Letohrad, the town where Josef Korbel grew up, says he sent Albright three letters in recent years.'
Original English Hypothesis: 'Korbel led Letohrad.'

Translated English Premise: The mayor of Letohrad, the town where Josef Korbel grew up, says he sent Albright three letters in recent years.
Translated English Hypothesis: Korbel led Letohrad.
English NLI Label: neutral",5.691486358642578,
"In an economy with reinvestment, what happens if we can take our advantages of trade and reinvest any excess so that we can create more apples and pears than we had to start with?",We can't trade with anyone around us.,2,contradiction,"In an economy with reinvestment, what happens if we can take our advantages of trade and reinvest any excess so that we can create more apples and pears than we had to start with?",We can't trade with anyone around us.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'In an economy with reinvestment, what happens if we can take our advantages of trade and reinvest any excess so that we can create more apples and pears than we had to start with?'
Original English Hypothesis: 'We can't trade with anyone around us.'

Translated English Premise: In an economy with reinvestment, what happens if we can take our advantages of trade and reinvest any excess so that we can create more apples and pears than we had to start with?
Translated English Hypothesis: We can't trade with anyone around us.
English NLI Label: contradiction",7.315582513809204,
We can continue to strengthen the education of good lawyers.,"We can educate lawyers, I'm sure of it!",0,entailment,We can continue to strengthen the education of good lawyers.,"We can educate lawyers, I'm sure of it!",entailment,N/A_SP_EN_eval,entailment,"---

Original English Premise: 'We can continue to strengthen the education of good lawyers.'
Original English Hypothesis: 'We can educate lawyers, I'm sure of it!'
Translated English Premise: We can continue to strengthen the education of good lawyers.
Translated English Hypothesis: We can educate lawyers, I'm sure of it!
English NLI Label: entailment",4.274551153182983,
"The ultimate recipient in Pakistan would then go to the Pakistani hawaladar and receive his money, in rupees, from whatever money the Pakistani hawaladar has on hand.",The ultimate recipient would need to travel to Turkey to get his money.,2,contradiction,"The ultimate recipient in Pakistan would then go to the Pakistani hawaladar and receive his money, in rupees, from whatever money the Pakistani hawaladar has on hand.",The ultimate recipient would need to travel to Turkey to get his money.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'The ultimate recipient in Pakistan would then go to the Pakistani hawaladar and receive his money, in rupees, from whatever money the Pakistani hawaladar has on hand.'
Original English Hypothesis: 'The ultimate recipient would need to travel to Turkey to get his money.'

Translated English Premise: The ultimate recipient in Pakistan would then go to the Pakistani hawaladar and receive his money, in rupees, from whatever money the Pakistani hawaladar has on hand.
Translated English Hypothesis: The ultimate recipient would need to travel to Turkey to get his money.
English NLI Label: contradiction",7.481564044952393,
The real cause for concern is that HMOs may fail to control costs in the long term.,Everyone appreciates that HMOs will be able to control costs in the long term.,2,contradiction,The real cause for concern is that HMOs may fail to control costs in the long term.,Everyone appreciates that HMOs will be able to control costs in the long term.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'The real cause for concern is that HMOs may fail to control costs in the long term.'
Original English Hypothesis: 'Everyone appreciates that HMOs will be able to control costs in the long term.'

Translated English Premise: The real cause for concern is that HMOs may fail to control costs in the long term.
Translated English Hypothesis: Everyone appreciates that HMOs will be able to control costs in the long term.
English NLI Label: contradiction",6.009361028671265,
and it still scared me,I was just a little bit scared.,1,neutral,And it still scared me.,I was just a little bit scared.,neutral,N/A_SP_EN_eval,neutral,"---

Original English Premise: 'and it still scared me'
Original English Hypothesis: 'I was just a little bit scared.'

Translated English Premise: And it still scared me.
Translated English Hypothesis: I was just a little bit scared.
English NLI Label: neutral",3.3854782581329346,
oh oh my word well that sounds adventuresome,That sounds like an awful experience.,2,contradiction,oh oh my word well that sounds adventuresome,That sounds like an awful experience.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'oh oh my word well that sounds adventuresome'
Original English Hypothesis: 'That sounds like an awful experience.'

Translated English Premise: oh oh my word well that sounds adventuresome
Translated English Hypothesis: That sounds like an awful experience.
English NLI Label: contradiction",3.6615097522735596,
"Based on this risk assessment, Centrelink developed a range of specific prevention strategies aimed at educating beneficiaries and employers on income reporting requirements.",Centrelink had a lot of strategies to teach people how to report income because the government was losing a lot of money in mistakes.,1,neutral,"Based on this risk assessment, Centrelink developed a range of specific prevention strategies aimed at educating beneficiaries and employers on income reporting requirements.",Centrelink had a lot of strategies to teach people how to report income because the government was losing a lot of money in mistakes.,neutral,N/A_SP_EN_eval,neutral,"---

Original English Premise: 'Based on this risk assessment, Centrelink developed a range of specific prevention strategies aimed at educating beneficiaries and employers on income reporting requirements.'
Original English Hypothesis: 'Centrelink had a lot of strategies to teach people how to report income because the government was losing a lot of money in mistakes.'

Translated English Premise: Based on this risk assessment, Centrelink developed a range of specific prevention strategies aimed at educating beneficiaries and employers on income reporting requirements.
Translated English Hypothesis: Centrelink had a lot of strategies to teach people how to report income because the government was losing a lot of money in mistakes.
English NLI Label: neutral",7.5644237995147705,
"This is extremely important to the long-term survival of elephants in human care, as well as the wild.",There is nothing that can be done to help elephants.,2,contradiction,"This is extremely important to the long-term survival of elephants in human care, as well as the wild.",There is nothing that can be done to help elephants.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'This is extremely important to the long-term survival of elephants in human care, as well as the wild.'
Original English Hypothesis: 'There is nothing that can be done to help elephants.'

Translated English Premise: This is extremely important to the long-term survival of elephants in human care, as well as the wild.
Translated English Hypothesis: There is nothing that can be done to help elephants.
English NLI Label: contradiction
---",5.586543560028076,
We assume a direct linear relationship between volume per capita and pieces per possible,We know there's no connection between volume per capita and pieces per possible.,2,contradiction,We assume a direct linear relationship between volume per capita and pieces per possible.,We know there's no connection between volume per capita and pieces per possible.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'We assume a direct linear relationship between volume per capita and pieces per possible'
Original English Hypothesis: 'We know there's no connection between volume per capita and pieces per possible.'

Translated English Premise: We assume a direct linear relationship between volume per capita and pieces per possible.
Translated English Hypothesis: We know there's no connection between volume per capita and pieces per possible.
English NLI Label: contradiction",5.061065435409546,
"At the moment, the thinking is that it's perhaps best to leave these smaller, less developed islands in peace.",People think the islands should be left alone.,0,entailment,"At the moment, the thinking is that it's perhaps best to leave these smaller, less developed islands in peace.",People think the islands should be left alone.,entailment,N/A_SP_EN_eval,entailment,"---

Original English Premise: 'At the moment, the thinking is that it's perhaps best to leave these smaller, less developed islands in peace.'
Original English Hypothesis: 'People think the islands should be left alone.'

Translated English Premise: At the moment, the thinking is that it's perhaps best to leave these smaller, less developed islands in peace.
Translated English Hypothesis: People think the islands should be left alone.
English NLI Label: entailment",5.499291896820068,
"One thing M. Tesniares hasn't reckoned with, though, is the Anglo-Saxon input.",M. Tesniares performs Anglo-Saxon input.,2,contradiction,"One thing M. Tesniares hasn't reckoned with, though, is the Anglo-Saxon input.",M. Tesniares performs Anglo-Saxon input.,contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'One thing M. Tesniares hasn't reckoned with, though, is the Anglo-Saxon input.'
Original English Hypothesis: 'M. Tesniares performs Anglo-Saxon input.'

Translated English Premise: One thing M. Tesniares hasn't reckoned with, though, is the Anglo-Saxon input.
Translated English Hypothesis: M. Tesniares performs Anglo-Saxon input.
English NLI Label: contradiction",5.548306465148926,
My name is Wade--Lord Julian Wade.,"His name was not Wade but instead, Smith.",2,contradiction,My name is Wade--Lord Julian Wade.,"His name was not Wade but instead, Smith.",contradiction,N/A_SP_EN_eval,contradiction,"---

Original English Premise: 'My name is Wade--Lord Julian Wade.'
Original English Hypothesis: 'His name was not Wade but instead, Smith.'

Translated English Premise: My name is Wade--Lord Julian Wade.
Translated English Hypothesis: His name was not Wade but instead, Smith.
English NLI Label: contradiction",3.9073643684387207,
"It would be extremely difficult for a legal services attorney in California to know whether a client, who has been working in the migrant stream in Arizona, has temporarily crossed the border into Mexico.",The attorney can get the information through the migrant worker network.,1,neutral,"It would be extremely difficult for a legal services attorney in California to know whether a client, who has been working in the migrant stream in Arizona, has temporarily crossed the border into Mexico.",The attorney can get the information through the migrant worker network.,neutral,N/A_SP_EN_eval,neutral,"---

Original English Premise: 'It would be extremely difficult for a legal services attorney in California to know whether a client, who has been working in the migrant stream in Arizona, has temporarily crossed the border into Mexico.'
Original English Hypothesis: 'The attorney can get the information through the migrant worker network.'

Translated English Premise: It would be extremely difficult for a legal services attorney in California to know whether a client, who has been working in the migrant stream in Arizona, has temporarily crossed the border into Mexico.
Translated English Hypothesis: The attorney can get the information through the migrant worker network.
English NLI Label: neutral",7.247637748718262,
"Likewise, the statistics in Tables A2 and A3 show that routes with high carrier route volume reside in ZIP Codes with higher levels of household income and education attainment.",High volume areas also have high incomes.,0,entailment,"Likewise, the statistics in Tables A2 and A3 show that routes with high carrier route volume reside in ZIP Codes with higher levels of household income and education attainment.",High volume areas also have high incomes.,entailment,N/A_SP_EN_eval,entailment,"---

Original English Premise: 'Likewise, the statistics in Tables A2 and A3 show that routes with high carrier route volume reside in ZIP Codes with higher levels of household income and education attainment.'
Original English Hypothesis: 'High volume areas also have high incomes.'

Translated English Premise: Likewise, the statistics in Tables A2 and A3 show that routes with high carrier route volume reside in ZIP Codes with higher levels of household income and education attainment.
Translated English Hypothesis: High volume areas also have high incomes.
English NLI Label: entailment",6.413808584213257,
