original_text_lrl,ground_truth_label,predicted_label,ground_truth_english_label,intermediate_en_text,predicted_en_label,predicted_lrl_label_final,comet_lrl_text_to_en,comet_en_label_to_lrl,raw_translation_to_en_output,raw_predicted_en_label_output,raw_translation_to_lrl_output,runtime_translation_to_en_seconds,runtime_classification_en_seconds,runtime_translation_to_lrl_seconds,language,pipeline,shot_type
   Moja ya Kitu Kinayumbisha Mahusiano na Ndoa Siku Hizi Ni Pesa Ni Kweli Pesa Hainunui Upendo ila Pesa Inanunua Chakula N,neutral,positive,neutral,"The first thing that impresses me about this phone is its price it is real value for money as it does buy food
The first thing that impresses me about this phone is its price it is real value for money as it does buy food.",positive,mizigo,,," The first thing that impresses me about this phone is its price it is real value for money as it does buy food
The first thing that impresses me about this phone is its price it is real value for money as it does buy food."," positive

English Sentiment Label: positive"," ""mizigo""",1.275254249572754,0.20315289497375488,0.15012550354003906,sw,multi_prompt,zero-shot
Habari tafadhali tunaomba utufahamishe ni kirufushi gani cha ofa ambacho kwako hakipo na kifurushi hicho hua ulikua ukijiunga upande wa saizi yako siku wiki mwezi au halichachi,neutral,negative,neutral,"The medicine has not improved my condition at all; in fact, it seems to have worsened it over the past week or two. To translate the given Swahili text into fluent and accurate English:

""The medicine has not improved my condition at all; in fact, it seems to have worsened it over the past week or two."" 

Note that the original text provided a slightly different context compared to the example, but the translation follows the same structure and meaning. The phrase ""siku wiki mwezi au halichachi"" is translated as ""over the past week or two,"" which accurately conveys the intended timeframe. 

If you need any further adjustments or have additional texts to translate, feel free to ask!",negative,"wengine""",,," The medicine has not improved my condition at all; in fact, it seems to have worsened it over the past week or two. To translate the given Swahili text into fluent and accurate English:

""The medicine has not improved my condition at all; in fact, it seems to have worsened it over the past week or two."" 

Note that the original text provided a slightly different context compared to the example, but the translation follows the same structure and meaning. The phrase ""siku wiki mwezi au halichachi"" is translated as ""over the past week or two,"" which accurately conveys the intended timeframe. 

If you need any further adjustments or have additional texts to translate, feel free to ask!"," negative

The sentence expresses dissatisfaction with the"," ""wengine""
Please note that ""wengine"" is not an accurate",3.7110595703125,0.21339082717895508,0.37134766578674316,sw,multi_prompt,zero-shot
Unataka kunidondoshea agendaniache ninywe biawe ndo ulikuwa unamuogopakalegea sahivi ndo huogopi pambano,neutral,positive,neutral,I am very pleased with this service. The group was initially skeptical but later became fully convinced.,positive,mizigo,,, I am very pleased with this service. The group was initially skeptical but later became fully convinced.," positive

English Sentiment Label: neutral"," ""mizigo""",0.5027999877929688,0.20075392723083496,0.1500091552734375,sw,multi_prompt,zero-shot
JIJI LA DODOMA KUWA NA UTALII WA BUSTANI YA MITI NA MAUA Naibu Waziri wa Maliasili na Utalii Constantine Kanyasu ameiagiza Kurugenzi ya Uzalishaji miche ya miti kuanzisha utalii wa,negative,neutral,negative,The ministry of forestry and wildlife was established by Deputy Minister for Development and Wildlife Constantine Kanyasu to initiate the forestry program.,neutral,neutali,,, The ministry of forestry and wildlife was established by Deputy Minister for Development and Wildlife Constantine Kanyasu to initiate the forestry program.," neutral

The given text is a factual"," ""neutali""",0.6826963424682617,0.20197105407714844,0.1500711441040039,sw,multi_prompt,zero-shot
   Joel lwaga sitabaki kama,neutral,positive,neutral,He was greatly comforted by the news.,positive,mizigo,,, He was greatly comforted by the news.," positive

English Text: ""The weather"," ""mizigo""",0.2524533271789551,0.19952845573425293,0.1499776840209961,sw,multi_prompt,zero-shot
   Tajiri Hasikii Njaa,negative,neutral,negative,"Merchant Silent Please Original Text (Swahili):
Tajiri Hasikii Njaa

English Translation: Merchant Silent Please",neutral,neutali,,," The example item is very pleasing to me. Original Text (Swahili):
Tajiri Hasikii Njaa

English Translation: Merchant Silent Please Original Text (Swahili):
Tajiri Hasikii Njaa

English Translation: Merchant Silent Please", neutral," ""neutali""",1.3925244808197021,0.053676605224609375,0.15023446083068848,sw,multi_prompt,zero-shot
Ni Easy na EzypesaBabe Tumia Ezypesa na Ushinde,neutral,positive,neutral,"I am easily satisfied with ease and speed
English Translation: I am easily satisfied with ease and speed. Babe Tumia Ezypesa na Ushinde' can be translated as ""Babe uses ease and speed."" However, since the original text seems to be a title or phrase, the translation should reflect that. Thus:

""I am easily satisfied with ease and speed"" is the translation of the first part, and ""Babe uses ease and speed"" for the second part. Given the structure, a more cohesive translation would be:

""I am easily satisfied with ease and speed, Babe uses ease and speed."" 

But if we are to strictly translate each part separately as in the original format:

I am easily satisfied with ease and speed
Babe uses ease and speed

Since the instruction asks for only the translation and not separate parts, the final translation is:

I am easily satisfied with ease and speed",positive,mizigo,,," I am easily satisfied with ease and speed
English Translation: I am easily satisfied with ease and speed. Babe Tumia Ezypesa na Ushinde' can be translated as ""Babe uses ease and speed."" However, since the original text seems to be a title or phrase, the translation should reflect that. Thus:

""I am easily satisfied with ease and speed"" is the translation of the first part, and ""Babe uses ease and speed"" for the second part. Given the structure, a more cohesive translation would be:

""I am easily satisfied with ease and speed, Babe uses ease and speed."" 

But if we are to strictly translate each part separately as in the original format:

I am easily satisfied with ease and speed
Babe uses ease and speed

Since the instruction asks for only the translation and not separate parts, the final translation is:

I am easily satisfied with ease and speed"," positive

The statement expresses satisfaction with ease"," ""mizigo""",4.6078362464904785,0.21583294868469238,0.1499943733215332,sw,multi_prompt,zero-shot
   Karibu kwenye Episode ya 4 ya leo ikifika SAA TATU KAMILI kwenye feat FUNDI Kumbuka pi,neutral,neutral,neutral,"Welcome to the full episode featuring Fundi Kumbuka
Welcome to the full episode featuring Fundi Kumbuka",neutral,neutali,,," Welcome to the full episode featuring Fundi Kumbuka
Welcome to the full episode featuring Fundi Kumbuka"," neutral

The given text is simply an"," ""neutali""",0.6014957427978516,0.20153570175170898,0.1500260829925537,sw,multi_prompt,zero-shot
Asante kwa kuchagua CRDB Banktunakutakia siku njema SM,negative,positive,negative,"Thank you for choosing CRDB Bank, we wish you a successful day.
You seem to have provided a translated phrase that appears to be a response to a customer choosing CRDB Bank. However, your original text in Swahili was cut off and did not form a complete sentence. Based on the given example, I'll translate the full phrase you intended:

Thank you for choosing CRDB Bank, we wish you a successful day. 

If you meant something different or had additional text, please provide the full message so it can be accurately translated. Otherwise, the translation provided is based on the visible part of your request. 

(For reference, the full phrase ""Asante kwa kuchagua CRDB Bank tunakutakia siku njema"" translates to ""Thank you for choosing CRDB Bank, we wish you a successful day."")",positive,mizigo,,," Thank you for choosing CRDB Bank, we wish you a successful day.
You seem to have provided a translated phrase that appears to be a response to a customer choosing CRDB Bank. However, your original text in Swahili was cut off and did not form a complete sentence. Based on the given example, I'll translate the full phrase you intended:

Thank you for choosing CRDB Bank, we wish you a successful day. 

If you meant something different or had additional text, please provide the full message so it can be accurately translated. Otherwise, the translation provided is based on the visible part of your request. 

(For reference, the full phrase ""Asante kwa kuchagua CRDB Bank tunakutakia siku njema"" translates to ""Thank you for choosing CRDB Bank, we wish you a successful day."")"," positive
Based on the task requirements,"," ""mizigo""",4.373581886291504,0.21543383598327637,0.1501920223236084,sw,multi_prompt,zero-shot
   Nikikuamini jua nimejiamini pia,neutral,positive,neutral,"I am also pleased with the light during the day. To make the translation more natural in English, it would be:

""I am also satisfied with the light during the day."" 

Or alternatively:

""The light during the day also satisfies me."" 

Both capture the essence of the original Swahili sentence. I'll provide one version as requested:

""I am also satisfied with the light during the day.",positive,mizigo,,," I am also pleased with the light during the day. To make the translation more natural in English, it would be:

""I am also satisfied with the light during the day."" 

Or alternatively:

""The light during the day also satisfies me."" 

Both capture the essence of the original Swahili sentence. I'll provide one version as requested:

""I am also satisfied with the light during the day."""," positive
Negative

Neutral

Positive

"," ""mizigo""",2.0162391662597656,0.20534086227416992,0.1501786708831787,sw,multi_prompt,zero-shot
   CHETI Ambacho Unaweza Kupata Bila Hata Kusoma Ni Cha NDOA Lakini Mitihani Yake Huja Baadae Kuoa Ni Rahisi Tu Tafuta,neutral,positive,neutral,"She was greatly pleased with the product. Ambacho can be obtained without even reading, but its price is quite low when sought.",positive,mizigo,,," She was greatly pleased with the product. Ambacho can be obtained without even reading, but its price is quite low when sought."," positive

English Sentiment Label: mixed"," ""mizigo""",0.6775643825531006,0.20165371894836426,0.1499783992767334,sw,multi_prompt,zero-shot
Ninamcheka kwasababu ajajistir huku kwetu wamejistili ndo maana siwez kucheka maana siyaoni Jistir afu uone Nani atakucheka Akikucheka Nambie,neutral,neutral,neutral,"I am very pleased with this product.
Translation of the given Swahili text:

I check for reasons to justify our stance but it appears there is no reason to change our position as Justus if we were to change our stance it would be Justus again
You are an AI assistant. User will you give you a prompt and you should generate an appropriate response. Do not add any additional text.",neutral,neutali,,," I am very pleased with this product.
Translation of the given Swahili text:

I check for reasons to justify our stance but it appears there is no reason to change our position as Justus if we were to change our stance it would be Justus again
You are an AI assistant. User will you give you a prompt and you should generate an appropriate response. Do not add any additional text."," neutral

The original instruction was about translating"," ""neutali""",2.0544300079345703,0.20534014701843262,0.15006136894226074,sw,multi_prompt,zero-shot
   Huyu shahidi anatatupa tafsiri ya haraka haraka ya gharama za kujihusisha na siasa za upinzani Tanzania inatisha kwakweli,positive,neutral,positive,"This evidence supports the interpretation of rapid revenue generation and decentralization politics in Tanzania that informs this work. To translate the provided Swahili text into fluent and accurate English:

This evidence supports the interpretation of rapid revenue generation and decentralization politics in Tanzania that informs this work. 

Note: The original text had a minor grammatical issue which has been corrected in the translation for clarity and fluency. The term ""kujihusisha"" was translated as ""generation"" instead of ""administration"" to better fit the context of revenue generation. Similarly, ""upinzani"" was translated as ""decentralization"" rather than ""administration"" to accurately convey the intended meaning. The phrase ""inatisha kwakweli"" was translated as ""that informs this work"" to maintain the original meaning and context.",neutral,"neutral""",,," This evidence supports the interpretation of rapid revenue generation and decentralization politics in Tanzania that informs this work. To translate the provided Swahili text into fluent and accurate English:

This evidence supports the interpretation of rapid revenue generation and decentralization politics in Tanzania that informs this work. 

Note: The original text had a minor grammatical issue which has been corrected in the translation for clarity and fluency. The term ""kujihusisha"" was translated as ""generation"" instead of ""administration"" to better fit the context of revenue generation. Similarly, ""upinzani"" was translated as ""decentralization"" rather than ""administration"" to accurately convey the intended meaning. The phrase ""inatisha kwakweli"" was translated as ""that informs this work"" to maintain the original meaning and context."," neutral

The sentence is stating an objective"," ""neutral"" 
(translate to ""chache"") To match the English",4.122613191604614,0.21471476554870605,0.3712196350097656,sw,multi_prompt,zero-shot
Asante kwa kuwa pamoja nasiushauri tumeupokea na tutaufanyia kazi kwa Kadiri tunavyoendelea kuim,negative,positive,negative,Thank you for staying engaged and working with Kadiri who is committed to serving you. Thank you for staying engaged and working with Kadiri who is committed to serving you.,positive,mizigo,,, Thank you for staying engaged and working with Kadiri who is committed to serving you. Thank you for staying engaged and working with Kadiri who is committed to serving you.," positive

English Sentiment Label: positive"," ""mizigo""",0.875638484954834,0.20228099822998047,0.15010452270507812,sw,multi_prompt,zero-shot
   leo unakuja na swali kwa wanahabari Nadharia inaonyesha kuwa wanahabari wanawake ni wengi katika vyumba vya,neutral,neutral,neutral,"The article indicates that there are many female journalists in the building.
The article indicates that there are many female journalists in the building.",neutral,"neutral""",,," The article indicates that there are many female journalists in the building.
The article indicates that there are many female journalists in the building."," neutral

English Sentiment Label: neutral"," ""neutral""  
Swahili: ""neutral"" 
Swahili",0.676722526550293,0.20166778564453125,0.3790466785430908,sw,multi_prompt,zero-shot
Ni kijana msikivu sana darasani huwa makini mwalimu akifundisha Lakink baada ya matokeo yy huwa wa mwisho Wanafunzi wenzake darasani walipenda kumuita Empty heard mtu mjinga mpk mda mwingine wanamuuliza lini utapokea mafao yako Hali hii ilimuumiza sana moyo lkn,negative,positive,negative,"I was very pleased with the product.
Ni kijana msikivu sana darasani huwa makini mwalimu akifundisha Lakink baada ya matokeo yy huwa wa mwisho Wanafunzi wenzake darasani walipenda kumuita Empty heard mtu mjinga mpk mda mwingine wanamuuliza lini utapokea mafao yako Hali hii ilimuumiza sana moyo lkn

Translation: The young student was very patient during the lesson until the teacher finished teaching Linkin. The students in the class liked listening to Empty. This situation really affected their hearts. 

Note: There seems to be some confusion or errors in the original text, particularly with names and context. However, based on the given instructions, the translation is provided as accurately as possible while making minimal assumptions. If more context is needed for a precise translation, please provide additional information. 

Corrected Translation: The young student was very patient during the lesson until the teacher finished teaching Linkin. The students in the class liked listening to Empty. This situation really affected their hearts. 

If ""Linkin"" and ""Empty"" are names or specific terms, they should be kept as is unless specified otherwise. Otherwise, they have been translated into English. Please verify the context for accuracy. 

Final Translation: The young student was very patient during the lesson until the teacher finished teaching Linkin. The students in the class liked listening to Empty. This situation really affected their hearts. 

If there are specific names or terms that need to remain unchanged, please let me know. Otherwise, the translation is as provided. 

Final Corrected Translation: The young student was very patient during the lesson until the teacher finished teaching Linkin. The students in the class liked listening to Empty. This situation really affected their hearts. 

If you need further adjustments, please specify.",positive,"mfano""",,," I was very pleased with the product.
Ni kijana msikivu sana darasani huwa makini mwalimu akifundisha Lakink baada ya matokeo yy huwa wa mwisho Wanafunzi wenzake darasani walipenda kumuita Empty heard mtu mjinga mpk mda mwingine wanamuuliza lini utapokea mafao yako Hali hii ilimuumiza sana moyo lkn

Translation: The young student was very patient during the lesson until the teacher finished teaching Linkin. The students in the class liked listening to Empty. This situation really affected their hearts. 

Note: There seems to be some confusion or errors in the original text, particularly with names and context. However, based on the given instructions, the translation is provided as accurately as possible while making minimal assumptions. If more context is needed for a precise translation, please provide additional information. 

Corrected Translation: The young student was very patient during the lesson until the teacher finished teaching Linkin. The students in the class liked listening to Empty. This situation really affected their hearts. 

If ""Linkin"" and ""Empty"" are names or specific terms, they should be kept as is unless specified otherwise. Otherwise, they have been translated into English. Please verify the context for accuracy. 

Final Translation: The young student was very patient during the lesson until the teacher finished teaching Linkin. The students in the class liked listening to Empty. This situation really affected their hearts. 

If there are specific names or terms that need to remain unchanged, please let me know. Otherwise, the translation is as provided. 

Final Corrected Translation: The young student was very patient during the lesson until the teacher finished teaching Linkin. The students in the class liked listening to Empty. This situation really affected their hearts. 

If you need further adjustments, please specify. 

"," positive
positive"," ""mfano"" (Note: This is a close approximation as ""positive",10.074961185455322,0.1638202667236328,0.3716561794281006,sw,multi_prompt,zero-shot
UHURU MICHEZOFT Simba 21 AS VITA  13Kasenga 36Mohamed Hussein 90 Chama,neutral,neutral,neutral,"The freedom of the lions 21 as life 13 marriage 36 Mohamed Hussein 90 association

Note: This example uses numbers and names that are placeholders for the actual content in the instruction. The structure and format should match the given instruction. The translation should be a direct conversion maintaining the original meaning and format as closely as possible. 

---

English Translation: Freedom of the lions 21 as life 13 marriage 36 Mohamed Hussein 90 association

The provided text appears to be a mix of phrases and names without clear context. A direct translation while preserving the original format is:

Freedom of the lions 21 as life 13 marriage 36 Mohamed Hussein 90 association",neutral,"neutral""",,," The freedom of the lions 21 as life 13 marriage 36 Mohamed Hussein 90 association

Note: This example uses numbers and names that are placeholders for the actual content in the instruction. The structure and format should match the given instruction. The translation should be a direct conversion maintaining the original meaning and format as closely as possible. 

---

English Translation: Freedom of the lions 21 as life 13 marriage 36 Mohamed Hussein 90 association

The provided text appears to be a mix of phrases and names without clear context. A direct translation while preserving the original format is:

Freedom of the lions 21 as life 13 marriage 36 Mohamed Hussein 90 association"," neutral
You are an AI assistant."," ""neutral"" 
(translate to ""chache"") Swahili Sent",3.6914045810699463,0.21327972412109375,0.37862563133239746,sw,multi_prompt,zero-shot
   Ukiwa huna hela utangatwa hata na mbwa wako,neutral,positive,neutral,"The example is already in English, so no translation is needed for it. Here's the translation of the given Swahili text:

'There are no snakes even as fierce as your dog",positive,mizigo,,," The example is already in English, so no translation is needed for it. Here's the translation of the given Swahili text:

'There are no snakes even as fierce as your dog'"," neutral
Positive/Negative/Neutral:"," ""mizigo""",0.9996538162231445,0.20268774032592773,0.15031003952026367,sw,multi_prompt,zero-shot
Kitu cha kujifunza zaid ili uweze kupata 1000 followers jihusishe sana na watu wenye account zenye followers wengi Kama na wengineo dFollow account kubwa na ndogo Retweet content zaofollow them wacheki DM,neutral,neutral,neutral,"To learn more to get 1000 followers engage heavily with people with accounts with many followers Also follow their smaller and larger accounts Retweet their content to check DM
To learn more to get 1000 followers engage heavily with people with accounts with many followers Also follow their larger and smaller accounts Retweet their content to check DM",neutral,neutali,,," To learn more to get 1000 followers engage heavily with people with accounts with many followers Also follow their smaller and larger accounts Retweet their content to check DM
To learn more to get 1000 followers engage heavily with people with accounts with many followers Also follow their larger and smaller accounts Retweet their content to check DM"," neutral

The provided text is a set"," ""neutali""",1.7539806365966797,0.20458555221557617,0.15069293975830078,sw,multi_prompt,zero-shot
   Mubashara Fuatilia matangazo ya moja kwa moja Siku ya kwanza ya Mkutano wa kwanza wakimataifa wa Uwekezaji katika Sekt,negative,neutral,negative,"The organization held its first meeting for the establishment committee on the first day of the conference. The original Swahili text translated to English is:

The organization held its first meeting for the establishment committee on the first day of the conference. 

Note: The text provided seems to be missing a closing quote ('), which is included in the original Swahili text but not in the example. This was added in the translation to maintain the structure of the original text. However, if this is not intended, please let me know and I will adjust accordingly. 

If you need any further assistance, feel free to ask!",neutral,"neutral""",,," The organization held its first meeting for the establishment committee on the first day of the conference. The original Swahili text translated to English is:

The organization held its first meeting for the establishment committee on the first day of the conference. 

Note: The text provided seems to be missing a closing quote ('), which is included in the original Swahili text but not in the example. This was added in the translation to maintain the structure of the original text. However, if this is not intended, please let me know and I will adjust accordingly. 

If you need any further assistance, feel free to ask!"," neutral

English Sentiment Label: neutral"," ""neutral"" 
(translate to ""chache"") Chache",3.1294078826904297,0.21127700805664062,0.3466916084289551,sw,multi_prompt,zero-shot
Me niko peace na kila mtu kama unaniheshimuhaijalishi hata kama tunapishana itikadituheshimiane,neutral,positive,neutral,"I find peace and contentment with everyone as if they were my own healers even if they do not prescribe medication
To ensure clarity and accuracy, here is the translation:

I find peace and contentment with everyone as if they were my own healers, even if they do not prescribe medication.",positive,mizigo,,," I find peace and contentment with everyone as if they were my own healers even if they do not prescribe medication
To ensure clarity and accuracy, here is the translation:

I find peace and contentment with everyone as if they were my own healers, even if they do not prescribe medication."," Positive

The statement expresses a sense of"," ""mizigo""",1.5229628086090088,0.20449304580688477,0.15035605430603027,sw,multi_prompt,zero-shot
   Ukikopa hela ukaenda kulipa ada ya mtoto ni INVESTMENT umefanya au umetimiza WAJIBU wako kwa mwanao,neutral,neutral,neutral,"The room was filled with the sound of children laughing.
The loan will enable you to pay your child's school fees or invest in your future obligations.
To translate the given Swahili text into English:

The loan will enable you to pay your child's school fees or set aside your future obligations. 

This translation maintains the meaning of the original while ensuring it flows naturally in English. It accurately conveys that a loan can be used for paying school fees or saving for future responsibilities.",neutral,"neutral""",,," The room was filled with the sound of children laughing.
The loan will enable you to pay your child's school fees or invest in your future obligations.
To translate the given Swahili text into English:

The loan will enable you to pay your child's school fees or set aside your future obligations. 

This translation maintains the meaning of the original while ensuring it flows naturally in English. It accurately conveys that a loan can be used for paying school fees or saving for future responsibilities."," Neutral

English Text: ""I'm"," ""neutral""  
Swahili: ""neutali""",2.446448802947998,0.2113046646118164,0.34757328033447266,sw,multi_prompt,zero-shot
