premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
Mpeanaji habari wa Tennesse alitumia hali ya hewa ya mbwa kwa 'hali ya hewa ya joto bila mvua'  ambayo inatokana na msemo wa siku za mbwa inayomaanisha mwezi wa Agosti iliyo na hali ya anga kavu.,Juni na Julai pia zian joto sana Tennessee.,1,neutral,"The weather in Tennessee is often hot and dry, with long periods of sunny weather, especially during the summer months. This type of weather is known as 'hot and dry weather' and is characterized by high temperatures, low humidity, and minimal precipitation. It is not uncommon for temperatures to exceed 35°C (95°F) during the day and dip only slightly at night. The sun shines brightly for much of the year, providing ample sunshine hours. This climate is particularly suitable for outdoor activities such as hiking, camping, and sports. However, the lack of rainfall and high temperatures can make it feel oppressive and uncomfortable without proper hydration and shade.","June and July are also very hot and dry months in Tennessee, with little relief from the heat and sun.",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: The weather in Tennessee is often hot and dry, with long periods of sunny weather, especially during the summer months. This type of weather is known as 'hot and dry weather' and is characterized by high temperatures, low humidity, and minimal precipitation. It is not uncommon for temperatures to exceed 35°C (95°F) during the day and dip only slightly at night. The sun shines brightly for much of the year, providing ample sunshine hours. This climate is particularly suitable for outdoor activities such as hiking, camping, and sports. However, the lack of rainfall and high temperatures can make it feel oppressive and uncomfortable without proper hydration and shade. 

Translated English Hypothesis: June and July are also very hot and dry months in Tennessee, with little relief from the heat and sun. 

English NLI Label: Entailment",9.98433256149292,
"Nilimuua, ni kweli.",Maisha ya mwanaume huyo yaliokolewa.,2,contradiction,I am hungry.,The life of that young man is difficult.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: I am hungry.
Translated English Hypothesis: The life of that young man is difficult.

English NLI Label: Neutral.",2.2857582569122314,
Lakini nilikuwa haraka kukupa.,Mtu ule alitaka mpenzi.,1,neutral,But I was thirsty.,Someone took a drink.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: But I was thirsty.
Translated English Hypothesis: Someone took a drink.
English NLI Label: Neutral.",1.5062477588653564,
"Kama unasikia una uwezo wa kuifanya, sukuma kandokando ya ukungu wa njia, nyuma ya bwawa la Emerald, hadi kwenye vuli la Nevada, ndipo utaanza kupoteza makundi ya watu.","Nevada Falls ni eneo nzuri ambalo halina watu wengi, na ni pahala pazuri pa kutembea.",1,neutral,"If you can't do it yourself, don't do it half-heartedly, in the middle of nowhere, like in the Nevada mountains, but rather start by planting seeds in people's minds.",Nevada Falls is a beautiful place to visit and explore.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: If you can't do it yourself, don't do it half-heartedly, in the middle of nowhere, like in the Nevada mountains, but rather start by planting seeds in people's minds.

Translated English Hypothesis: Nevada Falls is a beautiful place to visit and explore.

English NLI Label: Neutral.",4.092500686645508,
"Niliripoti hili kwa barua kwa Daktari, ilionekana kumchekesha, na alinitumia keki ndogo ya matunda Krismasi hio.",Daktari alinitumia chupa la pombe krismasi hio.,2,contradiction,"The doctor prescribes medication through an eye dropper, which is then applied to the patient's eye, and it is during Christmas that he does this.",The doctor is giving a shot of alcohol to the patient.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The doctor prescribes medication through an eye dropper, which is then applied to the patient's eye, and it is during Christmas that he does this.

Translated English Hypothesis: The doctor is giving a shot of alcohol to the patient.

English NLI Label: Contradiction",3.2613768577575684,
Maana kwamba daftari ni hundi tupu tu unayojua na ni fedha zisizo na ukomo si kwamba yeye huenda na hutumia bila ukomo lakini ni karibu na mtazamo huo,Anahisi kuwa anaweza kutumia zaidi ya dola za Marekani 1000 kila usiku.,1,neutral,It is believed that the passport is a valuable document that can be used to travel to various places and that it is important to have one when traveling internationally. It is also mentioned that the passport can be used to apply for jobs and access certain services.,"One can use more than $1,000 worth of dollars every night while in America.",neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: It is believed that the passport is a valuable document that can be used to travel to various places and that it is important to have one when traveling internationally. It is also mentioned that the passport can be used to apply for jobs and access certain services.

Translated English Hypothesis: One can use more than $1,000 worth of dollars every night while in America.

English NLI Label: Neutral.",4.929182767868042,
"Hata hivyo, shujaa wangu ni Richard Heseltine, mwenyekiti wa Overseas Investment Trust, ambaye alijiuzulu mapema mwezi huu kwa upinzani na mpango wa biashara ambao alilazimishwa na wakuu wake.",Heseltine aliacha kazi yake.,0,entailment,"Despite this, my hero is Richard Heseltine, the chairman of the Overseas Investment Trust, who has been busy with his business deals this month and has been working with his team.",Heseltine has been working on his job.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Despite this, my hero is Richard Heseltine, the chairman of the Overseas Investment Trust, who has been busy with his business deals this month and has been working with his team.

Translated English Hypothesis: Heseltine has been working on his job.

English NLI Label: Entailment",4.291524887084961,
"Chanzo hicho kilidai kuwa Bin Ladin aliomba na kupokea msaada kutoka kwa mtaalam wa bomu, ambaye alibaki huko kutoa mafunzo hadi Septemba 1996, wakati ambapo habari zilipelekwa Marekani.",Aliyetoa ujumbe hakujua kitu kuhusu Bin Laden.,2,contradiction,"The evidence presented by the witness regarding bin Laden's involvement in the bombing and his escape from detection until September 1996, when the information was revealed to the Americans, suggests that he was hiding his activities and may have been evading detection intentionally.","One cannot conclude that the witness's testimony provides definitive proof that bin Laden was aware of the bombing in advance, as the witness only states that bin Laden was evading detection, not that he knew about the specific incident.",neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: The evidence presented by the witness regarding bin Laden's involvement in the bombing and his escape from detection until September 1996, when the information was revealed to the Americans, suggests that he was hiding his activities and may have been evading detection intentionally. 

Translated English Hypothesis: One cannot conclude that the witness's testimony provides definitive proof that bin Laden was aware of the bombing in advance, as the witness only states that bin Laden was evading detection, not that he knew about the specific incident. 

English NLI Label: Neutral.",6.858048677444458,
"Kuunganishwa kwa Nova Scotia na Narrow Chignecto Isthmus, New Brunswick ikawa mkoa uliotengwa mwaka wa 1784 katika madai ya wakimbizi 14000.",New Brunswick haikuwa jimbo katika mwaka wa 1784.,2,contradiction,"The province of Nova Scotia, located on the Narrow Chignecto Isthmus in New Brunswick, was formed in 1784 with a population of 14,000 people.",New Brunswick was established in 1784.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: The province of Nova Scotia, located on the Narrow Chignecto Isthmus in New Brunswick, was formed in 1784 with a population of 14,000 people.

Translated English Hypothesis: New Brunswick was established in 1784.

English NLI Label: entailment",4.062868356704712,
Walisisitiza kuwa uangalifu wa mara kwa mara unahitajika kuhakikisha kuwa uthabiti mwafaka unafuatiliwa. Kushughulikia athari za sasa na pia kuzuia kusimamishwa kwa operesheni na kuwa wenye kutumia na jukumu la kudumisha mifumo ya habari inafuatilia sera za shirika.,walisema ni muhimu kuwa macho ikija maneno ya habari ya uongozi kiwandani,1,neutral,The members of the committee discuss the reports of the sub-committee every week and ensure that they are verified and approved. They also discuss matters related to the current situation and use this information to make decisions that benefit the organization as a whole.,It is important for men to share their thoughts and opinions on matters concerning the country's leaders.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: The members of the committee discuss the reports of the sub-committee every week and ensure that they are verified and approved. They also discuss matters related to the current situation and use this information to make decisions that benefit the organization as a whole.

Translated English Hypothesis: It is important for men to share their thoughts and opinions on matters concerning the country's leaders.

English NLI Label: Neutral.",5.813425302505493,
Kama kuna jambo lolote ambalo naweza kufanya.,Nilijua hakuna kitu ambacho ningeweza kufanya.,2,contradiction,Are there any other things besides these that we can do?,I don't know of anything else we can do.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: Are there any other things besides these that we can do?

Translated English Hypothesis: I don't know of anything else we can do.

English NLI Label: neutral",2.7934601306915283,
Mengi yamefanyika kwa kumuandika kazi Michael Apted kuleta ubinadamu kwenye kipindi.,Michael Apted aliajiriwa kuongeza ubora wa kibinafsi kwenye mfululizo.,0,entailment,"The crew members were discussing the film directed by Michael Apted, who created a unique bond with the cast during filming.","Michael Apted was known for creating strong bonds with his actors, which influenced the performances in his films.",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: The crew members were discussing the film directed by Michael Apted, who created a unique bond with the cast during filming.

Translated English Hypothesis: Michael Apted was known for creating strong bonds with his actors, which influenced the performances in his films.

English NLI Label: Entailment",4.3342742919921875,
"Kwa shukrani ya kutoa $100 ama mingi kwa kampeni, wewe na wageni mmekaribishwa kushuhudia mapokezi maalumu ,Alhamisi ,Machi 23,2000 kutoka saa 5:30 -8:00 jioni jukwaa la Herron.",Wewe na mgeni mtaalikwa kuhudhuria mapokezi maalum ikiwa utachangia $100 au zaidi kwenye kampeni.,0,entailment,"Thank you for donating $100 or more to our cause, you and the others are invited to join us at Mapokezi Mall on March 23, 2000, from 5:30 to 8:00 p.m. for a fun event hosted by Herron.",You will be able to donate $100 or more during the event and receive something in return.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Thank you for donating $100 or more to our cause, you and the others are invited to join us at Mapokezi Mall on March 23, 2000, from 5:30 to 8:00 p.m. for a fun event hosted by Herron.

Translated English Hypothesis: You will be able to donate $100 or more during the event and receive something in return. 

English NLI Label: Entailment",6.738068103790283,
Utaona video ya stori ya Anna na Amsterdam chini ya makazi pamoja na picha na shaba za wakati huo.,Hutaona picha.,2,contradiction,"Observe the video of Anna's story in Amsterdam, among the offices, along with the pictures of the people at that time.",Observe the picture.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Observe the video of Anna's story in Amsterdam, among the offices, along with the pictures of the people at that time.

Translated English Hypothesis: Observe the picture.

English NLI Label: Entailment.",2.9065604209899902,
"Kwa kuongezea, wakazi wa Indiana wanaweza kuendelea kupokea mkopo wa ushuru wa Indiana ambayo inaelekezwa moja kwa moja dhidi ya mwisho wa fomu ya ushuru ya eneo hilo.",Wakazi wa Indiana wanapata mkopo wa ushuru wa asilimia 50 ikiwa wanachangia thieta.,1,neutral,"With the passage of time, people in Indiana can continue to collect the short-term benefits of the Indiana ushuru bill, which is distributed monthly and amounts to $50 per person, until the deadline for filing the long-form ushuru application passes.",People in Indiana receive $50 per month from the short-term benefits of the Indiana ushuru bill until the deadline for filing the long-form application.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: With the passage of time, people in Indiana can continue to collect the short-term benefits of the Indiana ushuru bill, which is distributed monthly and amounts to $50 per person, until the deadline for filing the long-form ushuru application passes.

Translated English Hypothesis: People in Indiana receive $50 per month from the short-term benefits of the Indiana ushuru bill until the deadline for filing the long-form application.

English NLI Label: entailment",6.693355321884155,
"Meya wa Letohrad, mji ambao Josef Korbel alikua, anasema alimtumia Albright barua tatu miaka ya karibuni.",Korbell alimwongoza Lotohrad.,0,entailment,"In Letohrad, the town where Josef Korbel once lived, it is said that he visited Albright three times over the course of his life.",Korbel never went to Letohrad.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: In Letohrad, the town where Josef Korbel once lived, it is said that he visited Albright three times over the course of his life. 

Translated English Hypothesis: Korbel never went to Letohrad. 

English NLI Label: Contradiction",2.88228178024292,
"Katika uchumi wenye uwekezaji, nini kitafanyika kama tunaweza kuchukua faida zetu za biashara na kuimarisha ziada yoyote ili tuweze kuunda tufaha zaidi na mapea kuliko tulivyoanza na?",Tunaweza fanya biashara na mtu yeyote aliyetuzunguka.,2,contradiction,"In the context of business, what benefits can we gain from collaborating with others, and how can we maximize these benefits to enhance our growth and outperform competitors?",We can benefit from collaborating with others in business.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: In the context of business, what benefits can we gain from collaborating with others, and how can we maximize these benefits to enhance our growth and outperform competitors?

Translated English Hypothesis: We can benefit from collaborating with others in business.

English NLI Label: Entailment",3.5446834564208984,
Tunaweza endelea kuipa nguvu masomo ya mawakili wazuri.,"Tunaweza kuwaelimisha mawakili, ninauhakika!",0,entailment,Can you hold this heavy book while I look for my glasses?,I will find my glasses and then we can continue.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Can you hold this heavy book while I look for my glasses?

Translated English Hypothesis: I will find my glasses and then we can continue.

English NLI Label: Entailment",2.413071393966675,
"Mpokeaji wa mwisho wa Pakistan angeenda kwa hawaladar ya Pakistani na kupolea pesa zake, katika rupees, kutoka kwa pesa yoyote ambayo hawaladar ya Pakistani ilikuwa nayo mkononi.",Mwenye kuipata wa mwisho atahitajika kusafiri hadi Turkey ili kupata pesa zake.,2,contradiction,The money sent from Pakistan arrives in Pakistani banks and is exchanged from Pakistani rupees to other currencies at a bank that was previously used by the Pakistani embassy.,Those who wish to send money to Turkey must first transfer their funds to Turkey in order to receive their money.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The money sent from Pakistan arrives in Pakistani banks and is exchanged from Pakistani rupees to other currencies at a bank that was previously used by the Pakistani embassy. 

Translated English Hypothesis: Those who wish to send money to Turkey must first transfer their funds to Turkey in order to receive their money. 

English NLI Label: Contradiction",4.440804481506348,
Kinacholeta wasiwasi kwa kweli ni ya kuwa HMOs zinawezakosa kupunguza gharama mbeleni.,Kila mtu anaaminia HMO kuweza  kudhibiti  gharama baada ya muda mrefu.,2,contradiction,The presence of well-organized health maintenance organizations (HMOs) facilitates the improvement of medical care standards.,Every individual covered by an HMO can benefit from enhanced medical services post-young adulthood.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: The presence of well-organized health maintenance organizations (HMOs) facilitates the improvement of medical care standards.

Translated English Hypothesis: Every individual covered by an HMO can benefit from enhanced medical services post-young adulthood.

English NLI Label: Entailment",3.3909287452697754,
Na bado iliniogopesha.,Nilikuwa na hofu kidogo.,1,neutral,The road is being paved.,I was a little tired.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: The road is being paved.
Translated English Hypothesis: I was a little tired.
English NLI Label: Neutral.",2.3346261978149414,
oh oh bila shaka inaonekana ni kama tukuo bora,Hiyo inaonekana kama uzoefu mmbaya.,2,contradiction,"Oh oh, if these things are not as they should be, then it is not as we expected.",Those things that are not as they should be are not as we expected.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Oh oh, if these things are not as they should be, then it is not as we expected.
Translated English Hypothesis: Those things that are not as they should be are not as we expected.
English NLI Label: Entailment",3.1697897911071777,
"Kulingana na tathmini hii ya hatari, Centrelink ilianzisha mikakati maalum ya kuzuia lengo la kuelimisha walengwa na waajiri juu ya mahitaji ya kuripoti mapato.",Centrelink ilikuwa na mikakati mingi ya kuwafundisha watu jinsi ya kuripoti mapato kwa sababu serikali ilipoteza pesa nyingi kwa makosa,1,neutral,"Considering this risk assessment framework, Centrelink aims to enhance its services by providing detailed guidance on how to apply for benefits, especially regarding the requirement of providing evidence of income.",Centrelink was primarily focused on reducing the number of benefit applications by simplifying the process and providing clear guidance on benefit application procedures.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: Considering this risk assessment framework, Centrelink aims to enhance its services by providing detailed guidance on how to apply for benefits, especially regarding the requirement of providing evidence of income.

Translated English Hypothesis: Centrelink was primarily focused on reducing the number of benefit applications by simplifying the process and providing clear guidance on benefit application procedures.

English NLI Label: Neutral.",4.784205913543701,
"Hii ni muhimu sana kwa maisha ya muda mrefu ya tembo katika huduma za kibinadamu, kama vile pori.",Hakuna kitakachofanywa kuwaokoa ndovu.,2,contradiction,"This is very important for the life of young trees in the agricultural service, but also for the pori.",There is no need to consult experts.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: This is very important for the life of young trees in the agricultural service, but also for the pori.

Translated English Hypothesis: There is no need to consult experts. 

English NLI Label: Contradiction",3.2708160877227783,
Tunanuia uwiano wa moja kwa moja kati ya kiasi kwa kila mtu na vipande kwa kila iwezekanavyo.,Tunajua hakuna uhusiano kati ya kiasi kwa kila mtu na vipande kwa kila iwezekanavyo.,2,contradiction,"I respect everyone equally, regardless of their gender, and I believe that every person has their own unique value.","There are no differences between people based on their gender, and everyone has equal value.",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: I respect everyone equally, regardless of their gender, and I believe that every person has their own unique value.

Translated English Hypothesis: There are no differences between people based on their gender, and everyone has equal value.

English NLI Label: Entailment",3.2389769554138184,
Wakati huu nafikiria ni vema kuondoka katika kisiwa ambacho hakina maelenddeleo kwa amani.,Watu wanafikiria ya kwamba visiwa vinafaa kuchwa.,0,entailment,"This sentence translates to: ""At this time, they remember that it is important to stand firm in one's beliefs, even when faced with challenges.""","This sentence translates to: ""People often forget that it is crucial to remain steadfast in their convictions, especially during difficult times.""",neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: This sentence translates to: ""At this time, they remember that it is important to stand firm in one's beliefs, even when faced with challenges.""

Translated English Hypothesis: This sentence translates to: ""People often forget that it is crucial to remain steadfast in their convictions, especially during difficult times.""

English NLI Label: Neutral.",4.188186168670654,
Kitu moja ambacho M. Tesniares hajaafikiana nacho ni mchango wa Uingereza.,M. Tesniares hufanya pembejeo ya Anglo-Saxon.,2,contradiction,One of the things that M. Tesniares does is teach English.,M. Tesniares teaches Anglo-Saxon.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: One of the things that M. Tesniares does is teach English.

Translated English Hypothesis: M. Tesniares teaches Anglo-Saxon.

English NLI Label: Neutral.",3.448634147644043,
Jina langu ni Wade--Lord Julian Wade.,"Jina lake halikuwa Wade, lakini badala yake, Smith.",2,contradiction,My name is Lord Julian Wade.,"My name was Wade, but it has since changed to Smith.",contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: My name is Lord Julian Wade.

Translated English Hypothesis: My name was Wade, but it has since changed to Smith.

English NLI Label: contradiction",2.6599392890930176,
"Ingekuwa vigumu zaidi kwa mwanasheria wa huduma za kisheria California kujua iwapo mteja, ambaye amekuwa akifanya kazi katika mkondo wa uhamiaji Arizona, amevuka mpaka kwa muda mfupi kuingia Mexico.","Wakili anaweza kupata habari kutoka kwa uhusiano wa wafanyakazi wageni,",1,neutral,The person who used to work as a gardener in California now lives in Arizona and has recently returned from a trip to Mexico.,One could learn about the situation of workers' rights from this person.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: The person who used to work as a gardener in California now lives in Arizona and has recently returned from a trip to Mexico.

Translated English Hypothesis: One could learn about the situation of workers' rights from this person.

English NLI Label: Neutral.",3.348480701446533,
"Vilevile, takrimu katika meza ya A2 na A3 inaonyesha kuwa njia zenye idadi kuu za abiria zinakaa katika maeneo yenye hali nzuri zaidi za mapato ya nyumbani na masomo.",Maeneo yenye kiasi kikubwa pia yana mapato ya juu.,0,entailment,"Yes, I can help with that. Please provide the Swahili text, and I will perform the tasks you've outlined.",[HYPOTHESIS_EN_EXTRACTION_FAILED],unknown,N/A_SP_EN_eval,unknown,"Translated English Premise: Yes, I can help with that. Please provide the Swahili text, and I will perform the tasks you've outlined.

[Please provide the original Swahili text for the premise and hypothesis, and I will continue with the translation and NLI analysis.]",3.40124773979187,
Na alikuwa pale daima kwa ajili yetu.,Alitupatia pesa zote tulizohitaji.,1,neutral,I was always ready for our purposes.,He spent all his money.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I was always ready for our purposes.

Translated English Hypothesis: He spent all his money.

English NLI Label: Contradiction",1.7648589611053467,
"Alisema, Mpenzi, huyaelewi maisha jinsi ninavyoyaelewa.",Aliniambia sikuwa na kidokezo jinsi ulimwengu halisi ulivyofanya kazi na nipaswa kumfuata.,1,neutral,"""I say, my dear, how does life treat you?""","""He used to be a kid who would do anything to make money, now he's a successful businessman.""",neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: ""I say, my dear, how does life treat you?""
Translated English Hypothesis: ""He used to be a kid who would do anything to make money, now he's a successful businessman.""

English NLI Label: Neutral.",2.9322638511657715,
"Mali ni mfululizo usio na mwisho wa michemko katika anga, au kwenye mtandao, na watu tofauti wanaodai kuwa na maslahi mbalimbali ndani yake.",Mali ni watu tu kusema wanamiliki kitu.,0,entailment,"The law is a source of guidance and direction for people, or it can be a path that they follow; also, those who have different interests often seek to influence it.",People often speak of their ownership of things.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: The law is a source of guidance and direction for people, or it can be a path that they follow; also, those who have different interests often seek to influence it.

Translated English Hypothesis: People often speak of their ownership of things.

English NLI Label: Neutral.",3.510460615158081,
