premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_model_response,runtime_seconds,error_message
چیئر لفٹ ایک پسندیدہ پسندیدہ ہے.,کوئی شخص چیئر لفٹ نہیں پسند کرتا ہے.,2,contradiction,"""Cheerleading is a favorite activity.""","""No one likes cheerleading.""",contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: ""Cheerleading is a favorite activity.""

Translated English Hypothesis: ""No one likes cheerleading.""

English NLI Label: Contradiction",2.1448447704315186,
11 ستمبر کو نکالنے کے لئے امداد کے لئے، ملاحظہ کریں، مثال کے طور پر، شہری انٹرویو 14 (اپریل,11 ستمبر کو نکالنے کے حوالے سے کوئی امداد دستیاب نہیں ہیں.,2,contradiction,"Note that, for example, in regard to September 11, City Intrigue 14 (April), there was no aid available.",There was no aid available in regards to September 11th.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Note that, for example, in regard to September 11, City Intrigue 14 (April), there was no aid available.

Translated English Hypothesis: There was no aid available in regards to September 11th.

English NLI Label: Entailment",3.952045440673828,
ٹینیسی کی خبر رساں نے گرم، خشک موسم کے لئے کتا موسم کے الفاظ استعمال کئے جو اگست کے خشک موسم کی طرف اشارہ کرنے والی اصطلاح کتے دن سے اخذ کئے جا سکتے ہیں۔,تینعسی مین بہی جون اور جولاءی مین شدید گرمی ہوتی ہے,1,neutral,"The weather in July and August tends to be hot and dry, which is referred to as the 'summer season'. This season is characterized by high temperatures and low humidity.","There is a significant increase in temperature during July and August, resembling the harsh conditions of the summer season.",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: The weather in July and August tends to be hot and dry, which is referred to as the 'summer season'. This season is characterized by high temperatures and low humidity. 

Translated English Hypothesis: There is a significant increase in temperature during July and August, resembling the harsh conditions of the summer season. 

English NLI Label: Entailment",4.353192329406738,
میں نے اسے مار ڈالا، یہ سچ ہے.,آدمی کی زندگی بچ گئی تھی,2,contradiction,"I killed him, it's true.",The man's life was saved.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I killed him, it's true.

Translated English Hypothesis: The man's life was saved.

English NLI Label: Contradiction",2.2327184677124023,
لیکن میں آپ کو زمین کی جلدی میں جلدی میں تھا.,فرد ایک محبت کرنے والا چاہتا تھا,1,neutral,But I was sitting next to you on the bench in the park.,He wanted to express his love.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: But I was sitting next to you on the bench in the park.

Translated English Hypothesis: He wanted to express his love.

English NLI Label: Entailment",2.5429883003234863,
اگر آپ اس پر محسوس کر رہے ہیں تو، مٹی ٹریل کے ساتھ دھکا،نیدرا گر کے پاس، ایمیلڈ پول کے ماضی میں، اور آپ بھیڑوں کو کھونے کے لئے شروع کر دیں گے.,نوادا کی آبشار کا پیدل راستہ تھوڑے لوگوں کی موجودگی کے باعث زبردست جگہ ہے۔,1,neutral,"If you can sense it, there's a chance that, in the past, you might have been to Niagara Falls, and you might have taken a boat ride, and you might have eaten at the restaurant.","The beauty of Niagara Falls attracts many tourists, and it is a popular destination for those seeking a memorable experience.",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: If you can sense it, there's a chance that, in the past, you might have been to Niagara Falls, and you might have taken a boat ride, and you might have eaten at the restaurant.

Translated English Hypothesis: The beauty of Niagara Falls attracts many tourists, and it is a popular destination for those seeking a memorable experience.

English NLI Label: Entailment",4.9404637813568115,
میں نے اس کو اس خط میں ایک خط لکھا تھا کہ اسے اس کا سامنا کرنا پڑا،اور انہوں نے مجھے ایک چھوٹے سے پھل کیک بھیج دیا جو کرسمس.,ډاکتر ماته په هغه کریسمس کي شراب  .واستول,2,contradiction,"I had written a line in this letter that he would meet me, and he sent me a Christmas cookie from his doctor.",The doctor stole Christmas cookies.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: I had written a line in this letter that he would meet me, and he sent me a Christmas cookie from his doctor.

Translated English Hypothesis: The doctor stole Christmas cookies.

English NLI Label: Contradiction",2.9689183235168457,
یہ سوچ کے چیک بک صرف ایک خالی چک ہے، آپ سمجھ سکتے ہیں، اور اس میں لامحدود رقم ہے، یہ نہیں کہ وہ جاتی ہے اور لامحدود طریقے سے خرچ کرتی ہے لیکن لگ بگھ ایسا رویہ ہے,وہ محسوس کرتے ہیں کہ وہ ایک رات سے زیادہ سے زیادہ 1000 ڈالر خرچ کر سکتے ہیں.,1,neutral,"This is a simple calculator with just one button, you can understand, and it has an infinite number. It's not that it comes and spends unlimited ways but its face is like that.",You can spend more than $1000 in a night.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: This is a simple calculator with just one button, you can understand, and it has an infinite number. It's not that it comes and spends unlimited ways but its face is like that.

Translated English Hypothesis: You can spend more than $1000 in a night.

English NLI Label: Neutral.",4.367845296859741,
میرا ہیرو اگرچہ اورسیز انویسٹمنٹ ٹرسٹ کا چیئرمین رچرڈ ہیسلٹین ہے جس نے حالیہ ماہ میں اپنے اعلی افسران کی طرف سے زبردستی لاگو کیے جانے والے کاروباری منصوبے کے خلاف احتجاجن استیفا دیا تھا۔,ہیسیلتاہں نے اپنی نوکری چھوڑدی,0,entailment,"My hero, despite being the chief researcher at the prestigious University of Cambridge, has filed a complaint against the university for discriminating against her and refusing to promote her to a senior position. This decision was made by the university's highest-ranking officials, and she felt compelled to take legal action.",Healtalations have filed their resignation.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: My hero, despite being the chief researcher at the prestigious University of Cambridge, has filed a complaint against the university for discriminating against her and refusing to promote her to a senior position. This decision was made by the university's highest-ranking officials, and she felt compelled to take legal action.

Translated English Hypothesis: Healtalations have filed their resignation. 

English NLI Label: Contradiction",5.151646852493286,
ذرائع نے دعوی کیا کہ بن لادن نے پوچھا اور بم سازی کے ماہر سے مدد حاصل کی، جو وہاں وہاں ستمبر 1996 تک تربیت دے رہا تھا، جب یہ معلومات ریاستہائے متحدہ تک پہنچ گئی تھی.,ذریعہ اسامہ بن لادن کے بارے میں کچھ نہیں جانتا تھا۔,2,contradiction,"The al-Qaeda organization filed a lawsuit claiming that Osama bin Laden had sought and received assistance from a master of explosives, who had trained him until September 1996, when this information reached the United States.",There was nothing known about Osama bin Laden's background.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: The al-Qaeda organization filed a lawsuit claiming that Osama bin Laden had sought and received assistance from a master of explosives, who had trained him until September 1996, when this information reached the United States.

Translated English Hypothesis: There was nothing known about Osama bin Laden's background.

English NLI Label: Contradiction",4.294296741485596,
نیوی سکوسکیا سے تنگ تنگ Chignecto قونس، سے منسلک نیو برونزک 14،000 وفادار پناہ گزینوں کی درخواست پر 1784 میں ایک علیحدہ صوبہ بن گیا,نیو برنسوک 1784 میں ایک صوبہ نہیں تھا۔,2,contradiction,"New York City's Queens County, with a population of 14,000 loyal fans, received 1,784 requests for tickets to a concert. This led to the creation of a single district in 1784.",New York did not have a district named 1784.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: New York City's Queens County, with a population of 14,000 loyal fans, received 1,784 requests for tickets to a concert. This led to the creation of a single district in 1784.

Translated English Hypothesis: New York did not have a district named 1784.

English NLI Label: Contradiction.",5.000078916549683,
انہوں نے زور دیا کہ مسلسل اہداف کو یقینی بنانے کے لئے ضروری تھا کہ کنٹرول موجودہ خطرات سے نمٹنے کے لئے اور غیر ضروری طور پر معاوضے کی کارروائیوں سے نمٹنے کے لئے ہر وقت تیار رہیں. اور وہ افراد جنہوں نے معلومات کے نظام کا استعمال کیا اور برقرار رکھنے کے تنظیمی پالیسیوں کے ساتھ عمل کیا۔,دوی وویل چې مهمه وه چي محتاط وو کله چي دا  د خبرونو   کنترولولو فا  .بریکي ته راغلو,1,neutral,They had to force the series of goals to be certain that it was necessary to avoid the dangers present and also not to get involved in unnecessary exchanges of information. And those who used the system of information and established policies to act accordingly.,Two will break the rules of the game.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: They had to force the series of goals to be certain that it was necessary to avoid the dangers present and also not to get involved in unnecessary exchanges of information. And those who used the system of information and established policies to act accordingly.

Translated English Hypothesis: Two will break the rules of the game.

English NLI Label: Contradiction",4.161996364593506,
اگر میں کچھ کر سکتی تھی۔,میں جانتا تھا کہ میرے کرنے کیلۓ کچھ نہیں تھا۔,2,contradiction,"If I could, I would.",I didn't know that I couldn't do it.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: If I could, I would.

Translated English Hypothesis: I didn't know that I couldn't do it.

English NLI Label: Contradiction",2.4459192752838135,
بہت سے انسانی رابطے کو سیریز میں لے جانے کے لئے مائیکل آڈٹ کو ملازمت سے زیادہ بنا دیا گیا ہے.,مائیکل ایڈ نے سیریز میں ذاتی معیار کو شامل کرنے کے لئے ملازمت کی تھی.,0,entailment,"A lot of human relationships have been built into Michael Adde's series, which has become necessary.",Michael Adde's series included inherent standards.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: A lot of human relationships have been built into Michael Adde's series, which has become necessary.

Translated English Hypothesis: Michael Adde's series included inherent standards.

English NLI Label: Entailment",3.0337777137756348,
یہ ہسپانوی چھاپے کے رات پر برجٹاؤن میں تھا .آپ مہم کے لئے $ 100 یا اس سے زیادہ آپ کے شراکت کے لئے تعریف کرتے ہیں، آپ اور مہمان کو جمعرات کو 23.2 مارچ کو 5: 30- 8:00 بجے سے جمعرات کو خصوصی استقبال میں شرکت کے لئے مدعو کیا جاتا ہے. ہیروئن ہال,آپ اور ایک مہمان کو ایک خصوصی استقبالیہ میں شرکت کے لیے مدعو کیا جائے گا اگر آپ 100 ڈالر یا زیادہ مہم کے لیے عطیہ دیتے ہیں۔,0,entailment,"This was a hotel employee named John. You are responsible for providing $100 or more for the conference as a gift, and you and the guest will be invited to a private reception on March 23rd from 5:30 to 8:00 pm. Both of you will be there.","If you give a gift of $100 or more for the conference, you and a guest will be invited to a private reception.",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: This was a hotel employee named John. You are responsible for providing $100 or more for the conference as a gift, and you and the guest will be invited to a private reception on March 23rd from 5:30 to 8:00 pm. Both of you will be there.

Translated English Hypothesis: If you give a gift of $100 or more for the conference, you and a guest will be invited to a private reception.

English NLI Label: Entailment",6.53006911277771,
آپ ان کی کہانیاں اور ایمسٹرڈیم کے حرفوں کے ساتھ ساتھ تصاویر اور فنکاروں کے ساتھ ساتھ ویڈیوز دیکھیں گے.,تم فوٹو گراف نہیں دیکھو گے,2,contradiction,You will see images and videos with your friends and family using this app.,You won't watch footage.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: You will see images and videos with your friends and family using this app.

Translated English Hypothesis: You won't watch footage.

English NLI Label: Contradiction",2.7142257690429688,
اس کے علاوہ، انڈیانا کے رہائشیوں کو انڈیانا ٹیکس کریڈٹ کے ذریعہ ٹیکس فوائد مل سکتی ہے جو براہ راست ریاست ٹیکس کی واپسی کی نچلے لائن کے خلاف لاگو کیا جاتا ہے.,انڈیانا کے باشندے 50٪ ٹیکس کریڈٹ حاصل کرتے ہیں تو وہ تھیٹر کو عطیہ دیتے ہیں.,1,neutral,"In addition, the residents of India can benefit from the Indian Tax Credit through the Tax-Free Shopping program, which is exempt from the next layer of tax.","If someone earns more than $50,000 in India, they will be eligible for a tax break.",neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: In addition, the residents of India can benefit from the Indian Tax Credit through the Tax-Free Shopping program, which is exempt from the next layer of tax.

Translated English Hypothesis: If someone earns more than $50,000 in India, they will be eligible for a tax break.

English NLI Label: Neutral.",4.327057123184204,
لیونہاد کے میئر، جس شہر جوزف کوربل بڑھ گیا، کہتے ہیں کہ انہوں نے حالیہ برسوں میں البرائٹ کو تین خطوط بھیجا.,Korbel led Letohrad.,0,entailment,"In the city of Joseph Korbel, it is said that he built the bridge over the river Brso.",Korbel led Letohrad.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: In the city of Joseph Korbel, it is said that he built the bridge over the river Brso.

Translated English Hypothesis: Korbel led Letohrad.

English NLI Label: Contradiction",3.0277562141418457,
بحالی کے ساتھ ایک معیشت میں، کیا ہوتا ہے، اگر ہم تجارت کے اپنے فوائد لے سکتے ہیں اور کسی حد تک سرمایہ کاری کر سکتے ہیں تو ہم اس سے زیادہ راستے پیدا کرسکتے ہیں,ہم ہمارے ارد گرد کسی کے ساتھ تجارت نہیں کر سکتے ہیں.,2,contradiction,"Living alongside each other in a community, if we can benefit from each other's trade and work up to a certain limit of warmth, then we will find more straight paths than if we were alone.",We cannot engage in commerce with everyone around us.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: Living alongside each other in a community, if we can benefit from each other's trade and work up to a certain limit of warmth, then we will find more straight paths than if we were alone. 

Translated English Hypothesis: We cannot engage in commerce with everyone around us. 

English NLI Label: Contradiction",4.306917428970337,
ہم اچھے وکلاء کی تعلیم کو مضبوط بنانے کے لئے جاری رہ سکتے ہیں,ہم وکلاء کو تعلیم دے سکتے ہیں، مجھے یقین ہے کہ!,0,entailment,We can certainly maintain proper discipline among our peers through consistent education.,We can educate our peers; I am confident about it!,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: We can certainly maintain proper discipline among our peers through consistent education. 

Translated English Hypothesis: We can educate our peers; I am confident about it! 

English NLI Label: entailment",2.9215970039367676,
پاکستان میں حتمی وصول کنندہ پھر پاکستان کے حلفارڈر جائیں گے اور اس کے پیسہ وصول کریں گے، جو کچھ بھی رقم سے پاکستان کے حلفارڈر کے پاس ہے,حتمی وصول کنندہ کو رقم کی وصلولی کے لیے ترکی جانا ہو گا۔,2,contradiction,"Pakistan will definitely arrive in Harford, USA, and will visit the nearby Pakistan Konsulat, which has some money.",It will be necessary to go to the number of the Konsulat to get the money.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: Pakistan will definitely arrive in Harford, USA, and will visit the nearby Pakistan Konsulat, which has some money.

Translated English Hypothesis: It will be necessary to go to the number of the Konsulat to get the money.

English NLI Label: Entailment",3.5928616523742676,
تشویش کا اصل سبب یہ ہے کہ ایچ ایم او طویل عرصے میں اخراجات کو کنٹرول کرنے میں ناکام ہوسکتا ہے.,ہرشخص اس بات کی قدر کرتاہے کہ کچھ عرصہ میں ایچ ایم اوز اخراجات پر کنٹرول کرسکیں گے۔,2,contradiction,"The root cause of anxiety is that in a wide range of situations, controlling expenses can be difficult.","Everyone believes that in some areas, controlling expenses will work.",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: The root cause of anxiety is that in a wide range of situations, controlling expenses can be difficult.

Translated English Hypothesis: Everyone believes that in some areas, controlling expenses will work.

English NLI Label: Entailment",3.2484593391418457,
اور یہ ابھی بھی مجھے ڈرا رہا تھا۔,میں تھوڑا سا ڈر رہا تھا.,1,neutral,And she still remains with me.,I was left alone.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: And she still remains with me.

Translated English Hypothesis: I was left alone.

English NLI Label: Contradiction",1.9714915752410889,
اوہ اوہ زبردست میں کہتا ہوں یہ تومہم جو معلوم ہورہا ہے,یہ تو بہت بھیانک تجربہ لگ رہاہے۔,2,contradiction,He says that this is known to you.,This is a very rich experience.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: He says that this is known to you. 

Translated English Hypothesis: This is a very rich experience. 

English NLI Label: Entailment",2.0996205806732178,
اس خطرے کی تشخیص کے مطابق، سنٹرلنک نے مخصوص روک تھام کی حکمت عملی کی ایک حد تیار کی ہے جس کا مقصد جانشینوں اور آجروں کو آمدنی کی رپورٹنگ کی ضروریات پر تعلیم دینا ہے.,Centralink k pass buht si hikmat e amalian han k kaisay logon ko apni amadni report krney k barey mein sikhaya jae kiun k hakomat uski wajah se buht sa paisa kho rahi thy.,1,neutral,"According to the diagnosis of this hazard, Centrelink has implemented an experimental policy that aims to educate individuals and enhance their ability to report on their experiences, thereby reducing the financial burden on the system.","Centrelink has a lot of wisdom in its experimental policies, but it is not clear how this knowledge is applied to help people report their experiences effectively.",neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: According to the diagnosis of this hazard, Centrelink has implemented an experimental policy that aims to educate individuals and enhance their ability to report on their experiences, thereby reducing the financial burden on the system.

Translated English Hypothesis: Centrelink has a lot of wisdom in its experimental policies, but it is not clear how this knowledge is applied to help people report their experiences effectively.

English NLI Label: Neutral.",4.894375562667847,
انسانی دیکھ بھال کے ساتھ ساتھ جنگل میں بھی ہاتھیوں کی طویل بقا کے لیے یہ انتہائی اہم ہے۔,یہان ایسا کچھ بھی نہیں جسن سے ہاتھیوں کی مدد کی  جا سکتی ہو,2,contradiction,We are human beings who also live in the forest alongside elephants. We have long survived by relying on each other.,It cannot be like this that elephants do not help each other.,contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: We are human beings who also live in the forest alongside elephants. We have long survived by relying on each other.

Translated English Hypothesis: It cannot be like this that elephants do not help each other.

English NLI Label: Contradiction",3.291950225830078,
ہم سیکی فی فیتا اور ہر ممکنہ ٹکڑے ٹکڑے کے درمیان براہ راست لکیری تعلقات کا فرض کرتے ہیں,ہم جانتے ہیں کہ حجم فی کلٹی اور ممنوع ٹکڑے  کے درمیان کوئی تعلق نہیں ہے.,2,contradiction,"We take great care in ensuring that the quality of our products meets the highest standards, and we strive to maintain a consistent level of excellence across all our offerings.","We are aware that consistency is key, and we ensure that our products meet the expected quality standards without compromising on any aspect.",entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: We take great care in ensuring that the quality of our products meets the highest standards, and we strive to maintain a consistent level of excellence across all our offerings. 

Translated English Hypothesis: We are aware that consistency is key, and we ensure that our products meet the expected quality standards without compromising on any aspect. 

English NLI Label: Entailment",4.294787168502808,
اس وقت، یہ سوچ یہ ہے کہ ان چھوٹے، کم ترقی یافتہ جزائر کو  پرامن چھوڑ دینا ہی بہتر ہے ۔,لوگوں کا خیال ہے کہ جزیروں کو اکیلا چھوڑ دینا چاہئے.,0,entailment,"At this time, it is thought that the smaller, less developed islands should be left alone.",People imagine that they want to leave the islands alone.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: At this time, it is thought that the smaller, less developed islands should be left alone.

Translated English Hypothesis: People imagine that they want to leave the islands alone.

English NLI Label: Neutral.",3.091709852218628,
"Aik cheez jo M. Tesnaires nai khaya nahi kya, woh, Anglo-Saxon ka input hah.",کارکردگی کا مظاہرہ کرتا ہے Anglo saxon Tanisery,2,contradiction,"A thing that M. Tesnaires did not eat, it is, an input of Anglo-Saxon.",Work is done by Anglo Saxon Tanisery.,neutral,N/A_SP_EN_eval,neutral,"Translated English Premise: A thing that M. Tesnaires did not eat, it is, an input of Anglo-Saxon.

Translated English Hypothesis: Work is done by Anglo Saxon Tanisery.

English NLI Label: Neutral.",2.9204776287078857,
میرا نام وڈ - رب جولین وڈ ہے.,اس کا نام ویڈ نہیں بلکہ اس کے برعکس سمتھ تھا,2,contradiction,My name is Ward Robbin.,"This was not his name, but instead, it was the opposite direction.",contradiction,N/A_SP_EN_eval,contradiction,"Translated English Premise: My name is Ward Robbin.

Translated English Hypothesis: This was not his name, but instead, it was the opposite direction.

English NLI Label: Contradiction",2.2853550910949707,
کیلیفورنیا میں ایک قانونی خدمات اٹارنی کے لئے یہ بہت مشکل ہو گا کہ یہ معلوم ہوجائے کہ آیا ایک کلائنٹ،جو اریزونا میں تارکین وطن ندی میں کام کر رہی ہے،عارضی طور پر میکسیکو میں سرحد پار کردی ہے.,اٹارنی معلومات تارکین وطن کے ورکر نیٹ ورک سے حاصل کرسکتے ہیں۔,1,neutral,"In California, it will be very difficult to obtain legal services if one is not a citizen of Arizona who has moved to California from out-of-state and crossed the border into Mexico.",Attorney information can be obtained from the Tarkanati Worker Network.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: In California, it will be very difficult to obtain legal services if one is not a citizen of Arizona who has moved to California from out-of-state and crossed the border into Mexico.

Translated English Hypothesis: Attorney information can be obtained from the Tarkanati Worker Network. 

English NLI Label: Entailment",4.461726427078247,
اسی طرح، ٹیبل اے 2 اور اے 3 میں موجود اعداد وشمار دکھاتے ہیں کہ وہ راستے جن پر زیادہ گاڑیاں چلتی ہیں وہ ان علاقوں میں واقع ہیں جہاں گھروں کی آمدنی اور تعلیم زیادہ ہے۔,zyaad bandon k illaqon mein zyada amadni bhi hoti hai.,0,entailment,"This table has two or three numbers that show the right-hand side, which is more populated than the left, and this relation is true where there is more education and a higher number of residents.",More bands also have more amadni in their relations.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: This table has two or three numbers that show the right-hand side, which is more populated than the left, and this relation is true where there is more education and a higher number of residents.

Translated English Hypothesis: More bands also have more amadni in their relations.

English NLI Label: Entailment",4.5577802658081055,
اور وہ ہمیشہ ہمارے لئے تھا,اس نے وہ سب رقم ہمیں دے دی جس کی ہمیں ضرورت تھی,1,neutral,He was always with us.,He gave us all the numbers we needed.,entailment,N/A_SP_EN_eval,entailment,"Translated English Premise: He was always with us.

Translated English Hypothesis: He gave us all the numbers we needed.

English NLI Label: entailment",2.149946689605713,
